gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	7.27	0.30	1.37	18.12	
0.00	7.15	0.27	1.38	14.14	
0.00	7.53	0.30	1.50	51.24	
0.00	2.30	0.09	0.45	63.08	
0.00	0.00	0.00	0.00	35.43	
0.00	0.40	0.02	0.08	48.94	
0.00	14.55	0.59	2.97	74.12	
0.00	52.34	2.10	10.66	55.20	
0.00	87.56	3.50	17.80	24.42	
0.00	107.48	4.28	21.78	7.05	
0.00	121.85	4.85	24.73	0.02	
0.00	134.88	5.36	27.30	0.01	
0.00	147.67	5.87	29.88	0.00	
0.00	160.15	6.37	32.39	0.00	
0.00	173.09	6.89	35.01	0.00	
0.00	187.15	7.44	37.83	0.00	
0.00	201.65	8.02	40.77	0.00	
0.00	215.08	8.55	43.49	0.00	
0.00	226.69	9.01	45.73	0.00	
0.00	236.40	9.40	47.79	0.00	
0.00	244.71	9.73	49.42	0.00	
0.00	251.24	9.99	50.75	0.00	
0.00	255.83	10.17	51.64	0.00	
0.00	257.90	10.26	52.13	0.00	
0.00	256.96	10.22	51.93	0.00	
0.00	253.12	10.07	51.12	0.00	
0.00	246.78	9.82	49.91	0.00	
0.00	238.58	9.49	48.22	0.00	
0.00	228.67	9.11	46.27	0.00	
0.00	218.30	8.69	44.13	0.00	
0.00	208.50	8.30	42.20	0.00	
0.00	200.09	7.98	40.55	0.00	
0.00	193.28	7.71	39.20	0.00	
0.00	187.79	7.49	38.05	0.00	
0.00	182.98	7.29	37.09	0.00	
0.00	178.70	7.11	36.14	0.00	
0.00	174.81	6.96	35.39	0.00	
0.00	171.65	6.82	34.68	0.00	
0.00	168.85	6.72	34.16	0.00	
0.00	165.89	6.60	33.61	0.00	
0.00	162.05	6.46	32.81	0.00	
0.00	156.70	6.25	31.73	0.00	
0.00	149.34	5.94	30.23	0.00	
0.00	139.65	5.56	28.26	0.00	
0.00	128.11	5.10	25.93	0.00	
0.00	116.16	4.62	23.51	0.00	
0.00	105.77	4.22	21.40	0.00	
0.00	98.60	3.93	19.95	0.00	
0.00	94.60	3.77	19.15	0.00	
0.00	92.65	3.69	18.75	0.00	
0.00	91.59	3.65	18.55	0.00	
0.00	90.58	3.61	18.33	0.00	
0.00	89.65	3.57	18.15	0.00	
0.00	90.30	3.60	18.28	0.00	
0.00	94.76	3.78	19.18	0.00	
0.00	106.39	4.24	21.53	0.00	
0.00	126.54	5.04	25.61	0.00	
0.00	153.43	6.12	31.07	0.00	
0.00	182.60	7.27	36.97	0.00	
0.00	206.77	8.23	41.85	0.00	
0.00	217.15	8.65	43.97	0.00	
0.00	208.65	8.30	42.16	0.00	
0.00	180.08	7.17	36.41	0.00	
0.00	136.88	5.45	27.70	0.00	
0.00	89.35	3.55	18.11	0.00	
0.00	52.52	2.08	10.62	0.01	
0.00	39.94	1.58	8.04	0.01	
0.00	43.37	1.73	8.74	0.01	
0.00	46.67	1.86	9.44	0.01	
0.00	45.59	1.85	9.26	0.01	
0.00	40.06	1.65	8.16	0.02	
0.00	31.70	1.32	6.49	0.02	
0.00	22.80	0.96	4.68	0.03	
0.00	15.71	0.67	3.28	0.03	
0.00	11.90	0.47	2.52	0.06	
0.00	10.63	0.39	2.26	0.08	
0.00	10.25	0.36	2.19	0.09	
0.00	9.87	0.36	2.19	0.10	
0.00	9.44	0.32	2.15	0.13	
0.00	9.05	0.31	2.06	0.22	
0.00	8.73	0.28	1.96	0.42	
0.00	8.36	0.27	1.87	0.74	
0.00	7.94	0.25	1.72	1.25	
0.00	7.44	0.25	1.52	1.79	
0.00	6.75	0.24	1.29	2.52	
0.00	5.75	0.24	0.99	3.36	
0.00	4.84	0.23	0.66	4.16	
0.00	3.86	0.22	0.46	4.86	
0.00	2.88	0.19	0.38	5.43	
0.00	2.19	0.15	0.28	5.85	
0.00	1.61	0.12	0.28	6.12	
0.00	1.27	0.10	0.17	6.36	
0.00	0.90	0.08	0.12	6.90	
0.00	0.39	0.06	0.12	7.97	
0.00	0.06	0.02	0.04	9.41	
0.00	0.00	0.00	0.00	10.56	
0.00	0.00	0.00	0.00	9.53	
0.00	0.10	0.00	0.02	10.44	
0.00	3.32	0.13	0.57	20.39	
0.00	7.92	0.32	1.55	18.03	
