gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.72	3.50	-0.69	-0.03	0.99	0.03	20.98	-2.80	-9.66	-4.73	6.81	16.24	0.00	-11.60	4.73	4.27	-37.55	-11.54	8.64	0.00	-16.34	-3.39	-11.01	
2.00	-3.32	3.31	-0.75	-0.03	0.98	0.03	20.78	-2.65	-10.29	-5.22	6.04	15.65	0.00	-11.00	4.76	4.28	-41.13	-10.70	10.00	0.00	-16.83	-2.97	-10.34	
3.00	-2.92	3.02	-0.78	-0.03	0.98	0.03	20.63	-2.45	-10.78	-6.20	5.16	14.64	0.00	-10.33	4.64	4.21	-44.76	-9.92	11.32	0.00	-17.35	-2.45	-9.63	
4.00	-2.51	2.64	-0.76	-0.03	0.97	0.03	20.54	-2.20	-11.13	-7.68	4.13	13.31	0.00	-9.58	4.36	4.08	-48.44	-9.20	12.55	0.00	-17.88	-1.83	-8.88	
5.00	-2.11	2.16	-0.71	-0.03	0.97	0.03	20.52	-1.90	-11.36	-9.71	2.88	11.76	0.00	-8.74	3.92	3.89	-52.16	-8.55	13.62	0.00	-18.41	-1.10	-8.09	
6.00	-1.74	1.57	-0.65	-0.03	0.96	0.03	20.62	-1.51	-11.27	-12.40	2.03	10.08	0.00	-7.77	3.32	3.63	-55.88	-7.91	14.36	0.00	-18.95	-0.28	-7.20	
7.00	-1.45	0.86	-0.63	-0.03	0.96	0.03	20.94	-0.91	-10.76	-15.54	2.91	8.36	0.00	-6.62	2.49	3.27	-59.63	-7.19	14.92	0.00	-19.44	0.65	-6.17	
8.00	-1.23	0.04	-0.66	-0.03	0.95	0.03	21.48	-0.13	-10.00	-19.11	5.19	6.86	0.00	-5.29	1.49	2.84	-63.41	-6.40	15.29	0.00	-19.92	1.65	-5.02	
9.00	-1.06	-0.86	-0.71	-0.03	0.95	0.03	22.24	0.74	-9.38	-23.12	7.97	6.12	0.00	-3.78	0.37	2.43	-67.14	-5.58	15.41	0.00	-20.43	2.71	-3.76	
10.00	-0.97	-1.65	-0.84	-0.04	0.94	0.03	23.11	1.43	-9.00	-27.18	10.44	6.13	0.00	-2.08	-0.54	2.13	-70.70	-4.78	15.19	0.00	-20.95	3.69	-2.42	
