gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-54.71	-3.48	-1.13	13.22	40.59	7.24	-15.95	-25.72	-4.20	-11.10	-12.04	-0.97	0.67	8.87	3.32	-14.38	-13.09	-23.62	-26.15	-9.90	2.44	0.03	0.03	
2.00	-26.80	-10.10	-5.77	11.55	-92.84	-23.75	-13.65	-22.84	-3.92	-8.68	-9.10	-0.69	4.73	2.41	-0.64	-14.47	-12.83	-24.00	-26.29	-9.65	2.78	0.03	0.03	
3.00	-39.95	-12.54	-1.02	10.40	3.65	5.36	-14.50	-24.87	-3.37	-9.97	-8.84	-0.95	4.42	2.36	-0.64	-14.51	-12.02	-24.01	-26.45	-9.25	2.95	0.03	0.03	
4.00	-37.62	-13.62	-6.46	-18.33	-39.39	-14.56	-16.52	-23.51	-3.15	-10.31	-9.29	-0.36	3.98	-0.26	-2.71	-14.64	-11.67	-23.99	-26.49	-8.92	3.26	0.03	0.03	
5.00	-38.81	-16.49	-4.22	27.06	-23.54	-2.10	-16.57	-24.25	-3.06	-7.80	-8.51	0.00	-0.48	-2.35	-2.29	-15.17	-10.85	-23.56	-26.02	-8.93	3.51	0.03	0.03	
6.00	-33.62	-18.14	-4.94	17.44	-34.62	1.39	-15.86	-22.86	-3.06	-6.56	-7.05	-0.14	-0.39	-3.32	-2.87	-14.85	-9.35	-23.07	-25.33	-8.90	3.40	0.03	0.03	
7.00	-67.71	-2.44	-6.17	-11.57	-37.56	-0.74	-18.89	-21.29	-3.08	-11.00	-7.15	0.16	-22.97	9.06	0.49	-14.31	-9.95	-22.31	-24.40	-8.87	3.07	0.03	0.03	
8.00	-46.94	-14.87	-6.55	-25.70	-34.54	-13.94	-19.76	-21.90	-2.99	-11.39	-7.27	0.27	-6.60	-3.15	-1.50	-13.87	-9.44	-21.52	-23.43	-8.84	2.77	0.03	0.03	
9.00	-46.91	-10.62	-5.53	28.27	-17.62	9.13	-19.28	-23.14	-2.73	-9.21	-7.19	-0.03	-9.08	1.82	-2.22	-13.44	-8.49	-20.69	-22.58	-8.82	2.49	0.03	0.03	
10.00	-62.03	-1.61	-0.52	32.15	17.00	24.13	-20.47	-23.26	-2.20	-12.11	-7.08	0.41	-18.62	7.73	3.94	-12.71	-8.50	-19.73	-21.72	-8.83	2.18	0.03	0.03	
11.00	-40.32	-4.62	0.41	30.95	-44.03	-2.94	-21.24	-21.55	-2.29	-10.76	-7.97	0.79	-5.69	2.23	5.93	-11.94	-8.28	-18.87	-20.53	-8.92	1.67	0.03	0.03	
12.00	-45.63	-10.64	-3.24	34.25	8.56	0.56	-20.16	-23.35	-2.03	-11.81	-8.75	0.19	-7.46	-1.14	0.76	-10.51	-6.87	-17.87	-19.05	-8.95	1.07	0.03	0.03	
13.00	-39.62	-2.22	-14.30	55.05	-11.04	-23.86	-22.00	-22.08	-1.34	-9.20	-9.67	0.98	-6.15	4.03	-5.42	-9.67	-5.82	-16.82	-17.67	-8.79	0.59	0.03	0.03	
14.00	-54.61	-6.29	-9.88	74.49	25.69	7.52	-22.56	-23.78	-1.01	-10.28	-9.21	0.88	-14.98	1.80	-5.54	-8.40	-4.58	-15.59	-16.33	-8.72	0.05	0.03	0.03	
15.00	-55.96	-15.53	-10.24	50.07	-28.62	-31.62	-24.05	-22.76	-0.99	-14.05	-11.34	1.49	-16.73	-11.39	-3.36	-6.90	-3.62	-14.43	-15.24	-8.97	-0.26	0.03	0.03	
16.00	-52.44	-14.79	-0.06	23.73	20.86	20.10	-25.76	-25.59	-0.75	-15.01	-10.23	1.50	-8.13	-6.64	3.64	-6.07	-2.51	-13.29	-14.18	-9.21	-0.54	0.03	0.03	
17.00	-53.13	-13.79	0.39	63.23	-77.54	19.35	-22.89	-24.92	-0.00	-14.49	-12.37	1.88	-20.12	-7.88	2.51	-4.80	-1.09	-12.35	-13.33	-9.24	-0.86	0.03	0.03	
18.00	-26.05	-8.11	-7.66	31.58	21.91	10.06	-26.36	-25.63	0.50	-14.16	-12.64	1.97	13.44	-2.23	-2.46	-3.54	-0.75	-11.43	-12.32	-9.36	-1.31	0.03	0.03	
19.00	-29.85	-7.61	-0.02	-23.12	-117.83	14.67	-30.29	-23.38	1.36	-19.31	-12.45	2.09	5.16	-3.07	2.61	-2.48	-0.28	-10.72	-11.62	-9.39	-1.86	0.03	0.03	
20.00	-18.07	-0.00	-2.52	-6.92	19.21	-7.94	-32.11	-23.70	2.19	-20.97	-13.80	2.83	30.58	1.86	2.29	-0.29	1.37	-10.15	-11.31	-9.64	-2.32	0.03	0.03	
21.00	5.75	3.31	-9.08	-42.08	-25.64	-14.21	-36.58	-23.21	2.58	-19.97	-12.90	3.04	47.58	4.99	1.04	1.63	2.98	-9.86	-11.34	-10.12	-2.62	0.03	0.03	
22.00	-4.79	2.84	-3.90	-16.88	-28.99	-29.97	-32.50	-20.93	3.56	-27.63	-13.42	4.35	41.61	4.02	-1.87	5.04	5.90	-9.80	-11.79	-10.68	-2.81	0.03	0.03	
23.00	7.39	-3.36	-7.17	-88.39	-18.90	-49.27	-37.93	-21.47	4.66	-31.64	-11.74	4.70	59.51	2.62	-1.26	8.94	8.76	-10.25	-12.57	-10.96	-3.04	0.03	0.03	
24.00	15.54	-11.28	-7.40	-42.57	-63.38	27.02	-41.37	-22.97	6.54	-29.79	-9.81	5.33	65.61	-3.68	-1.13	13.44	12.52	-11.07	-13.77	-11.07	-3.30	0.03	0.03	
25.00	7.74	6.62	-10.85	12.82	-2.82	-62.45	-41.06	-18.20	7.13	-32.21	-10.30	5.89	67.17	11.98	0.19	17.82	16.62	-12.30	-15.39	-11.24	-3.35	0.03	0.03	
26.00	29.44	2.44	-23.82	142.20	-54.89	-3.58	-45.21	-21.80	9.09	-34.62	-6.62	5.61	101.85	19.44	-0.55	22.79	20.20	-13.90	-17.31	-11.53	-3.29	0.03	0.03	
27.00	-40.64	2.34	8.11	-196.19	23.60	16.16	-50.51	-17.11	9.76	-41.90	-9.98	6.27	24.40	0.15	-3.44	26.84	24.17	-15.81	-19.75	-11.66	-3.26	0.03	0.02	
28.00	-5.55	-7.96	2.44	2.17	47.04	62.82	-48.72	-21.10	11.11	-45.23	-7.23	6.26	75.89	1.78	1.45	31.95	27.85	-17.88	-22.10	-11.73	-3.17	0.03	0.03	
29.00	-8.18	-27.52	4.00	204.32	-37.71	214.16	-52.53	-23.67	12.41	-51.24	-2.29	5.83	90.05	-7.57	-0.35	34.28	31.85	-20.04	-24.76	-11.61	-3.06	0.03	0.03	
30.00	-6.42	11.29	-8.21	-222.91	22.88	-191.57	-56.85	-13.07	13.31	-55.76	-15.41	6.23	73.24	21.41	1.27	38.12	34.85	-22.31	-27.75	-11.38	-2.88	0.03	0.03	
31.00	-13.53	-14.90	7.21	-86.23	-40.84	-73.36	-58.23	-11.69	13.38	-63.26	-10.50	5.31	78.85	0.24	5.12	41.12	38.31	-24.80	-30.68	-11.03	-2.45	0.03	0.03	
32.00	58.00	34.47	-37.08	231.02	-123.77	189.44	-62.11	-20.13	15.03	-60.10	-5.14	7.09	162.13	62.78	-1.17	43.35	45.63	-27.18	-33.04	-10.72	-2.09	0.03	0.04	
33.00	20.57	22.76	-21.56	109.08	-222.95	106.98	-66.41	-12.86	15.31	-67.22	-6.88	5.79	118.02	51.45	1.68	46.59	49.12	-29.58	-35.94	-10.35	-1.52	0.03	0.03	
34.00	108.75	-64.21	-16.11	457.09	-195.41	356.34	-63.15	-22.59	18.13	-81.13	2.18	2.93	247.39	6.41	1.52	50.42	50.64	-31.93	-38.85	-10.15	-0.84	0.03	0.03	
35.00	-42.87	63.01	30.42	-252.72	275.39	15.67	-71.53	-4.06	16.70	-62.65	-20.85	5.38	61.45	58.27	2.63	51.85	55.69	-34.47	-41.66	-9.63	-0.71	0.03	0.03	
36.00	49.52	-25.61	48.49	417.92	-303.10	624.01	-84.40	-10.91	16.87	-81.39	-9.87	3.70	201.93	-2.23	3.33	54.67	57.91	-37.01	-44.06	-9.24	-0.09	0.03	0.03	
37.00	94.12	-11.69	4.18	619.82	-361.38	682.21	-87.31	-19.41	19.84	-80.35	-3.43	1.09	260.61	33.56	3.80	57.32	62.99	-39.35	-46.11	-9.35	0.72	0.03	0.04	
38.00	65.66	-52.25	9.58	326.22	-105.73	364.57	-86.38	-11.41	20.25	-84.49	-8.76	-1.07	223.08	5.38	3.83	61.13	62.96	-41.51	-48.38	-9.31	1.49	0.03	0.03	
39.00	29.44	-39.88	3.30	97.09	-15.46	62.43	-90.16	-4.53	20.43	-82.45	-17.11	-1.88	181.72	12.12	2.02	63.94	64.14	-43.37	-50.18	-9.11	2.19	0.03	0.03	
40.00	49.41	-30.32	-6.19	46.98	88.65	-33.06	-92.57	-1.08	20.03	-83.33	-19.37	-2.86	204.70	25.89	1.53	66.56	66.26	-45.32	-51.96	-8.81	2.79	0.03	0.03	
41.00	-5.47	-28.02	-9.31	14.18	-76.45	3.21	-99.71	1.59	20.20	-84.62	-18.00	-3.67	139.35	20.57	-3.17	68.84	68.65	-47.23	-53.85	-8.60	3.27	0.03	0.03	
42.00	31.32	0.12	-5.91	-19.53	67.83	-13.23	-100.60	3.40	20.50	-84.19	-22.86	-4.64	182.05	57.47	4.65	71.42	70.87	-49.07	-55.76	-8.49	3.82	0.03	0.03	
43.00	22.68	-13.89	-5.94	-53.86	-19.71	-18.93	-104.42	4.79	20.47	-85.43	-23.08	-5.97	173.70	43.14	1.82	74.16	73.34	-50.94	-57.47	-8.20	4.48	0.03	0.03	
44.00	24.65	-2.82	-6.80	15.62	11.00	4.99	-108.53	8.29	21.14	-85.99	-21.41	-6.58	180.95	54.65	2.49	76.51	75.56	-52.74	-58.89	-7.89	5.03	0.03	0.03	
45.00	24.28	-15.31	-6.63	-31.98	-9.47	7.13	-109.15	9.98	20.88	-89.32	-23.89	-7.29	183.77	46.68	0.03	79.06	77.67	-54.27	-60.11	-7.69	5.48	0.03	0.03	
46.00	16.96	-27.87	0.94	-15.62	-43.15	33.11	-111.62	10.26	21.30	-96.68	-33.69	-5.14	186.98	39.19	-2.09	81.15	80.48	-55.51	-61.32	-7.62	5.79	0.03	0.03	
47.00	15.81	-8.76	-15.32	-29.71	12.68	22.97	-115.32	12.85	21.17	-88.46	-16.29	-10.40	180.28	50.97	0.07	83.01	81.49	-56.86	-62.45	-7.41	6.11	0.03	0.03	
48.00	22.56	-20.78	-9.08	-14.31	-10.37	-11.61	-116.53	15.46	21.44	-89.40	-20.71	-9.94	190.92	43.76	-1.09	84.76	83.81	-57.93	-63.50	-7.36	6.40	0.03	0.03	
49.00	21.41	-12.17	-10.95	-28.69	-8.22	-2.79	-117.30	15.97	20.93	-89.96	-21.24	-10.53	188.30	52.83	0.06	85.97	84.77	-58.57	-63.98	-7.32	6.63	0.03	0.03	
50.00	26.67	-2.04	-15.96	-27.25	-14.11	-16.76	-118.30	17.77	20.38	-84.48	-12.87	-13.78	189.11	58.51	2.57	86.18	84.30	-58.83	-63.87	-7.00	6.87	0.03	0.03	
51.00	15.85	-8.29	-12.58	-27.95	-17.65	-10.72	-118.21	18.12	20.02	-84.82	-14.57	-13.35	180.59	51.51	-0.07	85.27	83.54	-58.90	-63.46	-6.46	7.00	0.03	0.03	
52.00	13.21	-13.73	-6.16	-10.06	-24.85	5.40	-116.26	17.70	19.27	-89.00	-21.05	-10.67	180.39	47.31	0.73	83.68	83.23	-58.77	-62.88	-5.94	7.22	0.03	0.03	
53.00	16.35	-17.78	-7.58	-0.76	-39.36	16.18	-114.28	16.99	19.14	-87.58	-16.52	-11.22	179.72	41.17	0.99	81.63	81.42	-58.31	-61.95	-5.49	7.43	0.03	0.03	
54.00	10.70	-12.77	-8.52	-16.05	-41.04	4.24	-113.78	16.79	18.71	-83.65	-15.54	-12.25	169.05	44.04	1.68	78.89	79.00	-57.46	-60.52	-5.33	7.50	0.03	0.03	
55.00	14.51	-15.73	-7.08	-36.30	-48.88	-12.29	-112.21	16.45	18.27	-80.70	-16.01	-12.22	167.43	43.12	-1.36	75.97	76.79	-56.42	-58.87	-5.35	7.44	0.03	0.03	
56.00	20.39	-2.60	-9.85	-12.71	14.27	19.45	-109.55	13.58	18.06	-79.53	-13.10	-10.75	172.66	49.97	2.55	72.70	74.59	-55.45	-57.12	-5.35	7.21	0.03	0.03	
57.00	19.97	-2.82	-7.37	-0.27	-21.00	6.68	-108.52	13.01	18.33	-76.60	-11.43	-10.74	166.98	47.25	4.09	69.82	72.05	-54.32	-55.34	-5.41	6.88	0.03	0.03	
58.00	9.28	-20.06	-9.67	-42.68	-58.79	-72.88	-108.47	14.80	18.03	-74.18	-12.63	-10.18	152.52	34.48	-2.99	66.47	69.37	-53.00	-53.53	-5.26	6.47	0.03	0.03	
59.00	7.45	-12.20	-7.49	7.49	48.34	25.75	-103.44	10.17	18.18	-71.75	-6.73	-8.98	149.58	33.06	-0.16	63.74	67.12	-51.38	-51.57	-5.37	5.95	0.03	0.03	
