gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.16	1.10	2.21	0.05	0.01	0.03	2.69	2.39	1.68	5.44	3.60	1.77	0.00	3.96	2.58	2.83	5.35	3.38	1.88	0.00	0.87	1.96	1.21	
0.00	1.24	1.34	2.29	0.05	0.01	0.03	3.31	2.83	1.90	7.40	3.92	1.67	0.00	3.85	2.57	2.83	4.41	3.71	1.83	0.00	0.96	2.32	1.12	
0.00	1.41	1.35	2.34	0.05	0.01	0.03	4.11	3.04	1.95	9.39	3.78	1.40	0.00	4.03	2.36	2.82	4.39	4.10	2.37	0.00	1.19	2.44	0.98	
0.00	1.57	1.27	2.28	0.05	0.01	0.03	4.78	3.07	1.58	11.05	3.13	1.30	0.00	4.36	2.06	2.89	5.41	4.44	3.02	0.00	1.54	2.33	1.01	
0.00	1.72	1.24	2.21	0.05	0.01	0.03	5.20	3.00	1.14	12.14	2.04	1.62	0.00	4.72	1.79	2.84	6.66	4.71	3.20	0.00	1.87	2.07	1.05	
0.00	1.82	1.21	2.24	0.05	0.01	0.03	5.45	2.79	1.07	12.47	1.18	1.93	0.00	4.86	1.59	2.74	7.30	4.71	2.98	0.00	2.03	1.74	1.06	
0.00	1.82	1.37	2.38	0.05	0.01	0.03	5.58	2.71	1.29	12.05	2.49	2.07	0.00	4.87	1.57	2.52	7.17	4.35	2.55	0.00	1.89	1.56	1.17	
0.00	1.79	1.47	2.46	0.05	0.01	0.03	5.38	2.56	1.68	10.74	4.29	1.86	0.00	4.58	1.53	2.17	5.98	3.59	2.12	0.00	1.58	1.50	1.26	
0.00	1.82	1.50	2.48	0.05	0.01	0.03	4.93	2.34	2.05	8.83	5.14	1.41	0.00	4.35	1.33	2.22	4.87	2.99	2.08	0.00	1.04	1.57	1.21	
0.00	1.94	1.50	2.39	0.05	0.01	0.03	4.19	2.17	2.40	7.38	5.25	1.33	0.00	4.47	1.18	2.64	6.20	4.07	2.56	0.00	0.73	1.90	1.06	
0.00	2.19	1.46	2.07	0.05	0.02	0.03	3.29	2.02	2.61	8.17	5.46	1.62	0.00	4.99	1.08	3.18	9.53	7.14	3.74	0.00	1.23	2.46	0.90	
0.00	2.53	1.42	1.81	0.05	0.02	0.03	2.34	2.03	2.66	10.71	5.02	1.87	0.00	5.40	1.09	3.44	12.10	10.11	5.05	0.00	1.98	2.86	1.19	
0.00	2.75	1.42	1.72	0.05	0.03	0.03	1.64	2.20	2.67	13.32	4.58	1.92	0.00	5.21	1.18	3.27	12.23	11.61	6.34	0.00	2.51	2.99	1.66	
0.00	2.68	1.48	1.63	0.05	0.03	0.03	1.69	2.42	2.51	15.09	4.29	1.84	0.00	4.67	1.23	3.41	12.57	13.01	7.01	0.00	2.73	2.82	2.13	
0.00	2.48	1.56	1.79	0.05	0.03	0.03	2.14	2.48	2.16	15.53	3.78	1.63	0.00	3.67	1.26	3.10	13.66	12.78	7.15	0.00	2.62	2.32	2.44	
0.00	2.11	1.60	2.08	0.05	0.03	0.03	2.70	2.25	1.55	14.71	3.69	1.56	0.00	3.08	1.53	2.48	16.15	10.25	6.64	0.00	2.09	1.70	2.50	
0.00	1.78	1.44	2.35	0.04	0.03	0.03	3.26	1.81	0.97	12.46	2.90	1.98	0.00	3.49	2.28	2.30	20.76	6.99	5.75	0.00	1.65	1.28	2.62	
0.00	1.64	1.62	2.54	0.04	0.03	0.03	4.42	1.60	1.07	11.13	4.03	2.53	0.00	4.02	3.02	2.70	26.05	4.98	5.12	0.00	1.93	1.49	2.74	
0.00	1.73	1.63	2.68	0.04	0.04	0.03	5.18	1.38	1.42	11.47	5.86	2.32	0.00	4.20	3.44	3.24	29.89	4.27	4.12	0.00	2.33	1.72	2.47	
