gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	430.24	17.13	87.05	0.00	
0.00	435.25	17.33	88.10	0.00	
0.00	445.22	17.70	90.06	0.01	
0.00	447.73	17.81	90.61	0.01	
0.00	440.42	17.52	89.07	8.42	
0.00	372.05	14.80	75.17	58.89	
0.00	280.00	11.15	56.66	75.63	
0.00	290.43	11.54	58.76	54.31	
0.00	226.31	9.03	45.85	71.82	
0.00	107.96	4.33	22.04	50.47	
0.00	5.39	0.24	1.02	52.92	
0.00	11.98	0.46	2.41	60.15	
0.00	6.51	0.28	1.08	8.50	
0.00	11.79	0.42	2.32	8.95	
0.00	0.02	0.02	0.02	5.22	
0.00	0.01	0.01	0.00	1.81	
0.00	0.00	0.00	0.00	2.81	
0.00	11.76	0.42	2.32	7.26	
0.00	104.41	4.18	21.17	9.31	
0.00	215.24	8.57	43.57	10.23	
0.00	280.80	11.18	56.84	10.12	
0.00	287.31	11.42	58.20	8.09	
0.00	310.10	12.34	62.74	39.35	
0.00	330.00	13.13	66.77	43.18	
0.00	375.66	14.95	76.02	49.04	
0.00	428.77	17.07	86.79	51.91	
0.00	439.35	17.49	88.88	47.78	
0.00	450.90	17.95	91.21	44.99	
0.00	446.91	17.79	90.43	46.45	
0.00	431.38	17.17	87.25	40.27	
0.00	421.32	16.77	85.24	38.26	
0.00	406.21	16.15	82.02	36.80	
0.00	393.50	15.66	79.58	30.00	
0.00	395.82	15.75	80.06	15.27	
0.00	403.73	16.09	81.75	0.03	
0.00	412.04	16.39	83.36	0.01	
0.00	379.37	15.10	76.78	0.00	
0.00	277.40	11.06	56.24	0.00	
0.00	113.68	4.54	23.11	0.00	
0.00	219.89	8.76	44.50	0.00	
0.00	340.05	13.55	68.90	0.00	
0.00	448.91	17.87	90.81	0.00	
0.00	503.16	20.03	101.79	0.00	
0.00	292.89	11.66	59.26	0.00	
0.00	113.52	4.51	22.97	0.00	
0.00	78.36	3.12	15.86	0.00	
0.00	65.37	2.60	13.25	0.00	
0.00	87.02	3.46	17.65	0.00	
0.00	91.23	3.62	18.47	0.00	
0.00	97.73	3.89	19.78	0.00	
0.00	79.24	3.15	16.05	0.00	
0.00	83.58	3.32	16.94	0.00	
0.00	78.70	3.12	15.95	0.00	
0.00	81.14	3.21	16.43	0.00	
0.00	86.67	3.45	17.56	0.00	
0.00	93.92	3.73	19.07	0.00	
0.00	97.18	3.88	19.70	0.00	
0.00	117.63	4.67	23.82	0.00	
0.00	157.72	6.28	31.92	0.00	
0.00	205.00	8.15	41.42	0.00	
0.00	227.91	9.07	46.13	0.00	
0.00	210.60	8.38	42.62	0.00	
0.00	190.51	7.60	38.68	0.00	
0.00	192.05	7.67	38.90	0.00	
0.00	248.24	9.88	50.24	0.00	
0.00	302.61	12.08	61.41	0.00	
0.00	345.70	13.76	69.94	0.00	
0.00	381.95	15.21	77.25	0.00	
0.00	423.39	16.84	85.61	0.00	
0.00	444.16	17.67	89.78	0.00	
0.00	466.45	18.59	94.52	0.00	
0.00	482.25	19.19	97.54	0.00	
0.00	467.74	18.61	94.56	0.00	
0.00	446.12	17.74	90.13	0.00	
0.00	383.21	15.21	77.18	0.00	
0.00	323.67	12.87	65.48	0.01	
0.00	277.36	11.03	56.12	0.01	
0.00	258.64	10.27	52.31	0.01	
0.00	275.76	10.94	55.86	0.07	
0.00	285.38	11.33	57.73	0.92	
0.00	257.61	10.25	52.20	4.00	
0.00	162.43	6.47	32.99	7.40	
0.00	66.79	2.67	13.54	8.72	
0.00	6.67	0.28	1.30	9.18	
0.00	0.93	0.12	0.20	9.24	
0.00	0.00	0.00	0.00	6.03	
0.00	0.00	0.00	0.00	3.76	
0.00	0.31	0.02	0.03	3.50	
0.00	0.00	0.00	0.00	28.87	
0.00	7.26	0.30	1.49	76.09	
0.00	156.71	6.23	31.76	60.66	
0.00	309.26	12.32	62.64	98.72	
0.00	456.41	18.17	92.31	89.44	
0.00	480.23	19.13	97.35	55.17	
0.00	453.23	18.04	91.71	0.02	
0.00	400.84	15.95	81.05	0.00	
0.00	346.25	13.78	70.07	0.00	
0.00	305.59	12.16	61.82	0.00	
0.00	297.90	11.87	60.34	0.00	
0.00	281.87	11.22	57.05	0.00	
