gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.64	0.63	1.11	0.02	0.00	0.02	0.63	0.66	1.17	0.61	1.44	1.04	0.00	0.73	0.85	1.22	0.75	1.43	2.12	0.00	0.53	0.89	0.91	
0.00	0.64	0.64	1.12	0.02	0.00	0.02	0.71	0.66	1.12	1.03	1.02	1.10	0.00	0.72	0.87	1.19	0.78	1.44	2.13	0.00	0.55	0.93	0.90	
0.00	0.64	0.66	1.11	0.02	0.00	0.02	0.72	0.66	0.99	1.34	0.85	1.33	0.00	0.72	0.90	1.19	0.80	1.45	2.14	0.00	0.55	0.96	0.88	
0.00	0.64	0.67	1.10	0.02	0.00	0.02	0.70	0.68	1.00	1.43	1.04	1.68	0.00	0.72	0.91	1.19	0.84	1.47	2.14	0.00	0.56	0.97	0.86	
0.00	0.63	0.67	1.09	0.02	0.00	0.02	0.67	0.72	1.01	1.35	1.36	1.51	0.00	0.70	0.92	1.13	0.85	1.48	2.14	0.00	0.58	0.97	0.83	
0.00	0.62	0.66	1.06	0.02	0.00	0.02	0.63	0.75	1.03	1.19	1.75	1.51	0.00	0.66	0.93	1.04	0.94	1.50	2.08	0.00	0.58	0.97	0.80	
0.00	0.59	0.64	1.04	0.02	0.00	0.01	0.60	0.76	1.07	1.04	1.85	1.58	0.00	0.63	0.93	1.00	1.09	1.60	2.01	0.00	0.59	0.97	0.79	
0.00	0.57	0.63	1.04	0.02	0.00	0.01	0.61	0.75	1.06	1.03	1.46	1.61	0.00	0.66	0.93	0.93	1.31	1.75	1.97	0.00	0.61	1.00	0.79	
0.00	0.56	0.65	1.05	0.02	0.00	0.01	0.65	0.75	1.11	1.23	0.94	1.51	0.00	0.72	0.96	0.86	1.56	1.91	1.97	0.00	0.62	1.07	0.80	
0.00	0.54	0.70	1.07	0.02	0.00	0.01	0.72	0.76	1.12	1.58	1.04	1.32	0.00	0.81	1.03	0.81	1.80	2.05	2.03	0.00	0.63	1.16	0.82	
0.00	0.54	0.73	1.10	0.02	0.00	0.02	0.78	0.76	1.11	1.83	1.15	1.35	0.00	0.91	1.08	0.75	2.04	2.11	2.13	0.00	0.63	1.21	0.83	
0.00	0.51	0.73	1.12	0.02	0.00	0.02	0.77	0.77	1.13	1.84	1.10	1.45	0.00	1.02	1.13	0.66	2.26	2.17	2.22	0.00	0.62	1.20	0.83	
0.00	0.51	0.75	1.14	0.02	0.00	0.02	0.77	0.79	1.17	1.68	1.07	1.45	0.00	1.14	1.19	0.60	2.45	2.12	2.32	0.00	0.61	1.22	0.84	
0.00	0.50	0.79	1.16	0.02	0.00	0.02	0.79	0.83	1.18	1.53	1.08	1.37	0.00	1.24	1.24	0.58	2.58	1.93	2.37	0.00	0.59	1.27	0.86	
0.00	0.49	0.82	1.18	0.02	0.00	0.02	0.80	0.88	1.18	1.48	1.07	1.30	0.00	1.33	1.27	0.57	2.62	1.74	2.39	0.00	0.58	1.31	0.89	
0.00	0.48	0.84	1.20	0.02	0.00	0.02	0.82	0.90	1.16	1.52	1.09	1.27	0.00	1.37	1.25	0.61	2.57	1.57	2.47	0.00	0.58	1.34	0.93	
0.00	0.48	0.82	1.21	0.02	0.00	0.02	0.85	0.85	1.17	1.63	1.14	1.27	0.00	1.38	1.17	0.69	2.46	1.51	2.50	0.00	0.58	1.33	0.96	
