gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	19.62	19.79	11.89	63.04	137.66	66.78	5.29	5.68	2.47	11.13	6.90	1.12	17.53	12.78	5.48	6.30	6.59	6.57	0.74	4.26	0.30	0.01	0.02	
0.00	16.38	12.58	6.40	30.64	72.09	48.63	4.74	4.04	2.49	12.99	5.81	1.00	12.46	7.36	3.30	5.79	9.23	5.83	1.04	4.29	0.47	0.00	0.03	
0.00	69.47	111.47	83.92	216.84	220.67	702.84	21.33	24.89	6.06	13.09	23.69	3.07	18.51	55.65	5.94	5.69	7.94	5.16	1.06	4.18	0.72	0.01	0.02	
0.00	77.56	132.77	102.61	260.87	265.19	876.97	26.00	27.23	6.99	13.36	27.05	3.95	21.79	66.49	8.50	4.79	4.29	4.43	0.94	4.15	0.99	0.01	0.02	
0.00	51.42	86.21	68.50	185.44	179.21	567.40	18.94	17.72	4.43	8.43	18.67	2.59	14.02	42.45	6.48	4.81	3.75	3.85	0.92	4.16	1.12	0.01	0.02	
0.00	50.43	79.92	60.40	172.04	179.33	469.75	14.49	18.82	4.16	11.47	17.12	2.30	20.04	41.10	7.42	4.32	4.27	3.60	1.36	3.97	1.32	0.01	0.03	
0.00	20.97	37.61	19.46	80.42	73.16	149.30	5.22	10.54	2.00	9.46	9.91	1.48	19.06	17.70	5.16	4.19	4.04	4.14	2.52	3.53	1.52	0.01	0.02	
0.00	30.13	51.49	33.81	85.95	89.61	267.85	7.65	13.18	1.95	7.41	13.12	1.45	18.23	23.85	4.90	3.79	3.21	4.97	3.21	3.10	1.50	0.01	0.02	
0.00	42.82	62.63	48.71	124.52	138.69	421.31	11.46	16.31	3.07	9.90	13.72	2.20	17.70	30.44	4.59	3.51	2.37	5.92	3.61	2.71	1.46	0.01	0.02	
0.00	67.84	133.47	102.74	216.36	189.30	811.38	18.56	32.32	5.10	12.71	26.10	3.51	22.42	62.98	4.84	3.61	2.39	6.87	3.89	2.43	1.46	0.01	0.01	
0.00	40.83	67.42	50.39	128.62	138.53	374.73	10.93	20.45	2.57	8.72	14.64	2.04	19.80	34.97	6.34	2.79	2.28	7.65	4.40	2.17	1.39	0.01	0.01	
0.00	37.93	63.15	51.66	132.95	129.46	416.46	11.22	17.53	2.32	8.68	10.61	2.29	15.77	29.84	4.69	2.99	2.37	8.17	5.13	2.08	1.29	0.01	0.01	
0.00	27.33	38.55	32.79	91.31	101.34	260.19	8.78	11.47	1.84	6.05	7.30	1.66	18.79	18.58	5.38	2.87	2.72	8.16	6.04	1.97	1.28	0.01	0.01	
0.00	23.31	22.58	22.32	91.66	100.25	203.83	9.53	7.82	2.02	7.86	6.71	1.71	15.72	12.67	6.51	3.09	3.68	7.49	7.01	1.80	1.29	0.01	0.01	
0.00	20.65	11.77	9.55	70.24	104.92	35.61	6.43	5.76	1.89	4.45	4.39	1.35	23.32	10.18	7.35	2.77	3.51	6.47	7.98	1.52	1.28	0.01	0.01	
0.00	25.04	17.25	14.13	76.31	124.67	89.89	7.91	7.00	1.82	5.34	6.08	1.38	24.78	9.62	6.93	3.13	4.21	5.04	8.92	1.18	1.19	0.01	0.00	
0.00	28.11	13.88	10.23	79.41	108.78	40.17	9.95	7.52	2.35	4.67	4.81	1.54	18.97	7.95	8.09	3.33	4.34	3.84	9.84	0.83	1.13	0.01	0.00	
0.00	32.47	12.87	9.28	69.88	103.89	46.63	9.03	6.88	2.22	6.21	5.14	1.67	24.55	8.26	6.65	4.24	4.52	2.64	10.77	0.76	1.13	0.01	0.00	
0.00	24.14	11.85	10.83	61.08	98.98	35.50	8.15	8.14	2.23	6.36	5.23	1.60	19.24	6.93	8.07	3.03	4.86	1.52	11.70	0.34	1.18	0.02	0.00	
0.00	32.88	15.91	11.16	95.02	131.41	42.78	7.92	6.14	1.71	7.93	5.09	1.70	30.22	9.94	8.79	3.57	5.64	0.52	12.63	0.21	1.34	0.02	0.00	
0.00	36.31	12.24	11.21	103.34	107.89	53.14	7.32	4.56	1.55	8.56	3.80	1.80	29.54	8.38	9.00	1.85	5.94	0.64	13.45	0.20	1.53	0.03	0.00	
0.00	31.91	11.84	11.31	148.94	135.52	47.87	6.04	4.24	1.19	10.84	4.33	1.78	26.64	8.35	9.89	1.84	6.80	0.73	14.17	0.19	1.72	0.03	0.01	
0.00	38.22	12.51	11.27	183.59	151.67	52.61	8.86	5.67	1.72	10.76	3.77	1.89	30.86	10.44	9.67	2.13	7.48	0.54	14.73	0.21	1.93	0.02	0.00	
0.00	31.23	11.89	12.22	147.93	98.67	38.62	6.74	3.43	1.32	9.33	3.59	1.82	22.03	8.33	9.80	1.30	8.01	0.28	15.17	0.17	2.07	0.02	0.01	
0.00	32.91	13.71	12.91	148.45	113.89	52.90	5.99	3.69	1.37	11.14	3.83	1.59	27.74	10.25	9.45	1.54	9.30	0.22	15.51	0.17	2.21	0.01	0.01	
0.00	27.53	14.41	9.93	146.10	106.66	40.95	6.27	3.56	1.36	10.77	3.85	1.81	19.58	9.08	10.21	1.95	9.47	0.21	15.64	0.18	2.20	0.01	0.00	
0.00	24.99	10.98	9.39	110.67	125.62	40.41	6.47	4.09	1.44	6.90	3.38	1.60	20.87	8.02	9.37	1.80	9.70	0.22	15.75	0.14	2.20	0.01	0.00	
0.00	24.21	14.10	13.12	91.15	122.94	51.17	6.91	4.33	1.67	7.77	3.74	1.71	23.18	10.14	9.41	1.80	10.05	0.16	15.75	0.14	2.16	0.01	0.00	
0.00	21.91	10.16	10.35	67.97	101.67	38.02	4.90	4.43	1.95	5.55	3.35	1.66	21.58	6.98	9.13	1.58	10.20	0.15	15.62	0.13	2.15	0.01	0.00	
0.00	20.30	10.54	8.18	62.95	104.90	30.35	6.15	4.97	1.96	5.57	3.73	1.61	19.80	7.91	7.12	2.53	10.08	0.26	15.48	0.15	2.14	0.01	0.00	
0.00	20.89	10.31	9.77	56.68	98.57	28.77	8.25	4.35	1.73	4.36	3.68	1.62	19.46	7.01	8.78	2.85	9.94	0.34	15.13	0.11	2.09	0.01	0.00	
0.00	18.06	13.64	6.67	53.82	97.20	32.48	6.64	4.30	1.70	5.31	3.73	1.69	18.18	9.36	7.24	2.53	9.67	0.31	14.79	0.11	1.99	0.01	0.01	
0.00	32.76	24.84	10.43	70.75	138.26	51.36	8.56	5.61	2.35	6.62	3.86	1.83	25.76	16.75	9.94	4.15	8.93	0.45	14.17	0.14	1.82	0.02	0.01	
0.00	16.27	12.94	7.30	58.46	112.60	33.33	6.59	5.42	2.55	5.21	3.84	1.87	15.21	7.19	6.71	4.04	9.00	0.38	13.58	0.15	1.69	0.02	0.01	
0.00	15.37	11.07	8.18	71.11	106.48	28.82	6.42	5.75	2.52	6.29	2.91	1.82	14.69	6.70	7.09	4.09	8.31	0.43	12.99	0.15	1.57	0.02	0.01	
0.00	18.65	8.16	9.04	60.00	120.41	35.75	7.03	5.14	1.87	6.21	3.41	1.72	11.31	6.09	4.42	4.28	8.15	0.29	12.38	0.15	1.52	0.01	0.01	
0.00	14.74	8.61	8.00	66.79	95.14	30.91	5.49	4.58	2.04	5.49	3.09	1.74	12.93	6.46	4.82	2.76	7.35	0.20	11.90	0.10	1.50	0.01	0.01	
0.00	12.06	7.34	5.64	51.70	89.74	20.71	4.99	3.44	1.10	4.58	3.94	1.77	11.31	4.50	2.85	2.74	7.11	0.17	11.37	0.12	1.51	0.01	0.01	
0.00	11.30	9.03	5.52	43.21	93.91	23.13	5.07	6.37	1.76	4.53	3.26	1.82	12.38	5.93	3.37	2.56	6.73	0.21	11.01	0.12	1.50	0.01	0.01	
0.00	9.96	11.49	5.86	23.19	93.40	24.71	4.78	8.04	1.95	4.31	3.74	1.90	12.76	6.50	5.12	1.98	6.43	0.25	10.57	0.15	1.53	0.01	0.01	
0.00	13.11	6.77	4.84	24.51	88.35	17.08	4.62	3.38	0.77	4.80	3.46	1.90	15.30	5.25	5.11	2.79	5.51	0.22	10.25	0.09	1.51	0.01	0.01	
0.00	15.00	7.33	5.78	26.78	86.00	25.19	3.42	4.29	0.81	4.68	3.99	1.79	14.46	6.57	5.09	2.20	5.85	0.26	9.84	0.10	1.51	0.01	0.01	
0.00	10.85	9.00	5.56	29.66	87.92	20.54	5.55	5.59	0.84	5.91	3.83	1.83	11.77	8.44	4.36	2.43	4.90	0.33	9.42	0.11	1.54	0.01	0.01	
0.00	14.92	14.02	4.34	24.14	110.55	26.85	4.73	8.33	1.07	6.30	3.62	1.81	12.60	7.39	3.98	2.29	4.26	0.33	9.13	0.15	1.52	0.01	0.01	
0.00	17.67	13.87	5.97	32.59	83.63	28.16	5.67	8.56	0.94	6.66	3.71	1.56	13.11	8.10	5.39	3.19	5.12	0.45	8.79	0.17	1.57	0.02	0.01	
0.00	14.33	11.01	5.48	38.83	94.30	25.63	6.42	6.65	0.61	6.97	4.60	1.58	17.34	6.82	5.39	4.14	4.56	0.66	8.56	0.24	1.55	0.02	0.01	
0.00	24.89	13.10	10.64	57.88	90.88	37.87	6.66	7.21	0.63	6.77	4.73	2.12	23.15	9.79	10.25	5.06	4.55	0.82	8.16	0.33	1.54	0.03	0.01	
0.00	19.37	15.52	7.89	37.17	82.87	31.43	8.11	8.37	0.85	7.31	4.64	1.84	17.20	6.76	7.64	4.69	4.76	0.74	7.82	0.41	1.65	0.03	0.01	
0.00	19.57	15.90	7.62	47.73	90.44	35.48	7.06	9.39	0.94	6.48	4.60	2.03	19.38	10.27	7.76	5.92	4.75	0.99	7.44	0.71	1.75	0.03	0.01	
0.00	16.18	15.47	7.98	31.86	78.77	37.15	14.91	10.47	1.36	6.88	4.90	1.89	11.52	8.17	4.99	9.22	5.30	1.58	7.06	1.05	1.77	0.04	0.01	
0.00	20.63	16.30	6.96	28.80	87.14	38.76	13.88	11.86	1.46	6.68	5.67	2.05	13.88	7.49	4.74	7.40	5.58	1.70	6.61	1.12	1.83	0.03	0.01	
0.00	19.33	15.24	7.18	40.66	89.80	37.60	13.51	9.62	1.70	8.04	6.37	2.22	15.14	8.20	6.88	5.39	5.59	1.77	6.45	1.17	2.00	0.03	0.01	
0.00	17.83	10.84	7.84	37.34	87.57	31.29	13.60	7.14	1.84	7.43	5.78	2.03	15.30	7.18	7.03	5.99	6.34	2.00	6.66	1.37	2.26	0.03	0.01	
0.00	19.96	14.17	8.72	49.60	102.68	31.05	11.14	8.71	2.52	5.16	6.46	2.01	18.10	7.92	9.16	5.02	6.17	2.51	7.43	1.54	2.44	0.04	0.01	
0.00	21.97	13.32	7.02	57.28	98.56	23.38	7.51	9.48	2.71	6.40	7.50	1.78	20.74	6.94	6.66	3.63	6.37	2.30	8.47	1.63	2.52	0.04	0.01	
0.00	23.07	12.48	9.74	75.44	108.38	29.46	7.69	8.47	2.76	5.70	7.86	1.72	22.79	8.71	8.19	3.97	6.49	2.24	9.80	1.60	2.52	0.03	0.01	
0.00	30.92	12.06	11.16	86.92	87.74	42.98	8.61	8.45	2.78	8.27	6.42	1.68	27.13	10.32	9.46	4.57	6.92	2.84	11.17	1.51	2.47	0.03	0.01	
0.00	21.02	12.54	9.90	65.11	83.15	42.48	8.81	9.10	2.82	5.25	6.70	1.32	19.00	11.58	9.00	5.11	6.50	3.09	12.43	1.52	2.36	0.02	0.01	
0.00	26.74	14.91	10.67	76.88	94.33	44.33	8.48	9.58	2.68	4.91	5.12	1.39	30.00	12.50	9.67	5.63	5.63	3.27	13.72	1.56	2.20	0.01	0.01	
0.00	27.36	10.94	8.90	54.17	99.27	34.66	6.68	8.20	2.46	5.00	4.50	1.24	27.93	10.72	7.50	5.03	5.42	3.65	14.55	1.54	2.02	0.01	0.01	
0.00	22.04	15.54	10.50	73.25	118.98	47.22	6.67	12.04	2.42	6.43	4.72	0.99	23.94	9.95	9.31	4.82	4.08	4.39	15.19	1.49	1.93	0.01	0.01	
0.00	22.68	13.07	10.16	80.70	98.10	35.13	5.01	12.44	2.41	5.63	3.99	0.96	21.83	10.75	8.49	4.74	3.17	5.26	15.15	1.47	1.69	0.01	0.01	
0.00	29.89	13.67	9.96	61.31	92.12	33.10	5.38	11.17	2.20	5.63	3.00	1.17	25.32	11.27	8.39	4.60	2.55	6.32	14.37	1.49	1.51	0.01	0.01	
0.00	26.74	10.41	8.53	74.31	106.96	34.96	6.27	10.14	1.93	7.87	3.29	1.41	24.16	7.94	6.16	4.74	2.15	7.34	12.94	1.44	1.24	0.01	0.01	
0.00	19.80	9.83	6.81	43.98	85.57	30.77	5.10	8.20	1.64	7.12	2.83	1.47	17.75	10.27	5.22	4.92	1.99	8.31	10.70	1.46	0.92	0.00	0.01	
0.00	25.83	8.63	7.30	57.43	102.21	34.84	5.76	7.89	1.54	7.63	3.14	1.54	20.38	6.74	4.72	5.57	2.02	9.16	8.31	1.59	0.72	0.00	0.02	
0.00	20.48	10.59	6.44	49.16	96.10	33.69	4.34	9.11	1.61	7.39	4.13	1.62	17.06	8.23	3.97	5.44	3.02	9.90	5.86	1.84	0.56	0.00	0.02	
0.00	20.28	9.38	7.66	71.00	92.96	33.97	6.33	7.97	1.88	6.83	3.36	1.39	18.61	7.14	5.44	6.15	2.84	10.59	3.80	2.10	0.42	0.00	0.02	
0.00	23.68	11.87	8.28	91.83	90.68	40.68	7.20	5.74	1.71	7.47	4.35	1.66	20.20	9.53	5.83	6.40	2.32	11.31	2.00	2.29	0.23	0.00	0.02	
0.00	24.65	11.62	10.79	114.86	94.85	42.36	5.42	5.46	1.70	7.93	4.53	1.85	23.04	7.02	9.12	7.17	2.32	12.04	1.07	2.42	0.15	0.00	0.03	
0.00	23.61	10.40	11.92	117.98	116.08	44.56	5.60	4.23	1.93	8.89	4.92	1.86	20.67	7.86	5.07	7.79	2.22	12.86	0.70	2.55	0.11	0.01	0.03	
0.00	23.85	11.20	9.93	91.83	106.50	32.27	5.64	3.51	2.06	7.43	4.06	1.71	19.65	8.59	6.51	8.73	1.92	13.58	0.80	2.70	0.10	0.00	0.04	
0.00	26.17	12.31	9.52	100.70	103.64	35.52	9.07	6.30	2.35	6.46	4.16	1.61	23.80	7.90	6.65	9.00	1.53	14.29	0.61	2.82	0.11	0.01	0.03	
0.00	21.20	8.54	8.36	94.19	113.26	31.79	7.14	5.34	2.41	6.32	4.19	1.92	20.47	6.35	6.26	9.75	1.49	14.91	0.38	2.86	0.11	0.00	0.02	
0.00	22.90	10.82	8.54	75.68	106.06	22.25	7.39	8.91	2.36	5.90	2.64	0.95	19.34	7.98	5.51	9.85	1.86	15.32	0.28	2.95	0.12	0.01	0.01	
0.00	20.68	11.94	6.67	69.51	121.69	24.83	6.44	8.29	2.59	7.16	3.28	1.24	16.33	8.05	4.27	10.08	2.09	15.46	0.32	3.03	0.13	0.01	0.01	
0.00	23.01	8.64	7.91	71.02	116.65	25.83	6.10	7.36	2.37	5.62	3.41	1.19	17.16	6.43	4.53	10.06	1.45	15.48	0.19	3.15	0.12	0.00	0.01	
0.00	20.50	10.68	7.85	86.93	120.31	21.19	7.39	8.48	2.51	6.90	2.92	1.17	13.47	7.38	4.19	9.80	1.69	15.31	0.16	3.25	0.10	0.01	0.01	
0.00	20.84	8.16	6.35	94.83	114.68	26.69	7.07	5.61	2.35	5.77	3.84	1.71	16.99	6.42	2.53	10.89	1.65	15.14	0.21	3.33	0.14	0.01	0.01	
0.00	19.70	9.80	6.71	81.91	109.34	26.75	7.12	5.48	2.32	6.35	3.71	2.12	13.97	6.24	4.30	10.49	1.83	14.86	0.20	3.43	0.09	0.01	0.01	
0.00	18.84	8.90	7.67	78.07	108.42	36.21	6.52	5.69	2.42	6.41	3.34	1.71	17.44	6.24	4.98	10.46	1.80	14.52	0.23	3.56	0.11	0.01	0.01	
0.00	16.93	8.80	5.89	77.74	108.77	27.37	6.84	5.82	2.50	5.34	3.34	1.27	13.05	6.64	4.88	10.68	1.95	14.18	0.23	3.67	0.09	0.01	0.01	
0.00	23.54	8.84	8.97	99.81	133.31	35.17	8.22	4.94	2.57	5.64	3.19	1.26	16.86	8.21	5.99	9.88	2.01	13.75	0.39	3.77	0.10	0.01	0.02	
0.00	17.56	9.10	9.28	86.47	127.30	38.98	8.93	6.47	2.64	5.31	3.26	1.34	18.26	6.68	5.72	11.36	2.31	13.43	0.38	3.89	0.11	0.01	0.02	
