gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	32.00	22.75	11.16	66.23	130.70	85.71	6.66	13.12	1.77	17.54	6.96	1.92	28.17	12.26	10.38	6.43	6.63	0.84	5.60	0.62	2.55	0.04	0.01	
0.00	32.68	22.62	9.15	57.52	134.12	70.28	11.96	11.41	1.54	13.93	6.53	1.66	26.63	12.47	7.45	8.93	5.70	1.59	5.42	0.90	2.65	0.04	0.01	
0.00	33.27	23.34	10.60	44.01	119.52	69.30	17.74	12.13	1.08	15.21	6.13	2.21	21.07	10.34	9.05	10.19	5.79	2.53	5.37	0.92	2.60	0.07	0.01	
0.00	26.46	15.13	9.35	42.17	98.75	62.96	11.22	6.08	1.22	14.80	5.90	1.98	18.94	8.10	6.38	5.91	5.34	1.89	5.30	1.15	2.45	0.03	0.01	
0.00	21.45	8.21	8.02	48.81	78.58	32.64	13.99	6.11	1.85	8.27	3.66	1.97	14.66	7.90	6.14	4.32	5.39	2.29	5.11	1.09	2.44	0.03	0.04	
0.00	25.60	12.45	7.11	25.76	86.58	36.83	7.85	11.17	1.78	6.97	3.73	1.93	16.47	9.12	6.57	4.18	4.80	2.36	5.68	1.26	2.41	0.04	0.02	
0.00	23.06	14.57	7.63	34.47	117.18	31.60	9.93	9.51	2.35	7.47	4.85	1.90	17.08	8.16	6.74	4.67	4.59	2.59	6.15	1.41	2.38	0.07	0.02	
0.00	26.67	18.11	10.17	47.43	116.67	38.57	9.76	12.04	2.68	9.43	5.19	1.93	21.92	7.89	8.72	5.56	4.50	2.38	6.56	1.82	2.29	0.03	0.01	
0.00	30.23	21.62	13.19	73.24	132.75	47.40	7.51	15.81	2.33	12.09	5.28	1.64	28.82	10.81	9.16	5.59	4.71	4.18	7.25	1.81	2.10	0.05	0.01	
0.00	39.90	15.84	11.86	81.55	123.40	37.92	11.76	14.24	2.67	12.70	6.06	1.64	30.04	9.29	8.98	11.28	4.29	4.31	7.67	1.82	1.89	0.03	0.01	
0.00	26.79	13.35	11.41	87.40	99.83	38.16	14.58	8.73	2.80	12.20	7.21	1.31	23.79	10.52	8.99	6.24	3.67	4.66	7.78	1.83	1.67	0.01	0.01	
0.00	35.46	17.59	8.63	89.33	95.55	36.58	7.94	5.80	2.60	9.53	7.24	1.56	34.64	12.54	10.12	4.94	3.26	4.86	7.22	1.93	1.34	0.01	0.01	
0.00	25.37	13.38	8.51	70.31	83.56	32.30	7.07	6.17	2.35	9.84	6.26	1.59	22.71	10.54	7.43	4.77	4.17	5.32	6.32	2.01	1.05	0.01	0.01	
0.00	22.57	15.19	9.10	75.97	91.28	38.62	6.25	7.35	2.49	6.93	7.38	2.27	23.28	9.63	7.47	4.12	3.16	5.97	5.08	2.06	0.83	0.01	0.01	
0.00	22.95	14.84	9.96	79.59	92.02	35.86	5.37	9.98	2.86	8.95	6.95	2.26	21.10	8.84	6.69	4.54	4.34	6.70	4.14	1.99	0.69	0.00	0.02	
0.00	27.84	21.54	9.99	97.71	112.11	46.62	7.02	11.27	2.89	6.81	7.90	1.95	26.26	10.40	7.04	4.64	2.93	7.27	2.77	1.97	0.48	0.01	0.02	
0.00	28.49	16.98	9.97	104.06	121.31	47.97	7.28	10.40	2.84	8.47	6.98	1.60	24.74	9.73	8.33	4.53	2.41	7.66	0.56	2.07	0.21	0.01	0.01	
0.00	40.34	17.02	12.42	110.40	109.91	49.36	7.52	8.46	3.01	7.45	6.36	1.61	31.99	9.65	8.78	5.47	2.05	7.84	0.40	2.20	0.16	0.01	0.02	
0.00	33.27	13.93	11.63	101.68	126.93	48.88	8.58	6.18	3.02	9.19	5.66	1.44	26.09	7.54	9.27	5.21	2.89	8.05	0.43	2.36	0.13	0.01	0.02	
0.00	40.03	16.02	12.42	72.09	106.99	70.61	8.00	5.27	2.64	9.11	5.51	1.77	30.12	8.77	7.06	5.40	2.96	8.20	0.66	2.47	0.13	0.00	0.04	
0.00	43.08	20.54	14.29	91.08	131.55	107.92	7.82	6.07	2.63	12.57	7.88	2.91	33.95	10.07	5.70	6.18	3.54	8.43	0.55	2.61	0.15	0.00	0.03	
0.00	26.63	30.24	16.14	88.53	130.10	140.69	7.57	9.51	2.85	10.04	8.14	3.15	26.15	14.30	3.94	5.81	2.59	8.62	0.43	2.73	0.10	0.00	0.02	
0.00	63.43	105.68	68.90	233.24	184.53	592.21	13.15	33.70	3.70	5.80	16.74	2.75	29.72	44.78	2.92	6.68	2.69	8.82	0.32	2.80	0.09	0.01	0.01	
0.00	148.21	235.48	165.08	561.79	403.06	1448.22	29.27	75.44	7.59	11.82	36.14	3.96	42.83	101.10	5.03	6.72	3.47	8.87	0.39	2.84	0.21	0.01	0.01	
0.00	197.65	235.91	189.74	677.98	494.05	1689.31	45.70	68.34	10.07	21.92	34.36	2.99	54.11	103.93	9.93	6.53	4.49	8.79	0.51	3.02	0.39	0.01	0.01	
0.00	164.47	197.53	156.90	565.11	455.17	1378.49	40.44	58.18	8.17	18.88	29.18	3.40	42.91	85.83	9.29	7.17	4.78	8.62	0.51	2.84	0.30	0.01	0.01	
0.00	136.89	192.97	152.97	494.85	412.97	1358.89	35.27	57.24	7.52	16.86	28.59	2.93	36.43	82.26	9.01	6.89	4.40	8.31	0.41	2.88	0.33	0.01	0.01	
0.00	113.91	139.51	122.24	391.32	345.25	1096.53	32.87	36.44	5.94	17.71	21.12	4.44	35.79	62.27	8.64	6.70	4.62	7.92	0.44	2.95	0.34	0.01	0.01	
0.00	71.32	83.14	68.24	221.31	220.49	589.17	18.16	24.50	4.04	13.13	14.49	4.00	26.05	37.42	6.81	6.32	3.55	7.48	0.35	2.67	0.21	0.01	0.01	
0.00	95.68	118.48	93.58	296.31	302.36	793.38	24.47	33.50	4.95	10.89	16.73	2.39	30.93	52.97	8.35	6.67	2.74	6.96	0.25	2.79	0.20	0.01	0.01	
0.00	96.16	100.72	87.43	288.25	313.72	752.23	24.74	28.54	4.72	12.34	13.25	1.97	29.49	45.65	8.87	6.32	3.26	6.46	0.29	2.69	0.23	0.01	0.01	
0.00	55.86	58.81	51.86	172.72	234.75	444.50	16.60	17.14	3.48	8.96	8.62	1.40	20.77	26.88	7.14	6.89	2.36	5.94	0.20	2.57	0.14	0.01	0.01	
0.00	27.98	30.94	23.02	104.88	133.10	190.20	12.58	12.05	2.15	7.85	5.32	1.68	19.22	14.76	5.39	7.27	2.78	5.52	0.23	2.69	0.14	0.01	0.01	
0.00	68.45	119.11	84.62	206.49	299.19	733.05	20.90	30.51	5.42	7.45	17.20	2.18	23.10	54.15	5.57	6.93	2.73	5.00	0.18	2.56	0.10	0.02	0.01	
0.00	84.49	109.99	85.79	218.25	311.53	793.19	27.82	26.74	5.72	9.97	14.55	1.72	22.65	47.50	5.15	7.75	2.61	4.85	0.24	2.60	0.19	0.01	0.01	
0.00	83.08	141.51	94.39	212.51	360.81	835.39	23.48	37.94	6.28	7.32	19.88	2.20	26.75	60.54	4.80	6.84	2.79	4.46	0.18	2.57	0.11	0.02	0.01	
0.00	109.18	157.53	116.78	281.94	416.92	1015.49	30.89	41.71	8.05	10.82	21.05	1.96	29.27	69.47	7.15	7.19	2.65	4.49	0.22	2.53	0.20	0.02	0.01	
0.00	69.48	83.87	72.09	189.81	247.55	620.21	20.98	21.45	4.51	9.16	11.52	1.79	20.02	37.53	6.95	7.11	2.85	4.50	0.27	2.67	0.19	0.01	0.01	
0.00	41.32	62.34	44.72	103.77	188.32	387.95	13.23	14.59	3.30	5.57	9.97	1.46	15.89	28.85	4.55	5.90	1.67	4.52	0.23	2.61	0.14	0.01	0.01	
0.00	65.72	106.66	75.39	150.09	270.27	687.61	20.96	25.55	5.91	8.04	17.66	2.24	19.61	44.69	5.30	6.89	2.61	4.67	0.18	2.74	0.19	0.01	0.01	
0.00	75.50	116.40	84.61	161.91	331.31	768.01	26.74	25.35	5.31	10.56	19.68	2.68	16.01	50.60	5.60	6.62	3.45	4.88	0.21	2.87	0.24	0.01	0.01	
0.00	100.04	180.38	125.63	202.14	429.37	1118.94	32.91	41.78	8.63	12.56	29.04	3.39	24.22	80.95	7.31	6.74	2.43	4.72	0.28	2.73	0.35	0.02	0.01	
0.00	93.95	143.18	109.94	203.84	373.05	996.26	34.82	30.92	8.06	13.33	21.55	2.46	19.62	64.42	7.53	6.99	3.26	4.76	0.24	2.40	0.39	0.02	0.01	
0.00	54.38	91.66	68.79	129.43	225.38	603.34	18.70	22.56	5.27	8.00	17.21	2.13	15.83	41.99	5.97	5.08	3.06	4.43	0.33	2.36	0.31	0.02	0.01	
0.00	40.37	59.02	44.85	91.49	200.43	405.73	17.57	14.64	3.92	8.24	10.86	1.49	16.00	27.00	5.20	6.41	2.81	4.52	0.30	2.46	0.27	0.01	0.01	
0.00	18.40	17.72	11.80	40.39	118.18	76.57	9.75	9.76	2.19	4.65	7.67	0.85	18.66	8.76	5.46	5.24	2.46	4.34	0.42	2.46	0.21	0.01	0.02	
0.00	15.66	11.28	7.32	44.62	99.78	32.02	10.05	7.57	1.73	5.51	6.20	0.66	14.11	7.29	4.74	4.83	3.46	4.21	0.55	2.54	0.22	0.01	0.02	
0.00	13.16	11.45	6.83	41.38	89.92	28.09	8.52	6.80	1.87	5.28	5.55	0.70	14.19	6.72	4.27	4.77	3.52	4.11	0.73	2.61	0.40	0.01	0.02	
0.00	14.53	16.61	7.10	35.01	92.16	38.25	6.77	6.83	1.75	5.62	11.10	1.05	16.43	8.35	4.37	4.45	3.80	3.94	0.71	2.74	0.50	0.01	0.02	
0.00	15.83	15.25	11.19	33.40	101.88	34.48	7.82	8.21	1.92	5.75	9.87	1.13	17.64	7.86	6.49	4.57	3.34	3.86	0.64	2.75	0.56	0.01	0.02	
0.00	21.42	17.36	8.30	40.99	109.05	47.32	7.82	5.61	2.00	7.97	8.24	1.05	16.12	9.05	5.82	4.97	3.68	3.82	0.71	2.77	0.50	0.01	0.02	
0.00	18.65	17.10	7.18	40.84	103.26	32.04	6.94	5.04	2.22	7.31	8.65	1.05	15.48	9.94	5.83	4.92	4.45	3.99	1.04	2.79	0.80	0.01	0.02	
0.00	21.95	16.11	8.13	39.35	154.93	29.87	6.59	5.82	2.13	8.56	7.68	1.35	15.32	7.89	5.56	4.31	6.05	4.09	1.55	2.76	1.27	0.01	0.02	
0.00	18.03	16.66	8.26	65.03	117.11	34.54	7.15	5.85	2.24	7.41	6.82	1.82	14.54	7.82	3.89	4.11	4.50	4.36	1.82	2.69	2.03	0.01	0.02	
0.00	23.68	19.04	10.31	68.88	117.55	40.81	7.65	7.66	2.48	11.24	8.62	2.26	18.86	10.61	5.11	4.56	4.82	4.61	1.69	2.63	2.40	0.01	0.03	
0.00	24.85	19.06	12.26	60.14	99.79	65.70	6.83	6.32	2.33	11.67	9.37	2.24	20.63	9.05	5.35	3.97	5.02	4.87	1.50	2.52	2.89	0.01	0.04	
0.00	23.98	21.76	18.06	82.63	110.15	132.46	7.82	8.64	2.32	9.34	7.11	2.56	17.18	10.07	4.40	3.97	3.87	5.38	2.44	2.44	2.89	0.01	0.03	
0.00	42.72	89.20	68.65	116.49	163.11	579.79	15.13	23.40	3.35	10.38	17.95	2.38	20.64	36.18	5.56	4.14	3.92	6.15	3.90	2.56	2.70	0.01	0.02	
0.00	66.71	159.32	121.43	151.19	273.56	977.80	21.06	43.99	4.47	12.37	25.78	3.92	25.96	64.82	5.55	4.54	6.62	7.14	4.36	2.79	2.50	0.02	0.04	
0.00	74.32	184.50	140.56	185.52	285.12	1150.55	22.63	50.62	5.01	17.70	32.41	4.86	26.81	75.55	6.73	4.97	6.83	8.15	3.96	3.10	2.59	0.02	0.03	
0.00	71.79	215.28	162.81	175.53	305.49	1325.30	22.50	58.95	5.61	21.72	36.27	5.46	24.91	93.60	6.61	4.96	5.90	8.53	3.42	3.07	2.72	0.02	0.01	
0.00	50.77	170.58	123.05	121.92	255.83	998.64	15.50	45.99	4.03	13.43	29.44	5.12	25.93	70.97	5.21	4.00	6.00	8.21	3.67	2.85	2.71	0.02	0.01	
0.00	61.24	155.91	117.82	160.69	270.96	974.49	17.28	42.86	3.88	14.84	26.48	4.44	32.58	63.69	5.82	6.59	6.31	7.32	4.29	2.08	2.56	0.02	0.01	
0.00	76.34	223.53	166.52	167.10	308.58	1410.54	19.61	59.16	5.99	20.77	38.72	6.53	32.21	89.03	7.32	5.32	6.16	5.91	5.12	1.34	2.54	0.02	0.01	
0.00	54.88	190.26	135.64	120.51	252.18	1169.63	15.23	51.67	4.12	16.34	31.84	4.73	21.89	74.82	6.33	4.90	7.36	4.78	5.80	1.23	2.43	0.02	0.01	
0.00	36.45	115.95	82.81	113.77	190.75	689.87	8.90	33.10	2.81	10.65	19.82	4.32	21.85	45.62	9.33	3.20	7.13	3.29	6.47	0.84	2.31	0.02	0.01	
0.00	63.35	144.50	109.18	129.40	178.50	966.53	16.21	41.93	3.43	18.32	23.54	4.09	33.01	52.11	9.49	4.04	7.78	1.62	7.00	0.60	2.13	0.04	0.01	
0.00	58.75	166.24	124.84	171.27	213.72	1075.47	16.01	47.16	3.94	16.72	28.20	5.09	31.07	64.73	9.63	3.65	7.79	0.93	7.38	0.43	2.04	0.05	0.01	
0.00	67.91	170.87	127.61	229.02	227.98	1066.88	16.89	47.74	4.44	16.44	29.14	5.31	36.13	69.93	7.35	3.55	8.11	1.20	7.75	0.53	2.14	0.05	0.01	
0.00	107.52	202.25	161.92	287.09	287.25	1371.39	25.10	55.66	5.54	24.70	34.97	5.78	49.05	79.40	9.20	4.07	8.38	0.99	7.94	0.60	2.14	0.04	0.01	
0.00	138.39	294.32	234.00	415.62	389.40	2004.14	34.21	80.00	7.96	33.22	51.83	8.09	43.63	117.64	9.89	4.48	10.04	0.59	8.05	0.72	2.20	0.02	0.01	
0.00	159.53	354.70	283.75	486.58	409.06	2416.96	37.28	95.54	10.26	38.21	65.75	10.72	52.51	139.84	13.26	5.06	8.05	0.73	8.04	0.93	2.13	0.02	0.01	
0.00	119.00	301.71	227.05	401.90	326.00	1928.47	24.87	81.16	6.39	27.53	58.89	8.05	46.34	120.42	8.84	5.62	8.10	0.77	8.16	0.64	2.11	0.02	0.01	
0.00	106.22	192.82	154.77	345.30	221.43	1300.76	21.79	52.66	5.69	21.67	38.32	6.13	51.61	76.78	8.40	4.58	8.26	0.50	7.96	0.57	2.11	0.02	0.01	
0.00	99.64	163.38	128.46	274.50	177.43	1070.83	18.33	44.93	4.69	18.44	33.50	5.44	58.32	65.13	9.38	3.75	8.14	0.47	7.86	0.41	1.87	0.02	0.01	
0.00	65.40	106.84	81.41	180.69	138.55	680.04	10.43	29.55	2.55	12.62	21.93	4.35	39.46	41.53	8.78	2.69	6.79	0.37	7.61	0.29	1.82	0.01	0.00	
0.00	52.03	27.09	19.56	91.23	105.59	139.04	7.87	7.74	1.83	13.43	6.40	2.77	36.90	12.20	5.88	2.96	7.25	0.32	7.36	0.22	1.75	0.01	0.00	
0.00	41.90	16.49	10.08	76.62	114.78	64.17	7.12	5.74	1.93	10.95	4.19	2.60	31.78	8.45	7.19	2.35	6.10	0.30	6.97	0.15	1.70	0.01	0.00	
0.00	31.93	14.64	10.96	61.79	104.30	44.42	7.39	3.84	1.89	10.22	3.57	2.24	24.91	10.22	8.52	2.55	6.14	0.24	6.53	0.11	1.67	0.01	0.00	
0.00	26.93	11.45	10.04	86.65	80.09	37.61	9.73	3.65	1.98	7.76	3.61	2.32	21.34	8.51	6.26	2.43	5.83	0.28	6.09	0.11	1.60	0.01	0.00	
0.00	28.26	11.42	10.71	99.34	106.55	39.48	7.94	4.10	1.94	8.25	3.36	1.88	20.12	7.35	5.29	2.03	6.06	0.29	5.79	0.10	1.56	0.01	0.00	
0.00	33.22	11.61	10.75	109.96	97.82	40.02	11.14	4.99	2.66	6.83	3.22	1.84	21.09	7.82	3.90	3.02	5.73	0.35	5.65	0.12	1.57	0.02	0.00	
0.00	26.01	11.45	10.01	88.62	101.46	43.76	9.86	4.93	2.34	6.16	3.33	1.68	21.07	8.42	6.06	3.79	5.54	0.45	5.58	0.14	1.59	0.02	0.00	
0.00	23.35	13.00	10.67	79.12	125.05	46.54	10.22	7.23	3.29	6.67	3.01	1.66	22.28	6.80	6.16	5.64	5.89	0.49	5.64	0.17	1.67	0.02	0.00	
0.00	23.76	11.62	7.57	63.30	126.33	44.69	10.34	7.68	3.33	6.47	3.48	1.46	17.36	7.54	5.19	6.39	5.52	0.39	5.76	0.12	1.80	0.02	0.00	
0.00	15.80	9.37	6.43	43.70	111.66	25.26	7.91	4.93	2.31	5.68	3.43	1.23	12.15	5.86	4.62	5.08	5.56	0.26	5.92	0.09	1.91	0.02	0.00	
0.00	14.26	7.53	5.68	35.98	96.26	23.27	4.29	4.04	2.02	3.74	3.20	1.39	15.12	4.59	4.55	2.79	5.02	0.18	6.04	0.10	2.03	0.01	0.00	
0.00	10.03	6.46	5.25	24.32	81.49	21.50	4.07	3.87	1.54	5.80	3.43	1.34	11.75	6.16	5.36	2.05	5.18	0.17	6.09	0.09	2.12	0.01	0.00	
0.00	18.31	8.33	5.83	36.76	105.14	22.88	4.64	3.73	1.33	5.93	3.42	1.44	17.32	6.92	6.14	2.17	5.26	0.23	6.10	0.08	2.19	0.01	0.00	
0.00	19.58	8.57	5.05	35.79	104.77	23.14	4.33	4.72	1.29	6.60	3.37	1.73	17.94	6.51	3.71	2.14	5.05	0.17	5.95	0.14	2.23	0.01	0.01	
0.00	16.31	12.41	8.48	51.72	115.59	59.21	4.55	3.88	0.85	12.54	6.06	1.82	20.10	7.61	6.71	2.00	4.81	0.18	5.57	0.12	2.23	0.01	0.00	
0.00	20.13	14.62	9.46	44.89	122.53	64.25	6.33	4.28	0.80	11.38	4.46	2.11	20.72	8.20	7.44	2.86	4.73	0.21	5.15	0.11	2.24	0.01	0.00	
0.00	12.79	10.32	6.83	31.35	102.81	34.65	4.37	5.15	0.62	5.77	4.15	1.82	14.63	7.35	6.89	2.23	4.08	0.17	4.67	0.12	2.29	0.01	0.00	
0.00	11.44	9.80	5.71	26.90	87.84	31.58	4.50	5.25	0.84	6.70	3.67	2.14	12.49	6.05	4.40	2.01	4.39	0.19	4.29	0.10	2.33	0.01	0.00	
0.00	9.41	9.55	4.33	25.09	87.72	24.97	5.29	4.99	0.63	5.25	3.34	1.94	13.93	6.31	2.78	2.59	4.83	0.28	4.26	0.12	2.33	0.01	0.00	
