gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-7.11	-1.15	-1.56	0.05	0.99	0.05	18.54	-5.33	-16.99	-21.36	13.88	13.37	0.00	19.67	-10.68	-4.10	-23.17	14.73	8.77	0.00	-17.40	-1.50	4.85	
2.00	-7.34	-1.15	-1.53	0.05	0.99	0.05	19.05	-5.38	-16.85	-21.94	14.18	13.24	0.00	20.28	-10.73	-4.02	-23.86	15.03	8.90	0.00	-17.41	-1.53	4.80	
3.00	-7.62	-1.15	-1.44	0.05	0.99	0.05	19.71	-5.49	-16.77	-22.73	14.59	13.14	0.00	21.07	-10.77	-3.94	-24.74	15.42	9.10	0.00	-17.46	-1.55	4.72	
4.00	-8.02	-1.13	-1.38	0.05	0.99	0.05	20.68	-5.66	-16.67	-23.81	15.15	13.07	0.00	22.15	-10.81	-3.91	-25.88	15.94	9.39	0.00	-17.51	-1.59	4.66	
5.00	-8.48	-1.11	-1.32	0.05	0.98	0.05	21.88	-5.88	-16.55	-25.23	15.87	13.03	0.00	23.46	-10.89	-3.95	-27.33	16.62	9.83	0.00	-17.62	-1.60	4.60	
6.00	-9.01	-1.11	-1.26	0.05	0.98	0.05	23.40	-6.16	-16.41	-27.09	16.80	13.03	0.00	25.03	-11.00	-4.02	-29.10	17.42	10.43	0.00	-17.78	-1.60	4.53	
7.00	-9.58	-1.08	-1.18	0.05	0.98	0.05	25.19	-6.56	-16.27	-29.41	17.91	13.09	0.00	26.88	-11.13	-4.13	-31.27	18.40	11.18	0.00	-18.05	-1.61	4.43	
8.00	-10.18	-1.04	-1.06	0.04	0.97	0.05	27.25	-7.04	-16.10	-32.20	19.23	13.17	0.00	28.94	-11.29	-4.30	-33.71	19.49	12.12	0.00	-18.40	-1.65	4.27	
9.00	-10.77	-0.97	-1.02	0.04	0.97	0.05	29.47	-7.59	-15.85	-35.29	20.69	13.33	0.00	31.09	-11.51	-4.61	-36.42	20.81	13.20	0.00	-18.85	-1.75	4.15	
10.00	-11.38	-0.90	-1.00	0.04	0.96	0.05	31.84	-8.16	-15.61	-38.60	22.29	13.56	0.00	33.41	-11.80	-4.98	-39.43	22.37	14.38	0.00	-19.37	-1.84	4.05	
11.00	-12.03	-0.89	-0.99	0.04	0.95	0.04	34.40	-8.70	-15.35	-42.17	23.97	13.82	0.00	36.03	-12.24	-5.31	-42.90	24.15	15.66	0.00	-19.93	-1.88	3.98	
12.00	-12.70	-0.90	-1.03	0.03	0.94	0.04	37.14	-9.21	-14.95	-46.01	25.77	14.05	0.00	38.86	-12.80	-5.59	-46.68	25.97	16.95	0.00	-20.52	-1.89	3.96	
