gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	4.75	-17.54	-10.16	22.83	-48.69	-8.14	-176.36	8.44	40.63	95.20	19.91	-5.48	81.06	-20.21	1.37	69.83	94.01	-76.14	-0.05	-5.15	-2.82	0.03	0.05	
2.00	-18.13	-11.18	2.75	145.86	28.82	-42.60	-174.37	7.00	40.26	82.77	14.65	-4.00	85.56	-20.66	5.78	64.74	85.68	-73.58	-2.37	-5.25	-2.61	0.03	0.03	
3.00	-24.23	-27.93	-2.61	-120.95	-110.06	18.31	-175.57	4.73	39.27	73.61	18.04	-4.25	63.98	-30.34	0.01	61.08	89.27	-69.71	-5.59	-5.46	-2.67	0.03	0.01	
4.00	-20.94	-20.20	10.43	252.16	262.71	32.60	-158.12	-4.19	38.14	67.73	9.72	-1.11	106.84	-18.82	0.89	57.08	84.05	-63.68	-9.50	-4.92	-2.41	0.03	0.02	
5.00	-19.81	-14.39	-2.43	-28.19	5.17	12.93	-154.30	-7.76	36.62	59.27	8.26	-2.42	77.70	-16.99	-5.30	52.92	84.74	-54.95	-14.56	-4.63	-1.80	0.03	0.01	
6.00	-13.21	-16.11	6.10	200.44	154.67	-49.46	-131.54	-13.32	32.13	54.47	5.04	-1.52	88.31	-12.65	3.00	46.19	73.64	-42.39	-19.42	-3.99	-1.64	0.04	0.04	
7.00	-49.33	-2.96	4.75	24.35	-6.88	21.86	-109.73	-15.31	26.70	45.75	-1.04	1.23	26.03	-3.74	2.71	33.92	75.21	-26.55	-27.60	-2.34	-1.79	0.04	0.04	
8.00	-40.79	-10.78	1.17	12.23	71.18	35.04	-78.62	-21.07	19.77	36.38	-15.21	8.02	25.60	-6.58	4.89	16.07	76.50	-7.91	-39.57	-1.68	-2.91	0.10	0.01	
9.00	-23.10	2.30	-16.88	-61.06	-55.75	-29.57	-50.59	-15.85	11.91	14.69	-33.44	14.62	23.67	2.33	-3.41	2.91	60.78	-4.62	-52.44	-1.11	-4.41	0.04	0.04	
10.00	-5.84	-2.82	-12.63	-10.43	-26.97	5.73	-22.44	-11.27	6.81	14.71	-30.57	11.80	14.64	11.16	-3.84	1.46	47.62	-1.70	-62.89	0.40	-4.47	0.02	0.03	
11.00	-39.94	11.27	-1.71	3.92	85.19	-8.29	-7.79	-2.23	3.82	-6.79	-38.86	9.29	2.07	14.77	4.54	-4.19	21.28	2.18	-69.22	0.88	-3.05	0.05	0.06	
12.00	-7.27	-5.76	-8.27	-10.11	-22.94	13.48	-3.66	-6.87	2.07	1.07	-33.63	5.98	9.21	12.47	0.08	-6.37	16.51	1.58	-74.20	-0.49	-1.56	0.05	0.03	
13.00	-2.66	4.47	-14.25	12.95	-40.60	-8.62	10.10	-10.36	0.64	-5.68	-48.11	7.32	5.69	15.83	-1.05	-2.50	0.53	0.49	-77.41	-0.99	0.69	0.02	0.03	
14.00	-17.70	8.45	-4.29	7.47	8.23	-7.29	12.61	-6.34	1.17	-14.32	-52.38	4.92	3.99	14.40	3.57	-1.01	-14.07	1.15	-79.55	-0.21	3.04	0.04	0.03	
15.00	-31.45	3.45	-5.00	42.74	-84.83	27.76	13.52	-6.81	1.08	-16.46	-51.98	3.91	-14.42	16.33	-0.42	1.93	-24.62	1.28	-80.71	-0.23	5.76	0.04	0.03	
16.00	-13.95	6.62	-7.85	39.05	-67.80	-7.35	21.26	-6.84	0.19	-20.26	-54.36	6.25	-1.04	18.92	3.07	4.75	-30.06	1.35	-79.62	-0.14	7.84	0.04	0.03	
17.00	-18.76	5.52	-10.99	-2.35	-35.73	-20.29	19.30	-5.50	-0.01	-30.03	-56.85	9.92	8.22	16.06	1.93	4.84	-32.70	1.24	-78.33	-0.16	10.84	0.03	0.03	
18.00	-12.16	3.25	-13.92	22.01	-56.01	-3.59	19.10	-5.16	-0.30	-23.32	-54.41	11.43	5.60	16.84	-0.16	4.14	-34.55	1.56	-75.17	-0.20	13.07	0.04	0.03	
19.00	-29.41	-1.04	-16.58	21.19	-42.12	-6.68	12.55	-6.55	-1.38	-26.60	-51.32	11.48	-1.96	13.72	-2.53	1.66	-35.08	-1.86	-69.13	-1.70	13.45	0.04	0.03	
20.00	-24.04	-6.01	-13.13	9.77	1.44	14.39	8.48	-14.05	-0.66	-25.25	-46.39	13.41	7.98	15.34	0.86	-1.38	-32.29	-8.05	-63.38	-3.60	14.40	0.04	0.03	
21.00	-15.23	-4.29	-16.39	28.34	-38.88	-0.41	1.01	-17.29	-1.84	-20.80	-41.20	13.62	14.26	14.16	-0.78	-7.64	-27.75	-15.35	-55.39	-5.44	14.07	0.03	0.03	
22.00	-13.78	-1.81	-13.69	54.09	-95.27	-1.62	-2.52	-21.97	-1.36	-18.85	-35.13	12.70	11.21	10.81	-1.89	-10.77	-22.68	-17.67	-48.49	-6.05	13.05	0.03	0.03	
23.00	-15.31	-5.13	-8.45	-11.71	-63.42	-18.36	-20.76	-30.42	-1.17	-15.50	-29.28	10.62	25.47	4.31	5.60	-18.62	-19.25	-20.87	-41.47	-7.03	10.56	0.04	0.03	
24.00	-15.33	-5.79	-4.21	26.35	-58.27	17.45	-19.28	-36.47	1.37	-9.53	-21.33	6.82	18.39	5.13	-0.41	-18.00	-14.23	-25.81	-35.90	-5.69	7.25	0.03	0.03	
25.00	-29.11	-6.15	1.05	5.07	-61.41	-0.52	-21.48	-44.22	2.36	-9.17	-17.74	6.33	9.28	-1.42	1.83	-20.80	-9.95	-31.05	-30.49	-5.66	5.43	0.03	0.03	
26.00	-25.41	-5.93	4.44	32.75	-63.89	11.65	-22.43	-53.77	2.40	-2.73	-14.83	4.93	8.27	-5.94	1.73	-24.96	-6.90	-36.18	-25.77	-5.86	3.20	0.03	0.04	
27.00	-28.45	-9.00	7.93	24.79	-62.90	7.95	-24.42	-65.32	2.50	4.21	-10.69	2.51	3.32	-8.55	3.20	-29.14	-3.92	-42.75	-18.79	-6.04	1.32	0.03	0.05	
28.00	-17.92	-8.33	4.06	4.60	-11.92	11.35	-24.99	-73.91	3.73	14.60	-8.66	1.26	10.34	-8.45	-5.23	-31.65	2.40	-48.76	-8.82	-6.14	-0.82	0.03	0.04	
29.00	-20.44	-20.40	8.43	30.49	-67.65	-19.22	-25.83	-78.45	2.43	21.03	-8.90	1.85	1.30	-19.31	0.03	-33.74	5.58	-52.22	-0.88	-7.85	-1.33	0.03	0.05	
30.00	-27.64	-25.46	9.00	-8.39	-41.07	-1.97	-23.92	-78.47	-0.01	20.42	-7.17	1.77	-1.63	-21.44	-2.63	-32.82	6.32	-53.06	1.43	-9.40	-0.26	0.03	0.04	
31.00	-21.61	-17.46	4.72	-23.91	10.92	4.75	-22.45	-76.37	-1.93	22.31	-9.73	2.43	4.58	-14.04	-5.04	-31.31	6.52	-52.51	1.45	-10.54	-0.42	0.03	0.04	
32.00	-7.96	-23.50	-3.71	9.94	-64.23	-17.41	-15.92	-74.17	-3.14	22.98	-11.48	3.38	2.91	-17.92	-10.62	-27.98	4.16	-52.40	1.60	-11.40	-0.50	0.03	0.05	
33.00	-12.29	-29.59	0.13	-8.72	-80.74	-8.82	-8.91	-71.47	-5.31	15.11	-5.98	1.67	-1.15	-20.68	-5.49	-22.81	-0.88	-51.47	1.29	-12.63	-0.21	0.03	0.05	
34.00	-15.56	-33.89	-3.67	7.80	-31.74	4.06	-3.24	-69.06	-5.43	15.05	-1.35	0.10	-4.84	-22.60	-8.51	-16.65	-2.56	-53.13	1.13	-12.88	-0.05	0.03	0.05	
35.00	-19.83	-30.54	1.44	27.63	-20.12	2.26	4.45	-62.30	-3.58	8.16	0.16	-0.39	-9.97	-22.49	-5.26	-7.75	-5.77	-55.82	0.52	-11.49	0.06	0.03	0.03	
36.00	-13.86	-16.68	-3.29	-25.75	-4.05	-4.07	5.90	-54.01	-2.06	-2.86	-2.66	1.25	2.72	-11.85	-7.14	2.13	-9.21	-59.56	0.83	-10.50	0.57	0.03	0.01	
37.00	-18.47	-16.26	-1.99	6.85	10.56	1.01	9.39	-44.23	-0.62	-10.52	1.41	2.50	1.27	-7.70	-0.42	14.63	-3.69	-61.21	3.24	-9.81	2.70	0.03	0.03	
38.00	-24.11	-20.75	-9.87	-34.80	3.79	9.06	11.16	-32.68	-0.34	-39.13	-0.81	6.07	20.16	-2.69	-7.22	26.24	5.74	-55.64	1.65	-9.63	5.66	0.03	0.05	
39.00	-25.05	-8.50	-12.03	-23.47	14.41	-1.86	17.61	-16.76	-1.49	-59.38	-1.05	9.26	32.45	9.76	-3.52	35.90	23.10	-44.40	-7.25	-8.66	7.55	0.03	0.04	
40.00	-43.48	-16.82	2.17	1.51	29.42	4.18	22.14	-18.86	6.17	-81.85	-3.41	13.25	34.27	12.98	5.46	45.62	39.75	-32.60	-18.21	-8.30	8.87	0.03	0.05	
41.00	-37.28	-10.33	-4.27	-7.93	11.44	7.34	36.12	-3.18	-0.21	-104.46	0.54	14.22	44.72	19.01	3.37	54.78	55.00	-26.31	-29.45	-7.26	8.73	0.03	0.04	
42.00	-30.71	-21.89	-0.22	-32.34	73.18	36.01	37.34	-15.47	2.55	-113.88	-1.46	14.91	67.15	21.19	-0.75	59.91	63.76	-23.50	-40.58	-6.22	8.15	0.04	0.03	
43.00	-40.95	-21.90	0.62	-0.27	-39.34	14.33	48.98	-9.03	-0.32	-128.95	-0.69	14.62	51.94	18.09	1.95	69.15	70.03	-22.43	-49.81	-5.19	8.01	0.02	0.03	
44.00	-25.91	-20.99	-2.03	-8.38	-79.77	9.58	56.94	-0.04	-4.60	-139.52	1.89	13.90	63.06	16.99	-1.42	71.80	73.80	-20.02	-55.49	-4.55	8.07	0.03	0.03	
45.00	-40.59	-12.87	5.23	7.55	47.89	12.72	61.65	1.19	-6.61	-138.18	-1.16	13.47	57.08	17.48	5.15	74.65	77.75	-18.49	-59.41	-4.27	8.29	0.02	0.03	
46.00	-33.38	-9.33	-2.20	21.90	56.29	-12.59	71.85	9.55	-10.44	-146.13	-0.80	12.50	60.70	19.20	-0.73	77.13	80.04	-16.96	-64.26	-3.32	8.96	0.02	0.03	
47.00	-30.82	-14.42	-4.68	-11.83	-85.87	-9.84	73.61	7.05	-10.32	-152.03	2.65	10.91	55.46	18.22	-1.13	80.95	81.16	-14.60	-70.11	-2.81	10.90	0.02	0.03	
48.00	-24.94	-19.22	5.64	-5.33	-6.97	10.91	74.18	4.17	-9.19	-151.21	1.43	9.18	69.27	14.30	2.69	85.16	83.64	-12.08	-72.96	-2.12	12.37	0.01	0.03	
49.00	-26.45	-13.76	2.88	-3.81	10.98	-0.12	78.20	10.24	-12.47	-155.82	1.02	7.27	70.09	15.81	1.68	85.20	85.11	-11.14	-75.31	-1.20	13.60	0.01	0.03	
50.00	-23.57	-11.74	-0.45	-40.07	-27.99	-37.21	81.34	15.64	-15.16	-160.80	0.69	6.11	71.35	14.40	1.22	86.09	83.66	-11.15	-78.17	-0.67	14.47	0.02	0.03	
51.00	-16.79	-18.45	3.77	-13.11	-15.80	2.62	79.51	8.16	-13.49	-159.47	0.53	5.77	79.81	13.11	1.89	88.70	83.54	-11.05	-80.54	-0.77	15.12	0.01	0.03	
52.00	-14.33	-31.21	12.90	36.77	3.59	67.28	85.10	9.00	-13.25	-161.57	2.36	5.30	82.70	2.77	-2.69	90.57	81.71	-10.44	-82.10	-0.89	15.12	0.01	0.03	
53.00	-16.62	-15.17	-2.55	-14.91	-73.07	-30.59	82.98	10.55	-13.22	-165.12	2.26	4.10	75.67	18.25	1.46	92.26	79.53	-10.81	-82.67	-0.77	15.25	0.02	0.03	
54.00	0.67	-21.76	6.53	33.52	-110.99	16.88	83.57	3.63	-11.07	-163.98	1.38	4.28	86.05	16.68	0.86	95.17	76.97	-12.21	-82.34	-1.15	14.97	0.01	0.03	
55.00	-32.49	-12.01	-0.16	12.62	-35.11	9.27	83.19	9.26	-12.42	-162.58	0.87	4.87	62.44	19.60	-0.79	94.04	73.58	-13.99	-79.74	-1.58	14.23	0.02	0.03	
56.00	-19.70	-6.51	-0.14	-6.15	-27.17	0.56	78.45	11.27	-10.34	-157.73	0.08	6.02	71.97	19.69	-0.32	93.37	70.11	-16.13	-75.65	-2.40	12.76	0.02	0.03	
