gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	108.33	4.34	22.00	0.02	
0.00	100.09	4.00	20.33	0.01	
0.00	94.41	3.78	19.18	0.01	
0.00	93.08	3.73	18.85	0.01	
0.00	101.43	4.05	20.58	0.01	
0.00	109.75	4.38	22.21	0.01	
0.00	123.41	4.91	24.97	0.01	
0.00	139.86	5.57	28.27	0.02	
0.00	152.17	6.05	30.77	0.02	
0.00	163.16	6.47	33.01	0.02	
0.00	178.96	7.12	36.20	0.02	
0.00	196.16	7.83	39.70	0.01	
0.00	204.94	8.12	41.45	0.01	
0.00	221.38	8.77	44.80	0.01	
0.00	251.81	10.00	50.91	0.01	
0.00	285.45	11.34	57.74	0.01	
0.00	319.34	12.68	64.61	0.01	
0.00	337.24	13.42	68.24	0.00	
0.00	340.79	13.55	68.90	0.00	
0.00	337.90	13.40	68.01	0.00	
0.00	333.22	13.25	67.37	0.00	
0.00	323.24	12.86	65.33	0.00	
0.00	306.97	12.21	62.05	0.00	
0.00	300.59	11.97	60.82	0.00	
0.00	316.10	12.59	63.95	0.00	
0.00	352.59	14.03	71.31	0.00	
0.00	387.06	15.41	78.27	0.00	
0.00	391.53	15.59	79.19	0.00	
0.00	355.84	14.17	71.99	0.00	
0.00	288.03	11.48	58.34	0.00	
0.00	256.41	10.22	51.91	0.00	
0.00	339.28	13.52	68.69	0.00	
0.00	480.97	19.14	97.29	0.00	
0.00	596.63	23.75	120.76	0.00	
0.00	643.04	25.59	130.12	0.01	
0.00	638.56	25.40	129.27	0.32	
0.00	634.95	25.28	128.48	3.71	
0.00	692.07	27.55	140.05	6.24	
0.00	799.57	31.83	161.78	7.76	
0.00	905.63	36.03	183.22	8.43	
0.00	922.52	36.72	186.78	8.33	
0.00	863.37	34.37	174.70	7.90	
0.00	775.33	30.85	156.87	8.17	
0.00	696.04	27.69	140.85	8.96	
0.00	640.01	25.47	129.47	9.13	
0.00	529.80	21.09	107.30	9.57	
0.00	338.55	13.48	68.56	10.07	
0.00	156.49	6.22	31.71	10.08	
0.00	56.59	2.28	11.53	10.18	
0.00	19.17	0.77	3.92	13.41	
0.00	6.38	0.27	1.19	12.40	
0.00	32.92	1.32	6.73	9.11	
0.00	189.61	7.55	38.40	17.24	
0.00	398.89	15.88	80.72	15.84	
0.00	611.26	24.34	123.69	19.77	
0.00	856.29	34.07	173.25	12.71	
0.00	949.33	37.79	192.09	24.60	
0.00	942.32	37.48	190.76	14.42	
0.00	794.47	31.63	160.73	20.91	
0.00	724.59	28.84	146.62	6.03	
0.00	692.84	27.59	140.20	10.75	
0.00	696.62	27.73	140.94	19.43	
0.00	674.31	26.82	136.35	2.19	
0.00	470.25	18.71	95.13	0.00	
0.00	376.42	14.98	76.14	0.00	
0.00	465.69	18.54	94.20	0.00	
0.00	484.93	19.30	98.10	0.00	
0.00	497.62	19.80	100.64	0.00	
0.00	499.04	19.86	100.94	0.00	
0.00	450.09	17.88	90.98	0.01	
0.00	405.95	16.16	82.18	0.01	
0.00	377.71	15.02	76.39	0.01	
0.00	363.59	14.47	73.56	0.01	
0.00	351.66	14.04	71.18	0.01	
0.00	338.08	13.43	68.45	0.30	
0.00	324.75	12.92	65.72	6.95	
0.00	311.69	12.41	63.07	16.46	
0.00	301.07	11.99	60.93	25.00	
0.00	295.29	11.75	59.78	32.16	
0.00	292.51	11.64	59.18	37.64	
0.00	292.59	11.65	59.22	41.86	
0.00	294.33	11.72	59.58	45.01	
0.00	289.14	11.51	58.53	46.36	
0.00	279.08	11.11	56.49	47.07	
0.00	267.11	10.64	54.10	48.02	
0.00	251.84	10.03	50.98	48.57	
0.00	239.33	9.53	48.46	48.16	
0.00	233.82	9.31	47.35	46.71	
0.00	232.07	9.24	47.00	44.93	
0.00	232.46	9.26	47.09	43.23	
0.00	234.80	9.35	47.56	40.57	
0.00	236.54	9.42	47.91	35.89	
0.00	232.28	9.25	47.03	29.57	
0.00	226.75	9.03	45.91	23.92	
0.00	222.80	8.87	45.12	18.61	
0.00	219.23	8.73	44.41	12.46	
0.00	213.16	8.48	43.17	4.76	
0.00	204.46	8.12	41.56	0.17	
0.00	195.26	7.79	39.50	0.03	
0.00	184.28	7.35	37.31	0.02	
