gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	1.31	3.52	-2.02	-0.05	1.04	-0.02	16.62	-7.49	-16.71	-4.45	2.29	16.16	0.00	-7.28	6.09	0.55	-0.92	10.98	0.37	0.00	-18.18	-6.55	0.34	
2.00	1.30	3.58	-1.62	-0.04	1.04	-0.01	15.91	-7.18	-16.86	-4.05	1.39	15.82	0.00	-7.73	5.81	0.69	-1.15	11.54	0.88	0.00	-18.07	-6.46	0.39	
3.00	1.31	3.64	-1.20	-0.04	1.04	-0.01	15.00	-6.89	-16.94	-3.30	-0.10	14.91	0.00	-8.16	5.50	0.92	-1.53	12.08	1.17	0.00	-17.93	-6.34	0.47	
4.00	1.38	3.62	-0.94	-0.04	1.04	-0.00	14.13	-6.59	-16.84	-2.75	-1.65	13.72	0.00	-8.67	5.14	1.06	-1.93	12.56	1.37	0.00	-17.76	-6.14	0.74	
5.00	1.52	3.41	-0.75	-0.04	1.04	0.00	13.39	-6.13	-16.71	-2.70	-2.67	12.82	0.00	-9.19	4.57	1.18	-2.46	13.00	1.47	0.00	-17.66	-5.75	1.17	
6.00	1.72	3.04	-0.68	-0.03	1.04	0.01	12.72	-5.43	-16.28	-3.01	-3.08	11.93	0.00	-9.78	3.83	1.24	-3.00	13.24	1.42	0.00	-17.64	-5.23	1.65	
7.00	1.93	2.65	-0.66	-0.03	1.04	0.02	12.11	-4.69	-15.82	-3.52	-2.98	11.15	0.00	-10.35	3.09	1.37	-3.54	13.24	1.17	0.00	-17.63	-4.72	2.08	
8.00	2.06	2.36	-0.61	-0.03	1.04	0.02	11.57	-4.02	-15.72	-3.98	-2.58	10.75	0.00	-10.79	2.42	1.47	-4.12	13.02	0.89	0.00	-17.54	-4.31	2.31	
9.00	2.12	2.15	-0.45	-0.02	1.04	0.03	10.98	-3.45	-15.93	-4.26	-2.03	10.61	0.00	-11.07	1.81	1.48	-4.82	12.72	0.88	0.00	-17.42	-3.96	2.38	
10.00	2.15	1.96	-0.24	-0.02	1.04	0.03	10.31	-2.91	-16.17	-4.30	-1.43	10.55	0.00	-11.21	1.19	1.33	-5.63	12.39	1.17	0.00	-17.27	-3.63	2.36	
11.00	2.16	1.80	-0.01	-0.02	1.04	0.04	9.57	-2.37	-16.29	-4.16	-0.84	10.41	0.00	-11.26	0.58	1.12	-6.54	12.06	1.64	0.00	-17.13	-3.29	2.33	
12.00	2.14	1.68	0.16	-0.02	1.04	0.05	8.84	-1.86	-16.31	-3.92	-0.30	10.28	0.00	-11.21	0.02	0.90	-7.55	11.73	2.13	0.00	-17.00	-3.02	2.38	
13.00	2.05	1.59	0.25	-0.02	1.05	0.05	8.20	-1.37	-16.33	-3.60	0.18	10.21	0.00	-11.02	-0.47	0.70	-8.60	11.33	2.48	0.00	-16.81	-2.81	2.55	
