gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	119.08	4.73	24.13	0.01	
0.00	118.22	4.68	23.95	0.01	
0.00	117.36	4.67	23.83	0.01	
0.00	121.91	4.85	24.66	0.01	
0.00	128.57	5.09	25.97	0.01	
0.00	131.04	5.21	26.53	0.01	
0.00	130.71	5.19	26.44	0.01	
0.00	132.67	5.25	26.81	0.01	
0.00	136.81	5.44	27.65	0.01	
0.00	139.69	5.57	28.31	0.01	
0.00	142.42	5.69	28.87	0.02	
0.00	142.17	5.62	28.91	0.10	
0.00	137.64	5.48	27.91	2.53	
0.00	130.44	5.21	26.51	7.37	
0.00	118.33	4.74	23.97	15.83	
0.00	105.47	4.22	21.36	24.11	
0.00	92.54	3.72	18.77	28.76	
0.00	79.50	3.21	16.14	30.49	
0.00	69.12	2.78	14.03	30.46	
0.00	61.57	2.50	12.57	29.26	
0.00	59.93	2.41	12.19	26.83	
0.00	66.05	2.67	13.39	20.92	
0.00	76.14	3.07	15.45	10.50	
0.00	83.45	3.30	16.94	1.52	
0.00	84.40	3.37	17.09	0.02	
0.00	85.40	3.35	17.24	0.01	
0.00	88.68	3.50	17.86	0.01	
0.00	90.35	3.57	18.21	0.01	
0.00	90.92	3.62	18.43	0.01	
0.00	94.71	3.74	19.17	0.01	
0.00	100.00	3.97	20.23	0.00	
0.00	107.49	4.27	21.73	0.00	
0.00	118.09	4.70	23.89	0.00	
0.00	132.40	5.27	26.79	0.00	
0.00	143.74	5.72	29.05	0.00	
0.00	149.36	5.93	30.17	0.00	
0.00	157.73	6.27	31.91	0.00	
0.00	172.90	6.88	34.97	0.00	
0.00	190.56	7.59	38.55	0.00	
0.00	207.67	8.27	42.02	0.00	
0.00	221.74	8.80	44.61	0.00	
0.00	230.79	9.16	46.47	0.00	
0.00	234.55	9.34	47.48	0.00	
0.00	236.02	9.36	47.44	0.00	
0.00	236.49	9.41	47.81	0.00	
0.00	238.71	9.50	48.28	0.00	
0.00	242.96	9.66	49.11	0.00	
0.00	245.59	9.76	49.59	0.00	
0.00	242.23	9.64	48.98	0.00	
0.00	235.88	9.35	47.37	0.00	
0.00	232.72	9.25	46.93	0.00	
0.00	232.58	9.26	47.03	0.00	
0.00	231.91	9.22	46.77	0.00	
0.00	232.89	9.26	46.99	0.00	
0.00	234.33	9.31	47.21	0.00	
0.00	231.78	9.22	46.93	0.00	
0.00	227.33	9.04	46.00	0.00	
0.00	226.42	9.02	45.85	0.00	
0.00	230.24	9.15	46.44	0.00	
0.00	233.17	9.29	47.19	0.00	
0.00	234.51	9.33	47.43	0.00	
0.00	236.57	9.41	47.86	0.00	
0.00	240.41	9.56	48.64	0.00	
0.00	242.43	9.65	49.08	0.00	
0.00	238.76	9.49	48.28	0.01	
0.00	230.02	9.14	46.52	0.01	
0.00	219.74	8.72	44.44	0.01	
0.00	209.71	8.38	42.48	0.01	
0.00	197.86	7.89	40.15	0.04	
0.00	183.55	7.29	37.34	0.92	
0.00	164.20	6.54	33.29	7.99	
0.00	142.30	5.67	28.84	15.60	
0.00	120.06	4.78	24.31	21.95	
0.00	97.68	3.88	19.74	26.54	
0.00	77.52	3.10	15.70	29.91	
0.00	62.48	2.52	12.76	33.06	
0.00	53.19	2.14	10.94	36.62	
0.00	47.36	1.91	9.74	40.09	
0.00	44.51	1.79	9.15	42.93	
0.00	40.30	1.65	8.25	44.40	
0.00	35.89	1.51	7.36	45.03	
0.00	36.61	1.54	7.51	47.29	
0.00	41.38	1.71	8.47	49.51	
0.00	48.24	1.98	9.86	51.34	
0.00	56.75	2.30	11.57	53.78	
0.00	64.98	2.62	13.22	56.61	
0.00	74.81	3.03	15.18	58.04	
0.00	88.73	3.56	17.98	58.08	
0.00	101.02	4.02	20.47	57.52	
0.00	108.56	4.33	22.05	54.25	
0.00	118.69	4.74	24.04	49.67	
0.00	133.90	5.34	27.17	48.46	
0.00	151.72	6.05	30.75	45.66	
0.00	173.33	6.89	35.06	39.35	
0.00	192.12	7.64	38.87	30.19	
0.00	198.78	7.91	40.26	21.17	
0.00	192.66	7.66	38.97	13.00	
0.00	185.43	7.36	37.55	6.30	
0.00	181.48	7.21	36.76	4.48	
0.00	177.98	7.09	36.04	2.38	
