gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.57	0.55	1.28	0.02	0.00	0.01	0.86	1.39	1.53	2.00	1.11	1.09	0.00	1.33	0.85	1.05	1.51	1.21	1.49	0.00	0.33	0.55	0.59	
0.00	0.56	0.56	1.33	0.02	0.00	0.01	0.79	1.41	1.59	2.26	1.17	1.11	0.00	1.40	0.87	1.11	1.58	1.31	1.45	0.00	0.36	0.58	0.56	
0.00	0.58	0.60	1.32	0.02	0.00	0.01	0.78	1.41	1.46	2.57	1.23	1.12	0.00	1.43	0.94	1.13	1.64	1.47	1.45	0.00	0.38	0.64	0.48	
0.00	0.59	0.64	1.29	0.02	0.00	0.02	0.79	1.41	1.30	2.68	1.43	1.18	0.00	1.37	1.02	1.15	1.64	1.58	1.39	0.00	0.41	0.70	0.42	
0.00	0.62	0.70	1.25	0.02	0.00	0.02	0.84	1.48	1.27	2.71	1.71	1.28	0.00	1.41	1.10	1.13	1.69	1.68	1.38	0.00	0.46	0.78	0.43	
0.00	0.67	0.81	1.27	0.02	0.00	0.02	0.89	1.64	1.27	2.69	1.95	1.37	0.00	1.52	1.23	1.21	1.70	1.70	1.39	0.00	0.46	0.90	0.45	
0.00	0.65	0.88	1.27	0.02	0.00	0.02	0.92	1.73	1.27	2.69	2.09	1.29	0.00	1.62	1.30	1.22	1.72	1.68	1.44	0.00	0.49	0.99	0.49	
0.00	0.65	0.93	1.27	0.02	0.00	0.02	0.93	1.76	1.15	2.67	2.11	1.14	0.00	1.68	1.35	1.22	1.75	1.66	1.48	0.00	0.52	1.04	0.42	
0.00	0.62	0.94	1.25	0.02	0.00	0.02	0.89	1.74	1.06	2.65	2.06	1.05	0.00	1.69	1.37	1.23	1.83	1.67	1.51	0.00	0.52	1.08	0.38	
0.00	0.62	0.94	1.24	0.02	0.00	0.02	0.88	1.71	1.04	2.70	2.00	1.07	0.00	1.69	1.38	1.25	1.93	1.73	1.54	0.00	0.51	1.11	0.37	
0.00	0.64	0.93	1.24	0.02	0.00	0.02	0.81	1.68	1.06	2.74	1.94	1.17	0.00	1.67	1.38	1.29	2.05	1.77	1.56	0.00	0.50	1.10	0.41	
