gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	21.61	0.87	4.55	0.10	
0.00	17.19	0.66	3.67	0.13	
0.00	14.04	0.51	3.05	0.26	
0.00	12.07	0.41	2.66	0.47	
0.00	11.03	0.36	2.46	0.75	
0.00	10.60	0.34	2.36	0.94	
0.00	10.40	0.34	2.32	0.98	
0.00	10.32	0.33	2.29	0.90	
0.00	10.28	0.33	2.27	0.72	
0.00	10.21	0.33	2.27	0.49	
0.00	10.01	0.33	2.27	0.28	
0.00	9.84	0.32	2.23	0.16	
0.00	9.68	0.31	2.19	0.12	
0.00	9.52	0.30	2.20	0.12	
0.00	9.39	0.29	2.19	0.14	
0.00	9.24	0.29	2.18	0.18	
0.00	9.07	0.28	2.12	0.25	
0.00	8.87	0.27	2.07	0.36	
0.00	8.66	0.25	2.02	0.52	
0.00	8.40	0.24	1.95	0.72	
0.00	8.12	0.23	1.84	0.97	
0.00	7.83	0.22	1.70	1.24	
0.00	7.47	0.23	1.55	1.55	
0.00	7.04	0.23	1.38	1.96	
0.00	6.50	0.23	1.19	2.57	
0.00	5.92	0.23	1.01	3.34	
0.00	5.35	0.23	0.81	4.16	
0.00	4.69	0.22	0.64	4.96	
0.00	4.04	0.21	0.50	5.67	
0.00	3.45	0.20	0.43	6.22	
0.00	2.87	0.19	0.40	6.62	
0.00	2.40	0.17	0.36	6.88	
0.00	2.03	0.15	0.33	6.99	
0.00	1.76	0.13	0.31	6.95	
0.00	1.63	0.11	0.26	6.80	
0.00	1.54	0.09	0.19	6.63	
0.00	1.32	0.08	0.17	6.53	
0.00	1.04	0.08	0.15	6.45	
0.00	0.82	0.07	0.11	6.41	
0.00	0.57	0.05	0.08	6.40	
0.00	0.26	0.04	0.07	6.56	
0.00	0.03	0.01	0.01	7.13	
0.00	0.00	0.00	0.00	8.43	
0.00	0.00	0.00	0.00	10.38	
0.00	0.00	0.00	0.00	11.72	
0.00	0.00	0.00	0.00	11.00	
0.00	0.52	0.02	0.10	9.85	
0.00	4.15	0.17	0.82	19.35	
0.00	11.59	0.47	2.31	27.94	
0.00	22.93	0.92	4.67	23.42	
0.00	27.70	1.14	5.66	10.21	
0.00	34.55	1.41	7.10	12.55	
0.00	46.54	1.88	9.52	29.07	
0.00	45.58	1.83	9.30	37.02	
0.00	62.32	2.50	12.69	31.02	
0.00	127.51	5.08	25.85	20.13	
0.00	198.81	7.91	40.23	14.67	
0.00	256.38	10.20	51.86	7.87	
0.00	296.96	11.83	60.05	0.00	
0.00	320.14	12.75	64.76	0.00	
0.00	329.47	13.12	66.69	0.00	
0.00	328.07	13.06	66.41	0.00	
0.00	318.34	12.68	64.47	0.00	
0.00	302.86	12.06	61.29	0.00	
0.00	282.38	11.24	57.14	0.00	
0.00	261.40	10.41	52.89	0.00	
0.00	241.37	9.61	48.84	0.00	
0.00	223.76	8.91	45.27	0.00	
0.00	207.54	8.26	41.99	0.00	
0.00	192.59	7.66	38.96	0.00	
0.00	179.13	7.13	36.24	0.00	
0.00	167.67	6.67	33.93	0.00	
0.00	158.73	6.32	32.11	0.00	
0.00	151.89	6.04	30.73	0.00	
0.00	148.53	5.91	30.06	0.00	
0.00	147.92	5.89	29.94	0.00	
0.00	148.44	5.91	30.06	0.00	
0.00	148.54	5.92	30.07	0.00	
0.00	148.41	5.91	30.04	0.00	
0.00	149.01	5.93	30.16	0.00	
0.00	151.48	6.03	30.66	0.00	
0.00	157.41	6.27	31.86	0.00	
0.00	168.27	6.69	34.03	0.00	
0.00	182.46	7.26	36.90	0.00	
0.00	197.08	7.85	39.89	0.00	
0.00	208.41	8.31	42.21	0.00	
0.00	211.28	8.41	42.76	0.00	
0.00	203.21	8.08	41.08	0.00	
0.00	186.17	7.40	37.63	0.00	
0.00	161.88	6.44	32.75	0.00	
0.00	132.74	5.28	26.85	0.00	
0.00	103.09	4.09	20.87	0.00	
0.00	77.65	3.08	15.70	0.01	
0.00	58.55	2.32	11.81	0.01	
0.00	46.80	1.86	9.44	0.01	
0.00	40.66	1.63	8.27	0.01	
0.00	36.29	1.49	7.41	0.02	
0.00	31.83	1.32	6.54	0.04	
0.00	26.82	1.11	5.57	0.07	
0.00	21.52	0.87	4.53	0.10	
