gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-54.25	23.53	-2.60	-0.38	161.33	-79.15	56.87	14.92	-1.21	-75.98	-0.68	-1.25	-21.57	-3.34	-18.46	10.19	-46.20	3.53	-3.33	-0.59	0.27	0.11	-0.06	
2.00	-35.27	38.69	-8.54	-2.59	100.42	-199.80	60.06	13.89	-0.93	-75.39	-19.53	4.93	-14.11	-4.27	-14.46	13.08	-38.78	3.50	-1.66	-0.60	0.81	0.10	-0.08	
3.00	-23.02	2.13	9.12	18.95	-97.79	-61.17	65.00	4.33	-1.14	-98.06	-18.93	7.46	-1.99	-16.16	-11.85	14.52	-43.82	3.52	-0.90	-0.57	3.08	0.10	-0.11	
4.00	-23.51	-32.58	25.73	17.34	-321.11	84.96	70.27	-4.10	-1.47	-131.56	-15.30	9.19	7.33	-23.06	-10.01	16.26	-53.54	3.47	0.48	-0.51	6.15	0.10	-0.07	
5.00	-31.94	-23.43	33.10	-29.52	-483.27	131.78	76.81	-7.06	-2.36	-155.69	-23.65	13.11	4.65	-15.88	-7.28	20.29	-56.38	3.24	5.12	-0.39	8.75	0.10	0.19	
6.00	-40.84	-9.61	-8.27	-120.79	-216.63	-6.10	66.55	6.84	-3.37	-115.34	-4.00	13.71	-4.39	4.32	-11.44	19.28	-26.71	3.23	7.85	-0.29	12.32	0.11	0.58	
7.00	-13.73	5.89	-46.42	-129.87	-170.16	-184.90	64.82	15.10	-2.29	-88.77	-3.86	15.47	-0.52	29.40	-13.61	21.38	-3.90	3.30	-6.06	-0.39	17.61	0.11	0.45	
8.00	22.46	-10.62	-45.43	-9.45	-308.75	-94.76	70.59	8.14	-1.71	-79.79	-19.33	19.68	4.15	35.95	-15.98	23.17	15.29	3.41	-29.94	-0.43	23.35	0.11	0.05	
9.00	-125.80	61.75	-117.89	6.52	286.47	-724.44	53.87	38.15	-2.81	-107.79	-71.84	32.97	-20.83	46.64	-30.58	18.47	38.23	3.56	-47.34	-0.33	27.15	0.13	0.03	
10.00	-252.46	149.32	-192.64	-64.41	689.34	-1292.80	51.74	69.90	-2.67	-165.65	-86.15	42.34	-21.19	95.24	-34.93	22.60	47.70	3.73	-64.82	-0.30	32.50	0.12	0.08	
11.00	-123.25	20.40	-53.77	203.03	99.94	-74.62	74.73	20.38	-6.38	-170.37	-58.14	44.94	28.58	65.39	-20.38	25.47	66.90	3.47	-82.66	0.17	37.00	0.11	0.07	
12.00	115.29	-142.01	142.01	488.97	-777.36	1484.63	94.01	-52.54	-9.06	-142.08	-27.91	45.10	107.73	24.53	6.10	24.57	92.30	2.84	-99.87	0.61	39.92	0.10	0.04	
13.00	135.95	19.11	50.49	-26.16	-283.71	467.88	59.68	-16.21	-4.19	-161.98	-45.09	49.13	208.93	115.88	17.14	19.44	101.03	2.22	-116.10	0.30	41.32	0.08	0.04	
14.00	176.05	63.22	21.73	-216.60	-72.88	239.52	48.16	-6.83	-3.43	-156.03	-49.31	53.45	265.87	145.50	15.30	18.36	111.02	1.70	-132.16	0.31	41.74	0.06	0.04	
15.00	164.48	59.91	3.76	-225.15	-9.00	166.63	44.03	-6.40	-2.71	-145.60	-55.33	57.81	258.31	141.42	10.44	18.18	119.22	1.41	-147.76	0.28	41.12	0.05	0.04	
16.00	42.41	55.60	-39.69	-157.03	93.97	-89.38	34.09	-0.23	-1.04	-142.90	-64.47	60.73	175.67	130.51	9.16	16.43	122.96	1.14	-162.78	0.12	39.65	0.04	0.04	
17.00	20.85	-5.95	-6.04	27.26	7.00	267.61	33.31	-14.93	-2.10	-129.19	-59.92	59.95	141.76	98.25	14.48	14.91	123.75	0.86	-176.16	0.15	37.70	0.03	0.03	
18.00	-22.79	29.58	-34.92	-7.04	149.51	-34.18	28.35	-2.40	-0.92	-124.58	-67.94	59.39	119.98	109.38	20.48	13.11	118.62	1.01	-187.24	-0.08	35.23	0.04	0.03	
19.00	-2.28	41.13	-29.12	0.95	113.24	-79.53	28.98	-0.44	-0.30	-117.42	-70.51	57.33	127.32	113.59	28.51	11.24	110.99	1.11	-196.01	-0.21	32.48	0.04	0.03	
20.00	127.94	-45.48	68.38	136.04	-409.69	661.26	32.77	-29.56	-1.59	-100.45	-55.47	52.59	170.82	70.74	37.77	11.29	101.41	1.14	-201.87	-0.22	29.54	0.05	0.03	
21.00	85.28	-23.50	36.34	125.80	-77.98	383.65	33.98	-17.85	-0.94	-85.83	-63.81	50.45	154.63	79.09	39.97	9.09	92.00	1.53	-204.06	-0.41	26.06	0.06	0.02	
22.00	48.64	-13.00	16.27	138.75	97.90	231.51	35.37	-8.81	-2.11	-72.43	-66.72	47.27	128.86	75.06	37.90	8.18	80.55	1.51	-203.16	-0.32	22.34	0.06	0.01	
23.00	-22.82	97.46	-60.35	-166.40	10.22	-565.04	4.86	27.38	1.82	-74.52	-80.90	45.03	92.38	95.77	31.89	9.98	64.66	1.39	-199.57	-0.67	18.67	0.05	0.00	
24.00	-92.17	122.77	-105.56	-311.30	172.17	-944.19	-8.83	34.12	6.91	-77.46	-79.07	40.70	61.20	106.98	26.30	7.83	45.29	1.47	-193.02	-1.07	15.26	0.05	0.00	
25.00	-44.41	10.94	-42.78	-67.02	106.72	-261.59	4.08	-2.85	6.14	-58.14	-53.20	32.04	56.76	68.10	24.05	4.51	27.45	1.50	-184.06	-0.97	12.27	0.06	0.01	
26.00	5.86	8.25	-16.31	-41.30	-40.91	-74.39	2.09	-8.02	5.48	-38.55	-48.85	25.06	64.78	55.52	24.98	3.02	13.23	1.47	-173.02	-0.93	9.45	0.07	0.01	
27.00	12.74	10.46	-5.29	-30.72	-20.75	-2.69	-0.28	-9.38	5.23	-26.54	-44.44	18.50	60.42	49.67	26.68	2.11	-0.23	1.59	-160.51	-0.94	6.88	0.07	0.02	
28.00	14.81	1.98	-0.35	9.07	21.94	38.45	1.99	-10.07	5.15	-17.64	-38.17	11.63	51.73	41.24	23.54	1.45	-11.96	1.94	-146.87	-0.97	4.66	0.08	0.03	
29.00	17.91	-1.02	3.56	-5.38	-62.39	50.80	0.24	-10.53	5.62	-10.16	-33.68	5.40	37.77	31.03	20.39	2.23	-19.90	2.11	-132.47	-1.00	2.86	0.08	0.03	
30.00	12.99	-2.04	4.20	10.95	-52.59	40.11	-1.65	-9.94	5.24	-1.79	-29.70	-0.20	24.99	24.16	19.78	1.49	-25.48	2.31	-117.72	-0.98	1.54	0.09	0.04	
31.00	4.10	-0.71	2.91	35.70	-26.13	17.99	-4.27	-8.70	4.88	2.61	-25.37	-4.54	15.52	20.92	18.91	0.01	-29.36	2.52	-103.02	-0.94	0.76	0.10	0.04	
32.00	5.27	-2.76	5.17	19.79	-25.00	26.10	-4.34	-7.68	4.57	6.61	-20.10	-7.90	10.74	15.87	16.58	-0.20	-30.24	2.80	-88.39	-0.86	0.30	0.10	0.04	
33.00	6.05	0.45	6.03	38.46	-29.27	17.24	-1.77	-5.09	3.53	9.54	-18.34	-10.07	3.07	10.12	14.24	-0.65	-28.95	3.07	-74.04	-0.77	0.05	0.11	0.05	
34.00	2.61	2.42	4.78	37.69	-85.82	0.46	-5.93	-1.79	2.70	14.41	-16.57	-10.81	-8.67	2.66	12.06	-2.96	-25.73	3.22	-60.35	-0.67	0.04	0.12	0.06	
35.00	-0.96	11.62	4.39	45.47	-72.27	-8.02	-10.45	0.69	1.91	21.55	-17.35	-10.63	-15.60	0.14	13.49	-6.15	-20.97	3.34	-47.41	-0.55	-0.14	0.14	0.08	
36.00	-2.68	14.23	11.84	93.54	-31.71	45.99	-12.85	0.57	0.99	24.98	-15.89	-10.04	-17.02	-1.77	16.28	-9.55	-16.94	3.39	-35.87	-0.43	-0.60	0.15	0.09	
37.00	-20.96	26.25	3.25	41.43	-22.75	-28.68	-19.26	7.23	-0.02	20.70	-14.38	-8.19	-22.07	2.31	15.51	-12.45	-15.08	3.45	-25.70	-0.34	-1.25	0.16	0.10	
38.00	-33.79	36.99	-0.32	-4.06	-45.89	-80.26	-28.14	13.03	-0.86	19.50	-13.30	-6.13	-27.03	5.49	19.15	-16.42	-12.83	3.47	-17.26	-0.19	-2.11	0.17	0.10	
39.00	-40.80	38.75	2.49	37.40	-47.72	-39.26	-36.00	12.64	-1.21	22.03	-13.92	-4.15	-30.84	3.63	21.02	-21.00	-9.80	3.35	-10.79	-0.11	-2.56	0.17	0.10	
40.00	-38.42	36.23	-2.53	12.25	-58.86	-65.97	-44.34	15.23	-1.40	26.55	-11.65	-1.91	-27.51	1.69	19.91	-25.83	-6.16	3.17	-5.68	-0.07	-2.33	0.17	0.09	
41.00	-37.92	30.54	-3.44	-7.87	-38.68	-60.01	-50.44	14.17	-1.26	27.36	-4.02	-0.35	-21.33	7.26	19.73	-30.20	-3.88	2.94	-1.99	-0.10	-1.29	0.17	0.08	
42.00	-36.41	15.44	-3.05	-20.89	-27.51	-59.01	-53.40	12.10	-0.95	23.26	3.99	0.29	-14.25	5.53	17.24	-33.68	-3.57	2.59	0.31	-0.20	-0.17	0.16	0.10	
43.00	-37.19	8.96	0.57	20.52	-38.27	-32.59	-56.41	8.69	-0.61	31.29	8.82	0.08	-22.63	8.39	20.09	-36.93	-1.03	2.09	1.55	-0.35	0.21	0.15	0.11	
