gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	80.70	3.25	16.40	0.78	
2.00	72.98	2.95	14.82	5.37	
3.00	63.77	2.57	12.93	12.26	
4.00	75.08	3.02	15.21	13.82	
5.00	127.30	5.12	25.80	6.85	
6.00	258.08	10.32	52.31	1.35	
7.00	448.36	17.88	90.81	0.14	
8.00	667.65	26.59	135.14	0.00	
9.00	903.42	35.96	182.80	0.00	
10.00	1144.60	45.56	231.56	0.00	
11.00	1380.51	54.96	279.33	0.00	
12.00	1604.54	63.88	324.65	0.00	
13.00	1812.62	72.16	366.75	0.00	
14.00	2000.14	79.63	404.71	0.00	
15.00	2160.53	86.02	437.18	0.00	
16.00	2294.94	91.37	464.38	0.00	
17.00	2406.27	95.81	486.91	0.00	
18.00	2497.07	99.42	505.28	0.00	
19.00	2568.41	102.26	519.72	0.00	
20.00	2622.11	104.40	530.59	0.00	
21.00	2660.76	105.94	538.42	0.00	
22.00	2685.00	106.91	543.33	0.00	
23.00	2694.55	107.29	545.25	0.00	
24.00	2688.67	107.05	544.05	0.00	
25.00	2667.17	106.20	539.71	0.00	
26.00	2630.70	104.74	532.33	0.00	
27.00	2579.72	102.71	522.02	0.00	
28.00	2514.63	100.12	508.84	0.00	
29.00	2437.43	97.04	493.21	0.00	
30.00	2352.09	93.65	475.95	0.00	
31.00	2261.19	90.02	457.55	0.00	
32.00	2167.28	86.29	438.55	0.00	
33.00	2072.66	82.52	419.40	0.00	
34.00	1978.30	78.76	400.28	0.00	
35.00	1883.92	75.00	381.19	0.00	
36.00	1788.79	71.22	361.97	0.00	
37.00	1691.87	67.36	342.33	0.00	
38.00	1592.27	63.39	322.15	0.00	
39.00	1490.15	59.33	301.52	0.00	
40.00	1386.00	55.18	280.40	0.00	
41.00	1280.78	50.99	259.16	0.00	
42.00	1176.11	46.82	237.97	0.00	
43.00	1073.14	42.73	217.17	0.00	
44.00	973.17	38.74	196.90	0.00	
45.00	877.44	34.93	177.54	0.00	
46.00	785.77	31.29	159.05	0.00	
47.00	698.92	27.84	141.51	0.00	
48.00	616.01	24.54	124.72	0.00	
49.00	537.21	21.41	108.74	0.01	
50.00	461.85	18.42	93.55	0.01	
51.00	390.24	15.57	79.07	0.01	
52.00	322.80	12.88	65.41	0.01	
53.00	260.09	10.37	52.70	0.02	
54.00	203.93	8.13	41.33	0.02	
55.00	155.28	6.19	31.49	0.03	
56.00	116.58	4.67	23.67	0.04	
57.00	86.71	3.46	17.59	0.05	
58.00	65.76	2.60	13.32	0.05	
59.00	51.60	2.01	10.43	0.05	
60.00	42.32	1.64	8.55	0.06	
61.00	36.37	1.41	7.35	0.07	
62.00	32.57	1.25	6.55	0.08	
63.00	29.96	1.15	5.99	0.09	
64.00	28.02	1.08	5.56	0.10	
65.00	26.53	1.03	5.22	0.10	
66.00	25.26	0.99	4.97	0.11	
67.00	24.12	0.95	4.71	0.13	
68.00	22.94	0.91	4.45	0.14	
69.00	21.61	0.87	4.14	0.15	
70.00	20.07	0.82	3.77	0.19	
71.00	18.25	0.75	3.37	0.27	
72.00	16.22	0.69	2.95	0.39	
73.00	14.14	0.63	2.50	0.59	
74.00	12.05	0.56	2.09	0.84	
75.00	10.15	0.49	1.74	1.21	
76.00	8.44	0.43	1.48	1.67	
77.00	7.06	0.38	1.19	2.26	
78.00	5.91	0.33	0.94	2.94	
79.00	4.87	0.29	0.73	3.67	
80.00	3.89	0.25	0.60	4.50	
81.00	2.98	0.22	0.50	5.36	
82.00	2.32	0.18	0.37	6.32	
83.00	1.81	0.14	0.29	7.36	
84.00	1.43	0.12	0.23	8.38	
85.00	1.12	0.10	0.19	9.25	
86.00	0.87	0.09	0.16	9.91	
87.00	0.67	0.08	0.12	10.37	
88.00	0.51	0.06	0.10	10.92	
89.00	0.37	0.05	0.08	12.11	
90.00	0.25	0.03	0.06	14.70	
91.00	0.16	0.02	0.03	19.76	
92.00	0.03	0.01	0.02	29.12	
93.00	0.01	0.00	0.01	42.39	
94.00	0.00	0.00	0.00	56.74	
95.00	0.00	0.00	0.00	68.08	
96.00	0.03	0.00	0.01	65.66	
97.00	3.99	0.18	0.75	41.62	
98.00	22.37	0.91	4.48	17.87	
99.00	50.75	2.03	10.28	2.82	
100.00	78.70	3.17	15.99	1.38	
