gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.28	1.24	2.40	0.04	0.02	0.01	1.96	2.53	1.87	5.91	3.99	2.36	0.00	7.67	1.66	2.14	4.85	2.18	4.15	0.00	2.77	2.14	2.86	
0.00	2.24	1.12	2.63	0.04	0.03	0.01	2.58	2.44	1.71	7.62	4.71	2.67	0.00	5.89	1.65	2.88	4.81	2.06	3.99	0.00	3.98	2.06	3.49	
0.00	2.29	1.12	2.36	0.03	0.04	0.01	2.74	2.66	2.17	8.98	5.02	3.12	0.00	6.76	1.49	2.46	5.37	2.06	3.78	0.00	2.88	1.88	2.46	
0.00	1.97	1.27	2.77	0.03	0.04	0.01	3.83	3.11	3.35	10.65	5.86	3.57	0.00	6.37	1.51	2.82	6.45	2.31	3.61	0.00	2.18	3.11	1.98	
0.00	1.63	1.67	2.89	0.03	0.05	0.01	5.07	2.77	3.83	12.56	6.74	4.03	0.00	5.39	1.69	3.38	7.51	2.56	3.30	0.00	1.84	3.25	1.80	
0.00	1.78	1.40	1.90	0.03	0.05	0.01	6.67	1.77	3.61	14.94	7.87	4.63	0.00	3.87	1.27	3.17	8.80	2.33	3.01	0.00	2.55	3.32	1.74	
0.00	1.41	1.14	2.82	0.03	0.06	0.01	7.98	1.31	3.19	17.84	8.28	5.19	0.00	2.89	1.34	2.46	10.53	1.98	2.54	0.00	3.32	3.11	2.33	
0.00	1.08	1.53	3.02	0.04	0.06	0.01	9.85	1.35	3.26	21.12	9.42	5.30	0.00	2.63	2.12	1.86	12.72	2.16	2.12	0.00	2.90	3.81	2.56	
0.00	1.13	1.75	3.18	0.04	0.06	0.01	10.94	1.80	3.77	22.84	5.22	3.75	0.00	3.12	2.95	1.51	15.14	2.76	2.36	0.00	2.58	4.17	2.63	
0.00	1.40	1.82	3.21	0.04	0.06	0.01	10.55	2.18	4.33	20.47	2.54	6.41	0.00	4.23	3.59	2.09	16.94	3.60	3.21	0.00	2.26	4.16	2.46	
0.00	1.59	1.66	3.01	0.04	0.05	0.01	8.23	1.98	3.93	13.08	4.93	9.21	0.00	4.66	3.36	3.44	16.74	5.06	4.57	0.00	1.94	3.61	1.93	
0.00	1.53	2.02	2.57	0.04	0.04	0.01	5.34	1.62	2.73	5.65	3.21	8.86	0.00	4.53	2.53	3.84	15.31	6.43	5.39	0.00	1.52	2.88	1.11	
0.00	1.37	2.92	1.90	0.04	0.03	0.01	3.26	2.39	1.66	9.23	2.20	7.82	0.00	4.46	2.60	3.39	12.49	6.60	5.34	0.00	0.88	2.54	1.38	
0.00	1.34	3.43	1.43	0.05	0.02	0.01	2.83	3.16	2.40	14.19	3.36	5.48	0.00	4.81	3.26	2.52	9.97	5.70	3.92	0.00	0.58	2.66	2.19	
0.00	1.39	3.02	1.30	0.05	0.02	0.01	3.52	3.25	1.91	14.15	3.23	3.68	0.00	5.07	3.04	2.28	8.14	4.42	2.92	0.00	0.55	2.30	2.52	
0.00	1.47	2.07	1.51	0.05	0.01	0.01	4.64	2.63	1.22	10.69	2.29	1.68	0.00	4.88	1.97	2.18	6.19	3.24	2.53	0.00	0.64	1.60	2.70	
0.00	1.57	1.21	2.06	0.05	0.01	0.02	5.92	1.93	0.88	6.65	1.41	3.95	0.00	4.74	1.15	1.88	4.04	2.39	2.31	0.00	0.88	1.23	3.12	
0.00	1.73	0.71	2.78	0.05	0.00	0.02	7.02	1.65	0.98	7.14	0.88	3.91	0.00	4.66	0.93	1.89	2.60	2.22	2.41	0.00	1.14	1.34	3.56	
0.00	1.85	0.53	3.23	0.05	0.00	0.02	7.83	1.81	1.89	11.90	0.69	2.62	0.00	4.53	0.86	1.83	2.20	2.25	3.05	0.00	1.20	1.45	3.67	
0.00	1.88	0.39	3.39	0.05	0.00	0.02	7.93	1.88	3.47	16.01	1.28	3.54	0.00	4.61	0.76	1.71	2.23	2.11	3.35	0.00	1.08	1.44	3.40	
0.00	1.93	0.43	3.43	0.05	0.00	0.02	6.97	2.00	4.41	17.47	1.00	4.51	0.00	4.92	0.93	1.76	2.25	2.01	3.38	0.00	0.75	1.80	3.01	
