gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.30	1.25	2.42	0.04	0.02	0.01	1.98	2.55	1.89	5.97	4.03	2.38	0.00	7.75	1.67	2.16	4.89	2.20	4.19	0.00	2.80	2.17	2.89	
0.00	2.26	1.13	2.66	0.04	0.03	0.01	2.60	2.47	1.73	7.70	4.75	2.70	0.00	5.94	1.67	2.91	4.86	2.08	4.03	0.00	4.02	2.08	3.52	
0.00	2.31	1.13	2.38	0.03	0.04	0.01	2.77	2.69	2.19	9.07	5.07	3.15	0.00	6.83	1.50	2.48	5.42	2.08	3.81	0.00	2.90	1.90	2.48	
0.00	1.99	1.28	2.79	0.03	0.04	0.01	3.87	3.14	3.38	10.76	5.92	3.60	0.00	6.44	1.53	2.85	6.51	2.33	3.65	0.00	2.20	3.14	2.00	
0.00	1.64	1.68	2.92	0.03	0.05	0.01	5.11	2.80	3.87	12.68	6.80	4.07	0.00	5.45	1.70	3.41	7.59	2.58	3.33	0.00	1.86	3.28	1.82	
0.00	1.80	1.42	1.92	0.03	0.06	0.01	6.73	1.78	3.64	15.09	7.95	4.67	0.00	3.91	1.29	3.20	8.89	2.36	3.04	0.00	2.58	3.35	1.76	
0.00	1.42	1.15	2.85	0.03	0.06	0.01	8.05	1.32	3.23	18.01	8.36	5.24	0.00	2.92	1.35	2.48	10.64	2.00	2.57	0.00	3.35	3.14	2.36	
0.00	1.09	1.55	3.05	0.04	0.06	0.01	9.95	1.36	3.29	21.32	9.51	5.35	0.00	2.65	2.14	1.88	12.84	2.18	2.14	0.00	2.93	3.85	2.58	
0.00	1.14	1.77	3.21	0.04	0.06	0.01	11.05	1.81	3.80	23.06	5.27	3.78	0.00	3.15	2.98	1.53	15.29	2.79	2.38	0.00	2.61	4.21	2.66	
0.00	1.41	1.84	3.25	0.04	0.06	0.01	10.65	2.20	4.38	20.67	2.56	6.47	0.00	4.27	3.62	2.11	17.11	3.64	3.24	0.00	2.28	4.20	2.48	
0.00	1.60	1.68	3.04	0.04	0.05	0.01	8.31	2.00	3.97	13.21	4.98	9.30	0.00	4.71	3.40	3.47	16.90	5.11	4.61	0.00	1.96	3.65	1.95	
