gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.57	-0.62	1.24	0.12	1.07	0.08	-5.50	-3.34	-18.97	-2.71	5.91	15.42	0.00	-4.84	-6.41	-6.51	-5.32	7.64	3.53	0.00	-17.83	-0.43	4.58	
2.00	3.99	-0.67	1.22	0.12	1.06	0.08	-4.79	-3.29	-18.78	-2.81	5.86	15.23	0.00	-4.06	-6.47	-6.26	-5.56	7.62	3.28	0.00	-17.28	-0.43	4.58	
3.00	3.28	-0.74	1.15	0.12	1.06	0.08	-3.89	-3.24	-18.58	-2.95	5.84	15.07	0.00	-3.07	-6.53	-5.99	-5.92	7.68	3.00	0.00	-16.64	-0.42	4.61	
4.00	2.40	-0.80	1.08	0.12	1.06	0.08	-2.76	-3.21	-18.39	-3.16	5.82	14.90	0.00	-1.85	-6.60	-5.83	-6.31	7.70	2.81	0.00	-15.87	-0.42	4.62	
5.00	1.34	-0.86	0.94	0.12	1.06	0.08	-1.36	-3.19	-18.21	-3.45	5.80	14.80	0.00	-0.41	-6.66	-5.79	-6.74	7.73	2.70	0.00	-15.00	-0.42	4.67	
6.00	0.12	-0.92	0.79	0.12	1.06	0.08	0.29	-3.19	-18.08	-3.83	5.82	14.80	0.00	1.26	-6.75	-5.89	-7.24	7.80	2.76	0.00	-14.04	-0.42	4.71	
7.00	-1.23	-0.99	0.63	0.12	1.06	0.08	2.17	-3.20	-18.04	-4.34	5.86	14.88	0.00	3.13	-6.86	-6.18	-7.80	7.89	3.00	0.00	-13.05	-0.41	4.74	
8.00	-2.69	-1.04	0.44	0.11	1.05	0.08	4.29	-3.25	-18.08	-5.02	5.93	15.07	0.00	5.20	-6.98	-6.59	-8.46	8.03	3.36	0.00	-12.06	-0.41	4.78	
9.00	-4.20	-1.08	0.28	0.11	1.05	0.08	6.56	-3.34	-18.23	-5.83	6.06	15.34	0.00	7.44	-7.11	-7.05	-9.26	8.21	3.83	0.00	-11.12	-0.43	4.76	
10.00	-5.77	-1.11	0.16	0.11	1.05	0.08	8.98	-3.47	-18.47	-6.81	6.26	15.69	0.00	9.88	-7.27	-7.55	-10.27	8.46	4.43	0.00	-10.26	-0.46	4.66	
