gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	23.43	12.20	11.53	77.98	152.12	47.29	16.53	6.85	9.63	16.61	5.45	2.87	35.18	8.90	9.06	28.23	26.68	7.89	7.29	2.84	1.66	0.01	0.01	
0.00	30.97	9.93	8.51	34.49	133.30	43.29	15.89	2.48	10.36	13.85	2.88	3.34	60.74	9.59	3.85	27.02	25.35	7.92	7.47	2.58	1.54	0.00	0.00	
0.00	23.85	7.06	3.99	67.46	81.36	18.42	19.12	5.57	9.85	16.74	2.17	2.92	43.00	6.05	1.78	26.69	24.64	8.18	7.95	2.60	1.53	0.00	0.00	
0.00	20.58	4.14	4.34	52.80	71.04	17.42	18.13	4.51	9.86	15.70	2.63	2.82	43.20	5.33	2.15	26.30	24.32	8.74	8.63	2.56	1.70	0.00	0.01	
0.00	17.26	10.11	4.40	50.13	109.58	42.81	18.22	6.51	9.26	18.28	3.10	2.93	38.25	10.25	4.29	25.84	23.61	9.53	9.27	2.62	1.96	0.00	0.01	
0.00	38.39	15.97	7.49	63.48	56.36	34.94	17.06	4.87	9.30	15.93	2.88	2.80	59.69	13.16	5.84	24.70	23.92	10.29	9.91	2.35	2.07	0.00	0.00	
0.00	20.28	12.44	8.00	39.90	144.93	28.43	17.96	3.51	9.12	18.16	4.80	2.59	44.67	10.00	7.25	23.49	22.37	10.96	10.84	2.16	2.21	0.00	0.01	
0.00	28.67	11.93	3.23	83.97	115.36	24.02	17.47	3.77	8.42	15.99	3.42	2.54	39.49	11.29	7.62	22.88	23.09	11.60	11.46	2.20	2.21	0.00	0.01	
0.00	18.26	10.99	6.69	60.78	78.61	25.96	17.47	3.95	8.15	15.70	4.73	2.35	38.72	4.20	4.76	21.78	22.40	11.98	11.75	2.03	2.29	0.00	0.00	
0.00	31.44	20.89	13.73	63.42	134.12	56.18	17.38	6.68	7.11	17.51	8.12	2.63	40.32	12.83	5.98	20.91	21.53	12.24	12.13	2.04	2.48	0.01	0.00	
