gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.82	0.57	0.86	0.07	0.00	0.02	0.67	0.78	1.18	0.76	1.02	1.34	0.00	0.88	0.77	1.06	0.67	1.58	2.04	0.00	0.64	0.90	1.01	
0.00	0.79	0.58	0.86	0.07	0.00	0.02	0.74	0.76	1.18	0.72	0.89	1.30	0.00	0.90	0.79	1.03	0.73	1.57	1.95	0.00	0.64	0.91	1.05	
0.00	0.79	0.60	0.87	0.07	0.00	0.02	0.77	0.75	1.11	0.89	0.83	1.22	0.00	0.94	0.82	0.99	0.82	1.58	1.88	0.00	0.66	0.92	1.09	
0.00	0.79	0.60	0.88	0.07	0.00	0.02	0.79	0.74	1.02	0.94	1.01	1.37	0.00	1.02	0.83	0.97	0.93	1.59	1.86	0.00	0.68	0.91	1.10	
0.00	0.79	0.58	0.89	0.07	0.00	0.02	0.81	0.73	0.97	0.96	1.34	1.57	0.00	1.10	0.82	0.94	1.07	1.59	1.82	0.00	0.69	0.90	1.09	
0.00	0.79	0.57	0.89	0.07	0.00	0.02	0.81	0.72	1.00	1.05	1.43	1.67	0.00	1.19	0.83	0.89	1.24	1.53	1.83	0.00	0.70	0.90	1.07	
0.00	0.79	0.56	0.90	0.07	0.00	0.02	0.82	0.72	1.02	1.20	1.36	1.50	0.00	1.28	0.83	0.90	1.45	1.58	1.88	0.00	0.72	0.88	1.08	
0.00	0.79	0.57	0.91	0.07	0.00	0.02	0.82	0.73	1.03	1.34	1.01	1.31	0.00	1.38	0.84	0.92	1.71	1.63	1.94	0.00	0.72	0.89	1.12	
0.00	0.78	0.60	0.93	0.07	0.00	0.02	0.82	0.73	1.03	1.44	0.99	1.27	0.00	1.51	0.90	0.95	2.01	1.70	1.97	0.00	0.72	0.95	1.19	
0.00	0.77	0.66	0.95	0.07	0.00	0.02	0.84	0.77	1.04	1.54	1.31	1.45	0.00	1.65	0.98	0.98	2.35	1.82	2.02	0.00	0.70	1.03	1.28	
0.00	0.75	0.71	0.97	0.07	0.00	0.02	0.88	0.82	1.05	1.63	1.37	1.67	0.00	1.82	1.05	1.02	2.73	1.96	2.09	0.00	0.68	1.11	1.37	
0.00	0.74	0.75	0.99	0.07	0.00	0.02	0.96	0.87	1.04	1.72	1.30	1.69	0.00	1.99	1.11	1.07	3.13	2.15	2.20	0.00	0.64	1.19	1.46	
0.00	0.73	0.78	1.00	0.07	0.00	0.02	1.11	0.97	0.99	1.89	1.25	1.59	0.00	2.17	1.19	1.14	3.53	2.21	2.24	0.00	0.63	1.23	1.55	
0.00	0.74	0.83	1.01	0.07	0.00	0.02	1.25	1.09	0.95	2.10	1.20	1.48	0.00	2.36	1.30	1.21	3.88	2.40	2.39	0.00	0.64	1.29	1.63	
0.00	0.74	0.90	1.00	0.07	0.00	0.02	1.34	1.22	0.95	2.29	1.17	1.38	0.00	2.56	1.43	1.25	4.19	2.53	2.55	0.00	0.66	1.34	1.68	
0.00	0.75	0.96	1.00	0.07	0.00	0.02	1.40	1.30	0.97	2.44	1.16	1.35	0.00	2.71	1.54	1.21	4.40	2.60	2.72	0.00	0.69	1.39	1.74	
0.00	0.76	0.99	1.02	0.07	0.00	0.02	1.43	1.33	1.01	2.54	1.17	1.40	0.00	2.81	1.59	1.15	4.51	2.59	2.89	0.00	0.71	1.42	1.78	
0.00	0.76	0.99	1.03	0.07	0.00	0.02	1.43	1.29	1.06	2.58	1.18	1.54	0.00	2.85	1.57	1.05	4.48	2.53	3.07	0.00	0.71	1.40	1.77	
0.00	0.75	0.94	1.04	0.07	0.00	0.02	1.44	1.19	1.13	2.58	1.17	1.70	0.00	2.80	1.46	0.99	4.29	2.46	3.19	0.00	0.69	1.32	1.76	
0.00	0.74	0.85	1.04	0.07	0.00	0.02	1.47	1.08	1.17	2.60	1.17	1.82	0.00	2.72	1.30	0.96	4.00	2.44	3.17	0.00	0.66	1.20	1.69	
0.00	0.72	0.77	1.05	0.07	0.00	0.02	1.51	0.97	1.16	2.66	1.20	1.85	0.00	2.62	1.12	0.95	3.68	2.64	3.02	0.00	0.63	1.06	1.62	
0.00	0.70	0.70	1.06	0.07	0.00	0.02	1.55	0.89	1.12	2.72	1.23	1.82	0.00	2.49	0.98	0.94	3.34	2.98	2.78	0.00	0.60	0.93	1.55	
0.00	0.70	0.68	1.07	0.07	0.00	0.02	1.61	0.85	1.06	2.77	1.26	1.80	0.00	2.35	0.92	0.96	2.99	3.15	2.56	0.00	0.59	0.84	1.53	
0.00	0.70	0.68	1.11	0.07	0.00	0.02	1.65	0.82	1.02	2.79	1.29	1.81	0.00	2.22	0.90	1.01	2.64	3.01	2.39	0.00	0.58	0.79	1.53	
0.00	0.70	0.68	1.14	0.07	0.00	0.02	1.63	0.79	0.99	2.76	1.28	1.83	0.00	2.11	0.88	1.11	2.28	2.71	2.33	0.00	0.58	0.76	1.54	
0.00	0.71	0.69	1.18	0.07	0.00	0.02	1.59	0.77	0.95	2.69	1.25	1.83	0.00	2.00	0.87	1.22	1.94	2.38	2.30	0.00	0.60	0.75	1.55	
0.00	0.72	0.69	1.20	0.07	0.00	0.02	1.55	0.75	0.91	2.64	1.22	1.76	0.00	1.87	0.87	1.34	1.63	2.13	2.29	0.00	0.60	0.75	1.55	
0.00	0.73	0.71	1.25	0.07	0.00	0.02	1.50	0.75	0.93	2.57	1.19	1.68	0.00	1.74	0.86	1.43	1.36	1.98	2.28	0.00	0.61	0.75	1.55	
0.00	0.82	0.74	1.32	0.07	0.00	0.02	1.48	0.79	1.21	2.43	1.12	1.63	0.00	1.69	0.89	1.53	1.17	1.88	2.25	0.00	0.65	0.78	1.57	
0.00	0.83	0.76	1.32	0.07	0.00	0.02	1.42	0.81	1.23	2.30	1.04	1.61	0.00	1.56	0.89	1.58	1.07	1.82	2.17	0.00	0.64	0.81	1.54	
0.00	0.88	0.78	1.44	0.07	0.00	0.02	1.36	0.89	1.63	2.13	0.96	1.65	0.00	1.48	0.92	1.64	1.08	1.75	2.07	0.00	0.68	0.83	1.58	
0.00	0.96	0.76	1.44	0.07	0.00	0.02	1.39	0.90	2.11	2.00	0.88	1.90	0.00	1.40	0.96	1.57	1.17	1.65	1.91	0.00	0.73	0.82	1.49	
0.00	1.02	0.74	1.59	0.07	0.00	0.02	1.33	0.90	2.64	1.84	0.82	2.10	0.00	1.28	1.00	1.54	1.34	1.53	1.79	0.00	0.78	0.82	1.53	
0.00	1.07	0.72	1.54	0.07	0.00	0.02	1.32	0.85	2.78	1.65	0.78	2.36	0.00	1.19	1.00	1.48	1.53	1.39	1.69	0.00	0.79	0.82	1.47	
0.00	1.09	0.68	1.47	0.07	0.00	0.02	1.35	0.81	2.84	1.47	0.75	2.56	0.00	1.13	0.97	1.44	1.74	1.28	1.59	0.00	0.80	0.81	1.43	
0.00	1.08	0.65	1.43	0.07	0.00	0.02	1.34	0.79	2.81	1.34	0.70	2.59	0.00	1.06	0.96	1.37	1.98	1.22	1.53	0.00	0.77	0.80	1.38	
0.00	1.07	0.63	1.35	0.07	0.00	0.02	1.36	0.78	2.77	1.20	0.68	2.72	0.00	1.00	0.98	1.28	2.23	1.16	1.49	0.00	0.74	0.80	1.29	
0.00	1.06	0.61	1.35	0.07	0.00	0.02	1.35	0.73	2.74	1.06	0.67	2.76	0.00	0.97	0.95	1.24	2.49	1.13	1.46	0.00	0.71	0.81	1.25	
0.00	1.06	0.61	1.32	0.07	0.00	0.02	1.37	0.73	2.70	0.96	0.66	2.80	0.00	0.95	0.96	1.18	2.73	1.13	1.49	0.00	0.69	0.83	1.22	
0.00	1.06	0.61	1.27	0.07	0.00	0.02	1.38	0.72	2.69	0.86	0.67	2.83	0.00	0.96	0.96	1.15	2.98	1.13	1.54	0.00	0.69	0.86	1.17	
0.00	1.05	0.61	1.25	0.07	0.00	0.02	1.39	0.69	2.64	0.79	0.69	2.82	0.00	0.98	0.93	1.13	3.22	1.10	1.56	0.00	0.69	0.88	1.14	
0.00	1.06	0.61	1.29	0.07	0.00	0.02	1.40	0.72	2.67	0.69	0.72	2.80	0.00	0.99	0.93	1.12	3.48	1.08	1.64	0.00	0.70	0.90	1.08	
0.00	1.04	0.59	1.30	0.07	0.00	0.02	1.41	0.71	2.69	0.65	0.75	2.88	0.00	1.03	0.90	1.13	3.66	1.03	1.71	0.00	0.67	0.93	1.07	
0.00	1.05	0.59	1.28	0.07	0.00	0.02	1.41	0.71	2.75	0.62	0.79	2.97	0.00	1.11	0.88	1.16	3.76	0.98	1.81	0.00	0.65	0.95	1.05	
0.00	1.03	0.60	1.31	0.07	0.00	0.02	1.37	0.69	2.86	0.60	0.85	3.10	0.00	1.18	0.86	1.18	3.83	0.95	1.86	0.00	0.62	0.98	1.01	
0.00	1.03	0.60	1.30	0.07	0.00	0.02	1.35	0.68	2.97	0.57	0.89	3.28	0.00	1.24	0.83	1.23	3.78	0.92	1.86	0.00	0.61	0.99	0.99	
0.00	1.05	0.61	1.28	0.07	0.00	0.02	1.36	0.68	3.00	0.53	0.93	3.45	0.00	1.30	0.82	1.24	3.63	0.89	1.84	0.00	0.60	1.00	1.00	
0.00	1.07	0.61	1.27	0.07	0.00	0.02	1.35	0.67	3.07	0.52	0.99	3.65	0.00	1.31	0.81	1.25	3.36	0.90	1.79	0.00	0.61	1.00	1.04	
0.00	1.08	0.60	1.25	0.07	0.00	0.02	1.34	0.66	3.14	0.54	1.04	3.81	0.00	1.26	0.77	1.23	2.88	0.94	1.70	0.00	0.62	1.01	1.07	
