gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	37.07	14.29	8.94	96.99	133.12	56.50	6.92	5.69	1.84	6.22	3.63	0.96	27.50	15.63	7.05	2.82	3.18	5.24	5.98	1.66	1.63	0.01	0.01	
0.00	16.56	4.46	4.87	27.58	86.29	27.87	4.12	4.16	1.61	4.46	2.63	0.93	15.00	4.29	2.64	2.48	2.71	5.18	5.98	1.56	1.52	0.01	0.01	
0.00	20.12	4.44	4.59	61.95	109.44	18.80	4.44	3.29	1.20	3.79	1.54	0.30	11.33	3.00	2.04	3.15	2.99	5.04	6.00	1.27	1.39	0.00	0.01	
0.00	23.41	4.20	6.81	77.97	83.48	25.02	5.70	2.85	1.27	2.25	2.15	0.78	16.13	4.27	4.33	3.37	2.54	4.94	6.00	1.04	1.39	0.01	0.01	
0.00	17.67	7.53	5.68	65.48	96.59	12.36	7.34	2.71	1.44	3.53	1.71	0.64	8.62	6.46	4.11	3.29	2.78	5.22	6.15	0.97	1.14	0.00	0.00	
0.00	13.52	8.51	6.63	58.42	87.75	28.49	5.25	2.75	1.42	4.79	1.76	1.10	13.33	7.22	2.83	3.46	3.37	5.24	5.95	0.93	0.88	0.00	0.01	
0.00	51.47	31.98	6.91	104.85	73.00	64.21	6.73	4.38	1.30	5.59	1.99	1.20	35.62	29.94	8.14	4.03	2.86	5.22	5.88	0.92	1.10	0.00	0.00	
0.00	19.90	18.57	9.80	86.24	94.79	39.82	5.62	2.05	1.10	3.75	1.60	1.30	12.27	14.15	6.17	3.54	2.48	5.24	5.61	0.91	1.27	0.00	0.00	
0.00	19.31	14.84	6.69	77.67	74.66	30.40	3.18	2.26	1.13	3.37	2.52	1.34	18.25	11.39	3.92	3.74	3.43	5.48	5.65	0.95	1.37	0.00	0.00	
0.00	30.61	11.78	11.15	30.13	127.82	73.05	3.28	3.76	1.47	8.49	2.44	1.69	31.36	10.15	5.99	3.87	3.34	5.71	5.63	1.04	1.19	0.00	0.01	
0.00	26.12	14.70	15.61	55.56	110.89	48.15	4.12	2.11	1.42	5.36	2.45	1.44	19.37	9.25	15.31	4.33	3.42	6.12	5.83	1.18	1.21	0.00	0.01	
0.00	24.27	16.77	8.33	48.32	86.69	38.55	3.39	1.87	1.51	4.54	1.94	0.93	24.11	14.78	6.68	4.07	3.65	6.43	5.91	1.22	1.28	0.00	0.00	
0.00	25.62	24.69	18.73	66.21	123.53	74.70	3.35	4.75	1.58	4.38	2.17	0.57	27.44	23.36	14.49	4.69	4.60	6.45	5.79	1.08	1.14	0.01	0.00	
0.00	35.65	23.36	20.77	69.60	129.46	43.42	2.71	3.62	1.24	6.19	2.49	1.22	22.13	19.25	18.12	4.41	4.93	6.13	5.36	0.76	1.01	0.00	0.00	
0.00	63.04	29.04	20.11	118.01	100.79	84.49	6.56	3.65	1.28	7.30	3.39	1.61	51.52	22.19	13.29	5.16	5.25	5.87	5.16	0.75	1.08	0.00	0.01	
0.00	19.68	19.87	11.35	59.76	142.99	18.89	4.68	4.81	1.39	3.33	2.34	1.76	22.45	13.21	9.70	4.55	4.25	5.57	5.12	0.99	1.26	0.00	0.01	
0.00	36.08	13.77	7.42	60.10	88.73	24.05	7.09	2.84	1.49	7.32	4.07	1.57	29.76	10.60	7.86	5.18	6.50	5.34	5.08	1.08	1.41	0.00	0.01	
0.00	35.29	10.65	7.16	53.31	117.81	36.13	6.31	3.03	2.10	5.36	2.56	1.41	31.00	8.36	5.75	5.46	5.29	4.89	4.61	1.15	1.27	0.00	0.00	
0.00	31.76	8.58	8.50	73.01	66.64	49.20	10.33	1.93	2.76	5.96	4.58	1.20	25.74	4.85	4.27	6.04	5.20	4.47	4.12	1.18	1.08	0.01	0.00	
0.00	43.28	14.39	15.25	40.27	139.85	47.75	6.70	3.19	2.36	5.00	3.73	1.35	41.66	15.13	14.18	6.24	5.67	4.04	3.96	1.19	1.15	0.01	0.00	
0.00	25.64	9.41	6.22	104.84	102.19	29.61	8.42	4.17	2.10	9.14	2.53	0.93	29.23	9.27	5.59	5.62	7.12	3.77	4.04	1.24	1.03	0.00	0.01	
0.00	23.03	11.46	16.71	126.16	115.14	65.46	8.72	5.42	2.19	8.51	5.58	1.50	28.68	8.14	8.75	6.03	8.76	3.70	4.35	1.37	0.88	0.00	0.01	
0.00	20.87	14.54	20.50	81.58	162.29	144.20	7.03	6.09	1.50	6.71	6.43	1.59	25.00	10.07	11.12	7.09	8.42	3.71	4.86	1.35	0.99	0.00	0.01	
0.00	30.73	17.16	12.96	52.30	127.84	180.48	8.72	6.68	2.14	6.40	6.12	1.63	34.77	15.77	9.11	7.18	8.04	3.90	5.38	1.12	1.14	0.00	0.01	
0.00	27.34	33.61	19.58	132.19	121.81	216.91	5.53	6.00	1.49	9.15	5.93	2.26	31.90	30.40	2.85	7.11	9.02	4.06	5.80	0.93	0.96	0.01	0.01	
0.00	82.47	18.66	61.01	498.48	315.38	59.91	8.67	7.47	2.96	7.03	6.03	1.88	100.39	48.02	11.40	7.03	8.45	4.35	6.06	1.01	0.87	0.01	0.01	
0.00	90.88	41.48	49.35	497.14	340.59	66.97	9.64	6.10	2.02	8.63	8.44	2.28	95.30	6.22	4.32	5.61	5.72	4.38	6.23	0.98	1.10	0.01	0.01	
0.00	35.00	12.19	25.40	78.05	174.12	183.58	6.37	5.39	2.21	8.08	1.28	1.85	31.61	14.96	7.04	4.93	6.07	4.33	6.36	0.96	1.12	0.00	0.00	
0.00	23.75	59.13	30.21	687.64	110.62	662.35	5.44	17.24	2.39	12.34	16.75	1.80	58.82	40.65	6.49	4.32	5.64	4.26	6.49	1.07	1.07	0.00	0.01	
0.00	50.60	64.44	35.28	697.11	190.22	620.39	12.30	16.55	2.08	15.08	19.66	2.27	53.01	55.60	7.02	4.91	5.62	4.35	6.36	1.32	1.15	0.00	0.01	
0.00	21.78	48.74	19.43	183.05	165.67	153.20	11.34	9.22	1.66	16.85	5.69	2.01	21.69	42.01	13.59	5.45	6.58	4.50	6.15	1.81	0.98	0.00	0.00	
0.00	96.45	157.68	71.86	616.29	320.06	497.14	11.70	14.14	3.35	19.13	10.65	4.07	108.62	153.04	11.52	6.67	13.56	4.41	5.90	2.07	0.87	0.00	0.01	
