gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.24	1.18	2.37	0.05	0.01	0.03	2.89	2.56	1.81	5.84	3.85	1.90	0.00	4.24	2.76	3.04	5.74	3.62	2.02	0.00	0.94	2.10	1.30	
0.00	1.32	1.44	2.46	0.05	0.01	0.03	3.55	3.03	2.03	7.93	4.21	1.79	0.00	4.13	2.75	3.03	4.73	3.98	1.97	0.00	1.03	2.49	1.20	
0.00	1.51	1.45	2.51	0.05	0.01	0.03	4.40	3.26	2.09	10.06	4.06	1.50	0.00	4.32	2.53	3.02	4.71	4.39	2.54	0.00	1.27	2.62	1.05	
0.00	1.68	1.36	2.45	0.05	0.01	0.03	5.12	3.30	1.69	11.85	3.35	1.39	0.00	4.68	2.21	3.10	5.80	4.76	3.23	0.00	1.65	2.50	1.09	
0.00	1.85	1.33	2.37	0.05	0.01	0.03	5.58	3.22	1.22	13.02	2.19	1.73	0.00	5.07	1.92	3.05	7.14	5.05	3.43	0.00	2.00	2.22	1.12	
0.00	1.95	1.30	2.40	0.05	0.02	0.03	5.84	2.99	1.15	13.37	1.26	2.07	0.00	5.21	1.70	2.94	7.82	5.05	3.19	0.00	2.18	1.86	1.14	
0.00	1.95	1.47	2.55	0.05	0.02	0.03	5.98	2.91	1.38	12.92	2.67	2.22	0.00	5.22	1.68	2.70	7.68	4.67	2.74	0.00	2.02	1.68	1.25	
0.00	1.92	1.58	2.64	0.05	0.01	0.03	5.76	2.74	1.80	11.51	4.60	1.99	0.00	4.91	1.64	2.33	6.41	3.85	2.27	0.00	1.69	1.61	1.35	
0.00	1.95	1.61	2.66	0.05	0.01	0.03	5.29	2.51	2.20	9.47	5.51	1.51	0.00	4.66	1.42	2.38	5.22	3.21	2.23	0.00	1.11	1.68	1.30	
0.00	2.08	1.61	2.56	0.05	0.01	0.03	4.49	2.32	2.57	7.91	5.63	1.43	0.00	4.79	1.27	2.83	6.65	4.36	2.75	0.00	0.79	2.04	1.14	
0.00	2.35	1.56	2.22	0.05	0.02	0.03	3.53	2.16	2.79	8.76	5.85	1.73	0.00	5.34	1.16	3.41	10.22	7.66	4.01	0.00	1.32	2.63	0.96	
0.00	2.71	1.52	1.94	0.05	0.03	0.03	2.51	2.18	2.85	11.48	5.38	2.00	0.00	5.78	1.17	3.69	12.97	10.84	5.41	0.00	2.12	3.07	1.27	
0.00	2.94	1.53	1.84	0.05	0.03	0.03	1.75	2.35	2.86	14.29	4.91	2.06	0.00	5.59	1.26	3.50	13.11	12.44	6.79	0.00	2.69	3.21	1.78	
0.00	2.87	1.59	1.75	0.05	0.03	0.03	1.81	2.59	2.69	16.18	4.60	1.97	0.00	5.01	1.32	3.66	13.47	13.95	7.51	0.00	2.93	3.02	2.29	
0.00	2.66	1.67	1.92	0.05	0.03	0.03	2.30	2.65	2.32	16.65	4.06	1.75	0.00	3.94	1.35	3.32	14.65	13.71	7.66	0.00	2.81	2.48	2.62	
0.00	2.26	1.72	2.23	0.05	0.03	0.03	2.89	2.41	1.66	15.78	3.95	1.67	0.00	3.31	1.64	2.66	17.32	10.99	7.12	0.00	2.24	1.82	2.68	
