gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	36.50	10.83	10.89	118.69	92.92	52.48	8.16	6.11	4.94	28.29	5.99	2.13	22.54	15.65	14.23	8.49	11.86	16.59	5.98	4.00	1.94	0.00	0.10	
0.00	45.47	27.79	13.85	399.25	147.16	105.75	7.93	7.26	3.24	11.49	8.50	4.90	62.70	22.18	14.69	9.10	11.98	18.44	5.41	3.80	2.16	0.01	0.03	
0.00	40.69	47.29	14.28	187.53	130.79	47.66	5.13	10.02	3.26	20.79	11.81	5.27	37.97	32.69	7.62	9.78	10.79	19.35	6.64	3.87	1.82	0.00	0.03	
0.00	75.94	62.30	42.59	748.49	799.17	94.77	20.47	17.49	2.99	16.74	11.88	3.96	124.31	28.37	26.49	11.55	8.79	19.81	7.30	4.20	1.90	0.01	0.01	
0.00	56.80	14.10	23.93	92.86	145.96	117.29	13.88	12.08	2.46	18.30	10.69	5.05	55.24	10.57	14.45	11.51	17.75	21.05	8.79	5.02	1.97	0.01	0.05	
0.00	104.18	56.00	44.57	380.00	411.88	128.40	30.89	10.37	4.98	8.77	8.76	4.69	78.43	26.86	24.17	12.75	18.04	21.97	8.97	5.47	1.75	0.02	0.06	
0.00	36.48	17.19	12.27	126.09	144.01	36.15	41.50	6.10	7.82	18.85	6.82	5.30	39.59	10.41	8.09	18.94	8.91	17.91	10.81	3.80	1.87	0.02	0.02	
0.00	55.32	13.57	27.55	113.64	129.24	51.65	42.38	11.92	10.73	15.65	12.90	6.94	33.77	10.65	22.60	26.48	13.78	18.17	14.84	2.49	2.52	0.06	0.04	
0.00	37.81	23.02	20.86	86.70	109.59	53.95	47.86	12.21	12.13	22.14	23.44	6.99	41.77	24.50	20.77	27.98	15.75	13.73	19.82	2.24	2.93	0.06	0.02	
0.00	23.48	11.13	10.91	59.28	85.17	47.94	46.53	9.69	10.71	19.74	13.75	4.93	21.72	26.16	6.37	19.38	23.88	5.93	20.14	2.83	2.23	0.03	0.01	
0.00	43.53	11.12	8.76	49.52	188.37	111.09	28.19	3.07	5.16	19.58	22.56	6.57	35.25	17.53	7.66	6.63	19.27	4.09	15.57	1.94	2.69	0.05	0.07	
0.00	29.93	26.96	10.82	59.90	145.42	42.64	18.19	9.92	2.63	18.76	25.28	2.95	19.14	11.07	9.80	5.46	31.54	1.39	8.91	1.17	3.43	0.01	0.01	
0.00	21.06	18.96	12.97	47.68	83.60	24.73	11.91	9.50	1.33	13.45	7.12	7.96	21.67	9.48	6.16	7.10	26.24	1.92	8.34	1.53	2.91	0.05	0.00	
0.00	19.65	7.27	7.01	34.10	97.64	30.99	7.02	6.14	0.78	13.15	6.00	6.23	26.80	4.96	4.20	5.98	21.05	0.76	11.62	0.67	3.12	0.01	0.00	
0.00	35.53	9.05	5.12	78.54	74.23	18.13	7.99	4.46	0.87	14.01	7.07	4.79	38.47	8.08	4.01	4.73	19.39	0.40	15.68	0.28	3.57	0.01	0.01	
0.00	18.03	8.13	6.05	66.62	87.01	22.04	7.81	5.28	1.32	10.72	6.85	2.25	21.01	9.56	4.46	4.26	15.66	0.37	19.48	0.33	4.12	0.02	0.01	
0.00	22.65	6.94	6.58	61.27	94.02	25.98	11.55	5.64	1.60	15.64	4.50	4.28	14.40	5.70	3.78	3.59	10.95	0.33	19.76	0.35	5.14	0.02	0.00	
0.00	12.65	12.11	5.26	48.48	112.72	27.07	8.08	4.31	1.00	9.60	4.95	5.89	23.77	8.76	3.02	3.80	8.53	0.86	20.37	0.29	5.38	0.04	0.00	
0.00	24.26	6.69	5.73	62.52	90.17	24.79	13.47	10.30	1.33	10.67	6.29	5.51	22.06	7.22	2.81	6.86	7.19	5.87	23.04	3.23	4.07	0.02	0.00	
0.00	23.92	11.35	6.25	56.80	80.28	33.75	7.10	7.90	1.78	8.94	8.87	3.73	16.00	5.76	2.71	6.21	8.46	12.62	24.47	3.82	2.78	0.01	0.00	
