gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	33.03	1.32	6.68	17.66	
2.00	69.86	2.81	14.21	5.46	
3.00	95.90	3.86	19.50	0.89	
4.00	114.17	4.60	23.19	1.30	
5.00	128.97	5.18	26.16	3.54	
6.00	209.19	8.37	42.40	4.41	
7.00	371.50	14.82	75.23	2.63	
8.00	619.82	24.70	125.47	0.27	
9.00	966.25	38.48	195.54	0.01	
10.00	1365.19	54.35	276.23	0.00	
11.00	1768.42	70.40	357.80	0.00	
12.00	2158.99	85.96	436.82	0.00	
13.00	2506.55	99.80	507.19	0.00	
14.00	2800.55	111.51	566.69	0.00	
15.00	3049.07	121.40	616.98	0.00	
16.00	3250.21	129.40	657.68	0.00	
17.00	3399.37	135.34	687.86	0.00	
18.00	3504.85	139.53	709.20	0.00	
19.00	3576.25	142.37	723.64	0.00	
20.00	3613.62	143.86	731.21	0.00	
21.00	3614.45	143.89	731.38	0.00	
22.00	3584.21	142.69	725.26	0.00	
23.00	3527.08	140.42	713.70	0.00	
24.00	3440.77	136.99	696.24	0.00	
25.00	3327.91	132.50	673.41	0.00	
26.00	3194.95	127.21	646.51	0.00	
27.00	3047.25	121.33	616.63	0.00	
28.00	2889.25	115.04	584.66	0.00	
29.00	2725.22	108.51	551.46	0.00	
30.00	2556.17	101.78	517.25	0.00	
31.00	2381.43	94.81	481.89	0.00	
32.00	2197.16	87.48	444.59	0.00	
33.00	1999.92	79.62	404.66	0.00	
34.00	1788.82	71.21	361.93	0.00	
35.00	1564.90	62.30	316.60	0.00	
36.00	1335.04	53.14	270.09	0.00	
37.00	1108.65	44.13	224.31	0.00	
38.00	895.40	35.65	181.21	0.00	
39.00	704.31	28.05	142.58	0.00	
40.00	545.32	21.73	110.44	0.00	
41.00	417.23	16.64	84.54	0.01	
42.00	321.36	12.83	65.13	0.01	
43.00	250.59	10.03	50.80	0.01	
44.00	200.29	8.04	40.62	0.02	
45.00	163.71	6.58	33.24	0.02	
46.00	137.02	5.51	27.85	0.02	
47.00	115.11	4.63	23.41	0.03	
48.00	96.67	3.89	19.65	0.04	
49.00	80.91	3.26	16.40	0.06	
50.00	67.49	2.73	13.64	0.07	
51.00	56.31	2.28	11.34	0.10	
52.00	47.51	1.92	9.53	0.13	
53.00	41.09	1.65	8.20	0.18	
54.00	36.64	1.46	7.29	0.22	
55.00	34.04	1.34	6.76	0.25	
56.00	32.72	1.29	6.50	0.25	
57.00	32.44	1.28	6.45	0.23	
58.00	32.83	1.30	6.54	0.20	
59.00	33.62	1.33	6.69	0.16	
60.00	34.50	1.36	6.86	0.13	
61.00	35.22	1.38	6.99	0.11	
62.00	35.58	1.40	7.05	0.11	
63.00	35.49	1.40	7.02	0.11	
64.00	35.02	1.39	6.92	0.11	
65.00	34.15	1.36	6.75	0.12	
66.00	33.01	1.31	6.53	0.13	
67.00	31.60	1.26	6.27	0.15	
68.00	30.03	1.20	5.97	0.18	
69.00	28.42	1.14	5.63	0.22	
70.00	26.73	1.07	5.28	0.30	
71.00	24.97	1.00	4.92	0.41	
72.00	23.14	0.93	4.58	0.55	
73.00	21.30	0.86	4.21	0.76	
74.00	19.45	0.79	3.84	1.05	
75.00	17.66	0.72	3.47	1.41	
76.00	15.97	0.65	3.09	1.86	
77.00	14.34	0.60	2.72	2.33	
78.00	12.81	0.54	2.40	2.81	
79.00	11.36	0.49	2.10	3.27	
80.00	10.03	0.45	1.80	3.73	
81.00	8.82	0.41	1.54	4.19	
82.00	7.67	0.38	1.32	4.67	
83.00	6.64	0.35	1.12	5.13	
84.00	5.73	0.32	0.96	5.57	
85.00	4.96	0.29	0.82	5.99	
86.00	4.38	0.27	0.71	6.32	
87.00	3.94	0.26	0.61	6.58	
88.00	3.61	0.24	0.54	6.80	
89.00	3.32	0.22	0.50	6.99	
90.00	2.80	0.20	0.45	7.54	
91.00	2.07	0.16	0.35	9.05	
92.00	1.19	0.10	0.21	12.18	
93.00	0.44	0.04	0.07	19.43	
94.00	0.12	0.01	0.02	31.73	
95.00	0.00	0.00	0.00	46.80	
96.00	0.00	0.00	0.00	63.08	
97.00	0.02	0.00	0.00	71.06	
98.00	2.63	0.11	0.52	62.98	
99.00	12.44	0.50	2.49	44.11	
100.00	33.44	1.35	6.75	17.57	
