gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.02	0.74	1.80	0.07	0.00	0.02	1.09	1.03	2.24	3.95	1.77	2.11	0.00	1.08	1.10	1.19	1.03	0.85	2.36	0.00	1.24	0.97	1.98	
0.00	1.00	0.78	1.77	0.07	0.00	0.02	1.12	0.99	2.23	4.04	1.75	2.23	0.00	1.03	1.16	1.17	1.07	0.88	2.37	0.00	1.22	0.96	1.94	
0.00	0.99	0.82	1.75	0.07	0.00	0.02	1.15	0.95	2.23	4.09	1.71	2.31	0.00	1.00	1.21	1.14	1.19	1.00	2.34	0.00	1.21	0.96	1.92	
0.00	0.97	0.86	1.73	0.07	0.00	0.02	1.16	0.93	2.21	4.11	1.66	2.36	0.00	0.97	1.26	1.11	1.33	1.17	2.22	0.00	1.20	0.97	1.90	
0.00	0.97	0.90	1.77	0.07	0.00	0.02	1.19	0.93	2.26	4.13	1.61	2.38	0.00	0.96	1.30	1.09	1.48	1.39	2.11	0.00	1.19	0.97	1.93	
0.00	0.93	0.95	1.72	0.07	0.00	0.02	1.09	0.89	2.03	4.03	1.59	2.30	0.00	0.94	1.35	1.06	1.66	1.07	2.00	0.00	1.15	1.01	1.88	
0.00	0.92	0.97	1.66	0.07	0.00	0.02	1.10	0.84	1.83	3.94	1.58	2.18	0.00	0.95	1.37	1.04	1.85	1.61	2.07	0.00	1.10	1.05	1.85	
0.00	0.90	0.97	1.59	0.07	0.00	0.02	1.18	0.80	1.67	3.87	1.57	2.09	0.00	0.99	1.37	1.06	1.98	2.05	2.20	0.00	1.07	1.06	1.82	
0.00	0.88	0.96	1.50	0.07	0.00	0.02	1.28	0.79	1.60	3.81	1.56	2.07	0.00	1.03	1.38	1.08	1.90	1.61	1.99	0.00	1.07	1.01	1.76	
0.00	0.89	1.02	1.44	0.07	0.00	0.02	1.57	0.86	1.71	3.77	1.54	2.12	0.00	1.08	1.41	1.10	1.63	1.41	1.71	0.00	1.08	0.99	1.68	
0.00	0.89	1.08	1.43	0.07	0.00	0.02	1.76	1.00	1.90	3.72	1.53	2.19	0.00	1.11	1.43	1.10	1.35	1.28	1.57	0.00	1.11	0.98	1.62	
0.00	0.85	1.12	1.50	0.07	0.00	0.02	1.90	1.13	2.10	3.65	1.54	2.27	0.00	1.09	1.44	1.10	1.17	1.23	1.64	0.00	1.14	0.97	1.63	
0.00	0.82	1.11	1.40	0.07	0.00	0.02	1.76	1.04	1.93	3.44	1.55	2.21	0.00	1.10	1.45	1.06	1.16	1.21	1.72	0.00	1.14	0.96	1.61	
0.00	0.82	1.13	1.41	0.07	0.00	0.02	1.78	1.03	1.97	3.27	1.55	2.22	0.00	1.13	1.49	1.03	1.15	1.14	1.78	0.00	1.15	0.95	1.58	
0.00	0.83	1.14	1.42	0.07	0.00	0.02	1.81	1.02	2.00	3.11	1.55	2.25	0.00	1.16	1.52	1.00	1.17	1.07	1.82	0.00	1.16	0.94	1.53	
0.00	0.85	1.14	1.46	0.07	0.00	0.02	1.83	1.02	2.07	2.95	1.54	2.30	0.00	1.21	1.54	0.95	1.23	1.02	1.87	0.00	1.18	0.92	1.51	
0.00	0.86	1.14	1.48	0.07	0.00	0.02	1.82	1.02	2.13	2.78	1.53	2.32	0.00	1.29	1.58	0.91	1.35	1.00	1.89	0.00	1.19	0.89	1.49	
0.00	0.90	1.14	1.49	0.07	0.00	0.02	1.81	1.01	2.21	2.62	1.54	2.30	0.00	1.36	1.61	0.87	1.48	1.03	1.89	0.00	1.23	0.86	1.50	
0.00	0.94	1.14	1.53	0.07	0.00	0.02	1.80	1.00	2.35	2.50	1.54	2.26	0.00	1.45	1.66	0.86	1.60	1.06	1.93	0.00	1.26	0.84	1.54	
