gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	5.72	0.34	1.87	0.07	0.09	0.02	24.20	2.89	4.42	30.86	14.29	2.72	0.00	24.66	1.04	1.79	29.95	13.60	5.95	0.00	7.32	1.04	1.24	
0.00	5.62	0.31	1.85	0.07	0.09	0.02	24.06	2.86	4.42	30.97	14.33	2.70	0.00	24.49	1.01	1.63	30.00	13.64	5.93	0.00	7.40	1.02	1.25	
0.00	5.51	0.25	1.81	0.07	0.09	0.02	23.89	2.79	4.42	30.95	14.28	2.64	0.00	24.29	1.03	1.52	29.97	13.62	5.89	0.00	7.38	0.97	1.20	
0.00	5.34	0.25	1.81	0.06	0.09	0.02	23.52	2.70	4.42	30.79	14.18	2.57	0.00	23.91	1.09	1.52	29.81	13.52	5.79	0.00	7.40	0.96	1.19	
0.00	5.13	0.30	1.76	0.06	0.09	0.02	23.01	2.59	4.42	30.43	13.97	2.49	0.00	23.40	1.15	1.55	29.46	13.33	5.62	0.00	7.38	1.01	1.14	
0.00	4.91	0.39	1.69	0.06	0.09	0.02	22.37	2.44	4.41	29.84	13.67	2.43	0.00	22.78	1.23	1.66	29.00	13.09	5.45	0.00	7.31	1.09	1.07	
0.00	4.67	0.43	1.60	0.06	0.09	0.02	21.57	2.22	4.42	29.02	13.25	2.36	0.00	22.01	1.29	1.77	28.33	12.76	5.19	0.00	7.19	1.16	1.02	
0.00	4.43	0.45	1.52	0.06	0.09	0.02	20.67	1.98	4.46	28.01	12.74	2.24	0.00	21.17	1.35	1.89	27.54	12.40	4.87	0.00	7.01	1.24	0.99	
0.00	4.18	0.39	1.44	0.05	0.09	0.02	19.68	1.75	4.40	26.87	12.17	2.19	0.00	20.25	1.40	2.09	26.62	11.92	4.58	0.00	6.79	1.24	0.95	
0.00	3.91	0.34	1.40	0.05	0.09	0.02	18.61	1.58	4.34	25.65	11.56	2.22	0.00	19.23	1.46	2.29	25.56	11.32	4.24	0.00	6.55	1.19	0.88	
0.00	3.66	0.33	1.38	0.05	0.08	0.02	17.47	1.50	4.24	24.39	10.92	2.32	0.00	18.05	1.59	2.44	24.32	10.64	3.91	0.00	6.30	1.17	0.82	
0.00	3.45	0.36	1.40	0.05	0.08	0.02	16.30	1.42	4.02	23.01	10.21	2.42	0.00	16.83	1.77	2.53	22.96	9.99	3.56	0.00	6.00	1.18	0.81	
0.00	3.27	0.41	1.42	0.04	0.08	0.02	15.10	1.29	3.81	21.56	9.45	2.53	0.00	15.60	2.00	2.52	21.53	9.30	3.27	0.00	5.65	1.22	0.84	
0.00	3.10	0.43	1.43	0.04	0.07	0.02	13.86	1.17	3.57	20.02	8.69	2.58	0.00	14.35	2.18	2.48	20.07	8.51	2.88	0.00	5.27	1.22	0.94	
0.00	2.95	0.39	1.42	0.04	0.07	0.02	12.60	1.09	3.37	18.44	7.91	2.60	0.00	13.00	2.32	2.34	18.54	7.71	2.46	0.00	4.89	1.14	1.12	
0.00	2.82	0.39	1.61	0.04	0.06	0.02	11.37	0.99	3.11	16.87	7.10	2.60	0.00	11.68	2.41	2.33	16.92	6.90	2.11	0.00	4.45	1.09	1.31	
0.00	2.69	0.38	1.75	0.04	0.06	0.02	10.09	0.93	2.88	15.27	6.25	2.59	0.00	10.30	2.44	2.28	15.23	6.11	1.87	0.00	4.01	1.07	1.44	
0.00	2.58	0.40	1.83	0.03	0.05	0.02	8.75	0.87	2.63	13.61	5.43	2.53	0.00	8.94	2.47	2.22	13.56	5.24	1.80	0.00	3.61	1.06	1.46	
0.00	2.55	0.38	1.91	0.03	0.05	0.02	7.53	0.82	2.33	12.01	4.64	2.44	0.00	7.70	2.50	2.19	11.95	4.38	1.82	0.00	3.17	1.04	1.45	
0.00	2.57	0.37	1.96	0.03	0.04	0.02	6.45	0.81	2.02	10.45	3.90	2.32	0.00	6.64	2.49	2.13	10.38	3.69	1.86	0.00	2.71	1.00	1.43	
0.00	2.62	0.34	1.99	0.03	0.04	0.02	5.70	0.84	1.84	9.08	3.29	2.19	0.00	5.94	2.44	2.03	9.01	3.17	1.88	0.00	2.22	0.99	1.43	
0.00	2.69	0.39	1.99	0.03	0.04	0.02	5.45	0.83	1.72	8.02	2.80	2.10	0.00	5.86	2.39	2.18	8.05	2.61	1.87	0.00	1.76	0.98	1.43	
0.00	2.80	0.44	2.02	0.02	0.04	0.02	5.78	0.81	1.83	7.48	2.37	2.02	0.00	6.31	2.37	2.45	7.60	2.17	1.80	0.00	1.50	0.96	1.49	
0.00	2.92	0.46	2.08	0.02	0.04	0.02	6.64	0.79	2.10	7.66	2.08	1.98	0.00	7.19	2.38	2.78	7.76	2.11	1.74	0.00	1.52	0.91	1.58	
0.00	3.06	0.49	2.14	0.02	0.05	0.02	7.86	0.81	2.47	8.56	2.13	1.96	0.00	8.44	2.43	3.15	8.65	2.35	1.70	0.00	1.83	0.89	1.64	
0.00	3.22	0.52	2.15	0.02	0.05	0.02	9.28	0.84	2.92	10.07	2.64	1.93	0.00	9.93	2.45	3.58	10.16	2.84	1.68	0.00	2.36	0.88	1.62	
0.00	3.38	0.84	2.13	0.02	0.06	0.02	10.79	0.87	3.36	12.05	3.63	1.93	0.00	11.54	2.47	4.09	12.13	3.79	1.60	0.00	3.09	1.10	1.56	
0.00	3.55	1.36	2.06	0.02	0.08	0.02	12.25	0.89	3.79	14.32	5.15	1.94	0.00	13.27	2.57	4.74	14.41	5.23	1.49	0.00	3.99	1.90	1.50	
0.00	3.66	1.41	2.06	0.02	0.09	0.02	13.87	0.90	4.25	16.98	7.26	1.95	0.00	14.99	2.78	5.11	17.05	7.20	1.53	0.00	4.81	1.88	1.37	
0.00	3.72	1.46	2.03	0.02	0.10	0.02	15.44	0.94	4.64	19.90	10.18	1.85	0.00	16.69	3.13	5.40	19.99	9.93	1.87	0.00	5.57	1.90	1.27	
0.00	3.74	1.40	2.17	0.02	0.11	0.02	17.05	1.03	5.20	22.94	14.12	1.78	0.00	18.24	3.62	5.35	23.09	13.68	2.82	0.00	6.20	1.55	1.16	
0.00	3.73	1.45	2.14	0.02	0.12	0.02	18.25	1.15	5.67	25.79	19.01	2.01	0.00	19.55	4.03	5.43	25.97	18.20	4.32	0.00	6.76	1.57	1.08	
0.00	4.02	1.05	1.90	0.02	0.13	0.02	19.53	1.23	6.38	28.17	23.38	2.71	0.00	20.77	4.38	5.24	28.36	22.54	5.93	0.00	6.59	0.87	1.04	
0.00	4.05	1.09	1.83	0.02	0.14	0.01	20.18	1.37	6.64	29.93	25.83	3.28	0.00	21.51	4.54	5.28	30.18	24.99	6.95	0.00	6.89	0.93	1.10	
0.00	4.12	1.08	1.77	0.03	0.15	0.01	20.54	1.44	6.59	30.60	25.27	3.68	0.00	21.88	4.69	5.22	30.85	24.33	7.52	0.00	6.97	0.96	1.10	
0.00	4.14	1.11	1.70	0.03	0.15	0.01	20.50	1.42	6.28	30.49	24.32	4.20	0.00	21.82	4.96	4.92	30.79	23.25	7.75	0.00	6.95	1.01	0.96	
0.00	4.09	1.21	1.60	0.03	0.15	0.01	20.21	1.47	5.94	30.30	24.86	4.62	0.00	21.54	5.29	4.42	30.71	23.72	7.76	0.00	6.84	1.05	0.77	
0.00	4.04	1.29	1.54	0.03	0.16	0.01	19.74	1.61	5.67	30.09	26.46	4.89	0.00	21.05	5.54	4.00	30.60	25.44	8.06	0.00	6.31	1.03	0.65	
0.00	3.76	1.33	1.48	0.03	0.15	0.01	18.82	1.88	5.45	30.00	28.62	5.32	0.00	20.05	5.55	3.78	30.49	27.87	8.96	0.00	6.16	1.01	0.63	
0.00	3.52	1.26	1.39	0.03	0.15	0.01	17.55	2.34	5.23	29.03	28.94	5.78	0.00	18.68	5.17	3.93	29.31	28.56	9.39	0.00	5.62	1.09	0.91	
0.00	3.29	1.22	1.49	0.03	0.14	0.01	15.48	2.50	4.98	25.57	24.51	5.70	0.00	16.59	4.65	4.56	26.02	24.81	8.34	0.00	5.12	1.14	1.48	
0.00	3.08	1.16	1.60	0.03	0.13	0.01	13.16	2.15	4.57	21.30	21.13	5.11	0.00	14.14	4.10	4.49	21.63	21.07	7.26	0.00	4.37	1.08	1.87	
0.00	2.77	1.06	1.69	0.03	0.12	0.01	11.00	1.77	3.58	17.78	18.82	4.05	0.00	11.88	3.53	4.20	17.89	18.77	6.00	0.00	3.43	1.00	2.07	
0.00	2.41	0.98	1.70	0.03	0.11	0.01	8.69	1.32	2.92	14.83	17.33	3.24	0.00	9.41	2.99	3.82	14.66	16.72	4.65	0.00	3.01	1.07	2.03	
0.00	2.15	0.86	1.71	0.02	0.09	0.01	6.46	1.03	2.68	11.75	14.45	2.77	0.00	6.97	2.40	3.45	11.35	13.99	3.32	0.00	2.26	1.12	2.06	
0.00	2.08	0.73	1.74	0.02	0.08	0.01	4.35	0.79	2.29	7.44	7.80	2.22	0.00	4.55	1.80	3.31	6.99	7.74	1.78	0.00	1.56	1.14	2.03	
0.00	2.00	0.73	1.79	0.02	0.06	0.01	2.63	0.69	2.16	3.27	2.75	1.77	0.00	2.69	1.47	2.38	3.14	2.71	1.91	0.00	0.96	1.18	1.96	
