gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-38.32	-12.75	5.19	-8.34	13.51	-10.00	-17.21	-23.27	8.41	-11.83	-19.33	4.00	6.83	-12.95	-2.13	-6.69	4.17	-17.02	-11.92	-0.51	2.01	0.03	0.03	
2.00	-26.34	-10.37	-1.58	11.56	-38.18	-5.10	-12.72	-23.57	6.34	-9.93	-20.81	5.84	4.34	-1.80	-2.37	-5.54	5.84	-17.20	-14.43	-1.61	3.29	0.03	0.03	
3.00	-26.38	-15.93	-0.32	-8.16	-40.83	21.79	-7.38	-22.69	5.84	-12.55	-22.44	8.65	1.30	1.84	-2.33	-4.29	10.97	-16.75	-18.65	-1.93	5.04	0.02	0.03	
4.00	-32.79	-10.90	-6.87	42.86	9.80	25.70	-7.77	-21.05	5.19	-19.57	-25.17	13.91	8.78	11.67	-0.60	-5.41	17.97	-15.95	-24.93	-2.51	7.96	0.03	0.03	
5.00	-23.16	0.01	-16.06	33.01	-36.33	-3.92	3.10	-17.03	2.85	-23.69	-31.78	20.26	9.76	22.73	-0.05	-1.27	30.00	-13.95	-34.18	-3.01	11.94	0.03	0.03	
6.00	-35.99	18.13	-26.25	45.58	-23.68	-19.31	5.54	-11.97	1.21	-31.71	-36.56	26.94	8.85	44.04	1.11	-1.54	44.73	-10.54	-47.18	-2.76	16.55	0.04	0.03	
7.00	-4.61	10.36	-24.49	12.19	-33.86	19.73	15.68	-13.53	1.63	-34.52	-33.63	34.80	32.83	56.08	5.74	2.29	63.02	-7.12	-63.03	-2.34	21.94	0.05	0.03	
8.00	-9.40	10.04	-30.10	-47.97	-20.34	20.59	10.86	-11.63	1.48	-42.67	-33.98	41.65	47.28	62.44	7.28	-0.12	78.97	-4.39	-79.58	-2.41	26.79	0.05	0.03	
9.00	-8.95	11.58	-35.63	-23.49	3.36	3.68	12.39	-8.20	0.80	-45.56	-33.09	45.46	54.33	66.53	7.44	-0.49	84.57	-1.33	-93.34	-1.30	30.13	0.05	0.03	
10.00	15.42	2.93	-37.95	-12.26	-116.52	24.55	15.99	-8.41	0.47	-39.47	-28.97	44.92	53.71	64.32	6.47	0.80	77.91	-0.27	-101.88	-1.26	30.92	0.04	0.03	
11.00	2.34	7.76	-25.46	-52.99	-69.71	48.87	13.64	-4.98	0.05	-42.40	-28.49	40.35	48.22	56.51	9.78	1.09	59.13	1.13	-102.84	-0.01	28.22	0.04	0.03	
12.00	-9.40	-0.31	-21.53	25.25	-71.55	21.91	17.59	-2.70	-0.61	-39.08	-24.02	32.14	26.13	40.07	6.53	3.17	36.23	1.07	-97.44	0.03	23.70	0.03	0.03	
13.00	-13.31	7.92	-14.28	17.31	43.42	13.58	14.81	-5.14	0.28	-36.26	-23.70	22.80	29.02	36.54	9.27	2.26	15.66	0.86	-85.80	-0.02	17.65	0.02	0.04	
14.00	-3.98	-2.21	0.08	15.52	-2.14	-2.88	12.34	-1.92	-0.76	-28.80	-17.26	13.31	20.35	16.17	12.79	1.02	-1.76	0.92	-66.87	-0.03	10.55	0.03	0.04	
15.00	-5.48	-7.13	-5.41	36.93	-65.01	-11.57	6.47	-0.99	-0.34	-20.71	-15.20	8.91	4.65	3.80	6.08	-2.46	-11.27	0.71	-48.21	-0.05	6.69	0.03	0.05	
