gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.06	1.53	-1.06	-0.38	0.98	-0.05	1.66	-6.78	-15.62	-11.07	17.32	13.91	0.00	7.59	-0.17	-3.53	-17.60	18.05	4.12	0.00	-13.71	-4.96	6.45	
2.00	-3.19	1.69	-0.50	-0.38	0.98	-0.05	3.47	-7.41	-15.10	-15.35	19.37	13.38	0.00	8.28	-0.09	-3.77	-19.28	19.80	5.25	0.00	-13.94	-5.26	5.85	
3.00	-3.25	1.90	-0.08	-0.38	0.97	-0.06	5.82	-8.25	-14.40	-20.79	21.28	12.97	0.00	9.06	-0.05	-4.28	-21.39	21.91	6.63	0.00	-14.32	-5.72	5.21	
4.00	-3.30	2.09	0.34	-0.37	0.96	-0.05	8.77	-9.13	-13.51	-27.33	22.69	12.42	0.00	10.17	-0.22	-4.98	-24.15	24.28	8.36	0.00	-14.90	-6.17	4.39	
5.00	-3.23	2.28	0.72	-0.37	0.96	-0.05	12.07	-10.09	-12.57	-34.68	23.40	11.80	0.00	11.27	-0.51	-5.83	-27.22	26.70	10.31	0.00	-15.77	-6.65	3.47	
6.00	-3.13	2.44	1.04	-0.36	0.95	-0.05	15.68	-11.02	-11.78	-42.36	23.41	11.25	0.00	12.39	-0.96	-6.73	-30.42	29.03	12.28	0.00	-16.79	-7.03	2.47	
7.00	-3.05	2.45	1.29	-0.36	0.94	-0.05	19.29	-11.82	-11.24	-49.63	22.69	10.73	0.00	13.33	-1.59	-7.58	-33.32	31.02	14.16	0.00	-17.83	-7.11	1.48	
8.00	-3.11	2.20	1.57	-0.35	0.94	-0.05	22.76	-12.32	-11.00	-55.77	21.65	10.18	0.00	14.06	-2.41	-8.10	-35.56	32.53	15.64	0.00	-18.62	-6.69	0.60	
9.00	-3.37	1.81	1.87	-0.34	0.93	-0.05	25.82	-12.54	-11.05	-60.16	20.56	9.48	0.00	14.24	-3.23	-8.25	-36.36	33.08	16.59	0.00	-19.09	-5.86	-0.12	
10.00	-3.84	1.40	2.04	-0.33	0.93	-0.04	28.30	-12.50	-11.26	-62.32	19.68	8.67	0.00	13.54	-3.84	-8.04	-35.09	32.31	16.66	0.00	-19.13	-4.78	-0.58	
