gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	150.01	6.02	30.40	5.57	
2.00	150.83	6.00	30.55	0.12	
3.00	157.59	6.29	31.87	0.04	
4.00	164.05	6.60	33.16	0.50	
5.00	171.40	6.87	34.68	4.09	
6.00	164.04	6.55	33.22	6.87	
7.00	121.61	4.87	24.64	7.97	
8.00	71.51	2.87	14.51	8.27	
9.00	34.40	1.41	7.01	9.82	
10.00	8.81	0.37	1.70	13.29	
11.00	0.40	0.03	0.05	15.79	
12.00	0.00	0.00	0.00	19.22	
13.00	0.00	0.00	0.00	21.16	
14.00	0.00	0.00	0.00	26.11	
15.00	3.86	0.17	0.80	20.35	
16.00	27.94	1.13	5.67	23.78	
17.00	42.18	1.68	8.56	33.53	
18.00	110.77	4.42	22.35	18.97	
19.00	178.07	7.09	36.06	34.75	
20.00	314.34	12.53	63.64	26.30	
21.00	516.76	20.61	104.64	10.79	
22.00	749.82	29.87	151.80	0.40	
23.00	968.27	38.57	196.08	0.00	
24.00	1138.73	45.34	230.43	0.00	
25.00	1270.09	50.56	256.95	0.00	
26.00	1363.31	54.28	275.89	0.00	
27.00	1451.87	57.80	293.73	0.00	
28.00	1526.69	60.78	308.86	0.00	
29.00	1577.13	62.81	319.19	0.00	
30.00	1606.83	63.98	325.23	0.00	
31.00	1618.37	64.42	327.40	0.00	
32.00	1613.58	64.25	326.51	0.00	
33.00	1605.81	63.94	324.93	0.00	
34.00	1607.27	63.98	325.22	0.00	
35.00	1616.36	64.35	327.08	0.00	
36.00	1629.75	64.87	329.70	0.00	
37.00	1637.00	65.17	331.18	0.00	
38.00	1639.38	65.27	331.70	0.00	
39.00	1649.40	65.68	333.88	0.00	
40.00	1656.41	65.97	335.36	0.00	
41.00	1654.93	65.92	335.11	0.00	
42.00	1659.65	66.05	335.66	0.00	
43.00	1675.37	66.69	338.97	0.00	
44.00	1702.21	67.77	344.38	0.00	
45.00	1740.48	69.29	352.12	0.00	
46.00	1792.63	71.37	362.75	0.00	
47.00	1838.57	73.20	372.06	0.00	
48.00	1873.60	74.60	379.15	0.00	
49.00	1904.45	75.82	385.36	0.00	
50.00	1922.00	76.52	388.91	0.00	
51.00	1919.31	76.41	388.35	0.00	
52.00	1896.82	75.52	383.81	0.00	
53.00	1855.30	73.87	375.39	0.00	
54.00	1792.59	71.37	362.74	0.00	
55.00	1717.49	68.38	347.54	0.00	
56.00	1631.03	64.94	330.02	0.00	
57.00	1524.60	60.72	308.50	0.00	
58.00	1400.40	55.78	283.51	0.00	
59.00	1255.12	49.99	254.12	0.00	
60.00	1087.97	43.30	220.04	0.00	
61.00	911.05	36.29	184.40	0.00	
62.00	741.16	29.52	149.95	3.65	
63.00	595.79	23.73	120.61	15.11	
64.00	469.50	18.71	95.06	20.13	
65.00	358.65	14.29	72.63	22.66	
66.00	255.75	10.23	51.77	25.48	
67.00	173.48	6.93	35.18	29.27	
68.00	106.62	4.27	21.61	31.94	
69.00	61.45	2.48	12.48	41.41	
70.00	42.11	1.69	8.55	53.57	
71.00	38.40	1.54	7.79	66.49	
72.00	37.85	1.51	7.68	66.42	
73.00	34.78	1.40	7.01	61.36	
74.00	21.66	0.91	4.41	50.23	
75.00	10.40	0.43	2.11	38.91	
76.00	0.08	0.01	0.02	41.23	
77.00	0.00	0.00	0.00	47.15	
78.00	0.06	0.02	0.04	24.26	
79.00	5.57	0.24	1.08	16.36	
80.00	3.14	0.12	0.61	17.57	
81.00	0.44	0.05	0.10	19.00	
82.00	0.00	0.00	0.00	20.31	
83.00	0.00	0.00	0.00	19.16	
84.00	0.49	0.04	0.08	16.73	
85.00	3.71	0.17	0.71	16.04	
86.00	11.17	0.44	2.27	15.70	
87.00	28.21	1.15	5.76	14.80	
88.00	47.46	1.90	9.61	14.02	
89.00	53.49	2.15	10.83	11.90	
90.00	61.64	2.46	12.49	8.99	
91.00	79.35	3.22	16.01	5.23	
92.00	110.29	4.43	22.32	6.34	
93.00	149.02	5.98	30.10	6.13	
94.00	185.48	7.42	37.53	0.05	
95.00	197.01	7.89	39.89	2.84	
96.00	207.43	8.29	42.02	11.70	
97.00	214.60	8.61	43.53	10.24	
98.00	216.88	8.69	43.93	10.54	
99.00	222.28	8.91	45.07	9.85	
100.00	221.60	8.86	44.82	9.68	
