gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-34.98	-3.33	-7.97	-16.99	-4.26	-22.05	-31.44	-24.69	-0.93	-25.54	-6.28	0.93	28.62	4.01	-1.48	0.66	-0.62	-18.31	-21.93	-10.30	1.19	0.02	0.03	
2.00	-19.22	-7.47	-7.26	32.98	-0.61	-20.60	-28.09	-25.00	-0.23	-19.37	-4.31	0.80	35.30	3.63	0.96	0.75	1.18	-18.48	-21.77	-10.18	1.21	0.03	0.03	
3.00	-20.67	-7.67	-7.01	-12.34	-43.46	-1.42	-32.32	-24.90	0.07	-18.57	-4.11	0.63	30.74	2.74	0.25	1.27	2.68	-18.59	-21.38	-9.88	1.10	0.03	0.03	
4.00	-9.11	-2.59	-8.05	29.93	60.82	5.43	-28.51	-25.70	0.29	-15.69	-5.91	0.57	43.57	6.79	-1.32	2.75	4.00	-18.37	-20.59	-9.86	0.79	0.03	0.03	
5.00	-33.19	-1.44	-6.11	13.59	-8.51	11.00	-31.02	-25.48	0.14	-19.70	-6.21	0.56	22.40	7.37	-0.39	3.95	4.95	-18.04	-19.93	-9.93	0.43	0.03	0.03	
6.00	-40.67	1.48	-6.74	49.38	-24.06	14.78	-31.00	-25.03	0.83	-16.49	-6.37	0.61	11.03	8.14	0.81	5.37	6.24	-18.05	-19.43	-9.78	0.28	0.03	0.03	
7.00	-24.23	-4.27	-9.54	7.99	-11.59	-3.15	-31.11	-23.00	1.47	-17.93	-7.18	0.86	27.48	2.22	-2.58	7.10	8.35	-18.29	-19.18	-9.44	0.12	0.03	0.03	
8.00	-24.51	-5.94	-13.05	30.67	48.25	-16.39	-31.88	-23.19	2.31	-20.36	-7.97	1.49	35.93	1.34	-4.84	8.81	8.16	-18.62	-19.09	-8.99	-0.08	0.03	0.03	
9.00	-23.36	-4.78	-7.56	17.04	-36.18	-0.90	-31.97	-22.93	3.88	-19.85	-7.56	1.35	27.48	3.79	-0.42	10.60	10.08	-19.27	-19.61	-8.51	-0.24	0.03	0.03	
10.00	-15.04	-10.49	-8.91	-28.03	-36.67	-12.04	-34.66	-23.74	4.58	-20.09	-9.15	1.84	35.84	0.50	-1.47	11.84	11.44	-19.98	-19.98	-8.40	-0.39	0.03	0.03	
11.00	-16.31	-1.50	-5.16	2.05	15.32	25.93	-31.16	-24.57	5.93	-22.50	-7.27	1.89	39.30	10.55	-0.04	14.24	13.15	-20.76	-20.43	-8.51	-0.68	0.03	0.03	
12.00	-18.14	-15.06	-5.88	-23.44	-90.34	-17.45	-36.57	-21.28	6.62	-25.37	-6.06	1.84	34.17	-4.07	-0.43	15.13	14.53	-22.08	-21.39	-8.67	-0.93	0.03	0.03	
13.00	-6.08	-4.28	-7.61	24.14	14.03	-1.01	-36.11	-22.80	7.46	-22.98	-9.06	2.78	52.40	5.39	-0.88	17.58	18.89	-23.67	-22.98	-9.01	-1.09	0.03	0.03	
14.00	-8.41	-7.56	-6.78	-22.23	-63.44	-12.89	-38.49	-21.47	7.96	-28.40	-6.79	2.54	48.88	3.88	-0.18	21.12	20.88	-26.09	-25.31	-9.18	-1.01	0.03	0.03	
15.00	-8.74	-5.39	-9.56	6.16	-3.07	-15.37	-43.49	-21.14	9.20	-30.20	-7.22	3.12	60.61	3.66	-0.32	24.45	24.04	-29.10	-28.84	-9.12	-0.82	0.03	0.03	
16.00	-15.20	-4.05	-11.53	-7.02	-106.16	-27.73	-47.49	-20.01	9.60	-35.54	-7.61	3.02	55.56	7.39	-2.15	28.79	29.48	-32.31	-32.98	-9.09	-0.55	0.03	0.03	
17.00	5.80	-11.70	-8.84	0.13	46.88	-2.94	-50.54	-21.17	10.87	-37.21	-4.72	2.79	92.92	2.91	-0.86	32.66	34.25	-35.61	-37.04	-9.31	-0.09	0.03	0.03	
18.00	15.80	-11.68	-7.76	-56.84	-19.31	-12.56	-52.19	-19.56	11.57	-44.43	-4.99	2.86	101.98	4.10	-2.00	38.02	38.60	-39.02	-40.96	-9.28	0.46	0.03	0.03	
