gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	443.54	17.66	89.75	0.00	
0.00	448.71	17.87	90.83	0.00	
0.00	458.99	18.25	92.84	0.01	
0.00	461.58	18.36	93.41	0.01	
0.00	454.04	18.06	91.82	8.68	
0.00	383.56	15.26	77.50	60.71	
0.00	288.66	11.49	58.41	77.97	
0.00	299.42	11.90	60.57	55.99	
0.00	233.31	9.30	47.26	74.04	
0.00	111.30	4.47	22.72	52.03	
0.00	5.56	0.25	1.05	54.55	
0.00	12.35	0.47	2.48	62.01	
0.00	6.71	0.29	1.11	8.76	
0.00	12.15	0.43	2.39	9.23	
0.00	0.02	0.02	0.03	5.39	
0.00	0.01	0.01	0.00	1.86	
0.00	0.00	0.00	0.00	2.89	
0.00	12.12	0.44	2.39	7.49	
0.00	107.64	4.31	21.83	9.59	
0.00	221.89	8.84	44.91	10.55	
0.00	289.48	11.53	58.60	10.43	
0.00	296.19	11.78	60.00	8.34	
0.00	319.70	12.72	64.68	40.57	
0.00	340.20	13.53	68.83	44.52	
0.00	387.28	15.42	78.37	50.56	
0.00	442.03	17.60	89.48	53.52	
0.00	452.93	18.03	91.63	49.25	
0.00	464.84	18.51	94.03	46.38	
0.00	460.73	18.34	93.23	47.89	
0.00	444.73	17.70	89.95	41.52	
0.00	434.35	17.29	87.88	39.44	
0.00	418.78	16.65	84.56	37.94	
0.00	405.67	16.14	82.04	30.93	
0.00	408.06	16.24	82.54	15.74	
0.00	416.22	16.59	84.28	0.03	
0.00	424.79	16.90	85.94	0.01	
0.00	391.10	15.57	79.16	0.00	
0.00	285.98	11.40	57.98	0.00	
0.00	117.19	4.68	23.83	0.00	
0.00	226.69	9.03	45.88	0.00	
0.00	350.57	13.97	71.03	0.00	
0.00	462.79	18.42	93.62	0.00	
0.00	518.72	20.65	104.94	0.00	
0.00	301.94	12.02	61.10	0.00	
0.00	117.03	4.65	23.68	0.00	
0.00	80.78	3.21	16.35	0.00	
0.00	67.39	2.68	13.66	0.00	
0.00	89.71	3.56	18.20	0.00	
0.00	94.05	3.73	19.04	0.00	
0.00	100.75	4.01	20.39	0.00	
0.00	81.69	3.25	16.55	0.00	
0.00	86.17	3.42	17.47	0.00	
0.00	81.14	3.22	16.44	0.00	
0.00	83.65	3.31	16.94	0.00	
0.00	89.35	3.56	18.10	0.00	
0.00	96.83	3.85	19.66	0.00	
0.00	100.19	4.00	20.31	0.00	
0.00	121.27	4.81	24.56	0.00	
0.00	162.59	6.47	32.91	0.00	
0.00	211.34	8.40	42.70	0.00	
0.00	234.96	9.35	47.55	0.00	
0.00	217.11	8.64	43.93	0.00	
0.00	196.40	7.83	39.88	0.00	
0.00	197.99	7.91	40.10	0.00	
0.00	255.92	10.19	51.79	0.00	
0.00	311.97	12.45	63.31	0.00	
0.00	356.39	14.19	72.11	0.00	
0.00	393.76	15.68	79.64	0.00	
0.00	436.48	17.37	88.26	0.00	
0.00	457.90	18.22	92.55	0.00	
0.00	480.88	19.16	97.45	0.00	
0.00	497.16	19.78	100.55	0.00	
0.00	482.20	19.19	97.48	0.00	
0.00	459.92	18.29	92.92	0.00	
0.00	395.06	15.68	79.57	0.00	
0.00	333.68	13.27	67.51	0.01	
0.00	285.94	11.37	57.86	0.01	
0.00	266.64	10.59	53.92	0.01	
0.00	284.29	11.28	57.59	0.08	
0.00	294.20	11.68	59.51	0.95	
0.00	265.57	10.57	53.82	4.12	
0.00	167.46	6.67	34.01	7.63	
0.00	68.86	2.76	13.96	8.99	
0.00	6.87	0.29	1.34	9.46	
0.00	0.96	0.13	0.21	9.52	
0.00	0.00	0.00	0.00	6.21	
0.00	0.00	0.00	0.00	3.87	
0.00	0.32	0.02	0.03	3.60	
0.00	0.00	0.00	0.00	29.77	
0.00	7.48	0.31	1.54	78.45	
0.00	161.55	6.42	32.74	62.53	
0.00	318.82	12.70	64.58	101.77	
0.00	470.52	18.73	95.16	92.21	
0.00	495.08	19.72	100.36	56.88	
0.00	467.25	18.59	94.54	0.02	
0.00	413.24	16.44	83.56	0.00	
0.00	356.95	14.21	72.24	0.00	
0.00	315.04	12.54	63.73	0.00	
0.00	307.11	12.24	62.21	0.00	
0.00	290.59	11.56	58.81	0.00	
