gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	115.61	4.59	23.43	0.01	
0.00	114.77	4.55	23.25	0.01	
0.00	113.94	4.54	23.13	0.01	
0.00	118.36	4.70	23.95	0.01	
0.00	124.82	4.95	25.21	0.01	
0.00	127.23	5.05	25.76	0.01	
0.00	126.90	5.04	25.67	0.01	
0.00	128.81	5.09	26.03	0.01	
0.00	132.83	5.28	26.84	0.01	
0.00	135.63	5.41	27.48	0.01	
0.00	138.27	5.52	28.03	0.02	
0.00	138.02	5.46	28.07	0.10	
0.00	133.63	5.32	27.10	2.46	
0.00	126.64	5.06	25.74	7.15	
0.00	114.88	4.60	23.27	15.37	
0.00	102.39	4.10	20.74	23.41	
0.00	89.85	3.61	18.23	27.92	
0.00	77.18	3.12	15.67	29.60	
0.00	67.10	2.70	13.62	29.57	
0.00	59.78	2.42	12.20	28.40	
0.00	58.19	2.34	11.83	26.04	
0.00	64.13	2.59	13.00	20.31	
0.00	73.92	2.98	15.00	10.19	
0.00	81.02	3.21	16.45	1.48	
0.00	81.94	3.27	16.59	0.02	
0.00	82.91	3.25	16.74	0.01	
0.00	86.09	3.40	17.34	0.01	
0.00	87.72	3.47	17.68	0.01	
0.00	88.27	3.52	17.90	0.01	
0.00	91.95	3.63	18.61	0.01	
0.00	97.09	3.86	19.64	0.00	
0.00	104.36	4.15	21.10	0.00	
0.00	114.65	4.56	23.19	0.00	
0.00	128.54	5.11	26.01	0.00	
0.00	139.56	5.55	28.20	0.00	
0.00	145.01	5.76	29.29	0.00	
0.00	153.14	6.09	30.98	0.00	
0.00	167.87	6.68	33.95	0.00	
0.00	185.01	7.36	37.43	0.00	
0.00	201.62	8.03	40.79	0.00	
0.00	215.28	8.54	43.31	0.00	
0.00	224.06	8.89	45.12	0.00	
0.00	227.71	9.07	46.09	0.00	
0.00	229.15	9.08	46.06	0.00	
0.00	229.60	9.13	46.42	0.00	
0.00	231.76	9.22	46.87	0.00	
0.00	235.88	9.38	47.68	0.00	
0.00	238.44	9.48	48.15	0.00	
0.00	235.17	9.36	47.55	0.00	
0.00	229.01	9.08	45.99	0.00	
0.00	225.95	8.98	45.56	0.00	
0.00	225.80	8.99	45.66	0.00	
0.00	225.16	8.95	45.40	0.00	
0.00	226.10	8.99	45.62	0.00	
0.00	227.51	9.04	45.84	0.00	
0.00	225.03	8.95	45.56	0.00	
0.00	220.71	8.77	44.66	0.00	
0.00	219.82	8.76	44.51	0.00	
0.00	223.53	8.89	45.09	0.00	
0.00	226.38	9.02	45.81	0.00	
0.00	227.68	9.06	46.05	0.00	
0.00	229.67	9.14	46.46	0.00	
0.00	233.41	9.28	47.22	0.00	
0.00	235.36	9.37	47.65	0.00	
0.00	231.81	9.21	46.88	0.01	
0.00	223.32	8.87	45.17	0.01	
0.00	213.34	8.46	43.15	0.01	
0.00	203.61	8.14	41.24	0.01	
0.00	192.10	7.66	38.98	0.04	
0.00	178.21	7.08	36.25	0.89	
0.00	159.42	6.35	32.32	7.76	
0.00	138.16	5.50	28.00	15.14	
0.00	116.56	4.64	23.60	21.31	
0.00	94.83	3.77	19.17	25.76	
0.00	75.26	3.01	15.24	29.04	
0.00	60.66	2.45	12.39	32.10	
0.00	51.64	2.08	10.62	35.55	
0.00	45.99	1.86	9.45	38.93	
0.00	43.21	1.74	8.88	41.68	
0.00	39.12	1.60	8.01	43.11	
0.00	34.84	1.47	7.15	43.72	
0.00	35.55	1.50	7.29	45.92	
0.00	40.17	1.66	8.22	48.07	
0.00	46.84	1.92	9.57	49.85	
0.00	55.09	2.24	11.23	52.21	
0.00	63.09	2.55	12.83	54.96	
0.00	72.63	2.94	14.74	56.35	
0.00	86.15	3.45	17.45	56.39	
0.00	98.08	3.90	19.87	55.85	
0.00	105.39	4.20	21.41	52.67	
0.00	115.23	4.60	23.34	48.22	
0.00	130.00	5.19	26.38	47.05	
0.00	147.30	5.87	29.85	44.33	
0.00	168.28	6.69	34.04	38.20	
0.00	186.52	7.42	37.74	29.31	
0.00	192.99	7.68	39.09	20.55	
0.00	187.05	7.43	37.83	12.62	
0.00	180.03	7.15	36.46	6.12	
0.00	176.20	7.00	35.69	4.35	
0.00	172.80	6.88	34.99	2.31	
