gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.40	-0.59	1.20	0.12	1.02	0.08	-5.29	-3.21	-18.24	-2.60	5.69	14.83	0.00	-4.65	-6.16	-6.26	-5.12	7.34	3.39	0.00	-17.14	-0.41	4.40	
2.00	3.84	-0.65	1.17	0.12	1.02	0.08	-4.61	-3.16	-18.05	-2.70	5.63	14.65	0.00	-3.90	-6.22	-6.02	-5.35	7.33	3.16	0.00	-16.61	-0.41	4.41	
3.00	3.16	-0.71	1.11	0.12	1.02	0.08	-3.74	-3.12	-17.87	-2.84	5.61	14.49	0.00	-2.95	-6.28	-5.76	-5.69	7.38	2.89	0.00	-16.00	-0.41	4.43	
4.00	2.31	-0.77	1.04	0.12	1.02	0.08	-2.65	-3.08	-17.69	-3.04	5.59	14.33	0.00	-1.78	-6.34	-5.60	-6.07	7.40	2.70	0.00	-15.26	-0.40	4.44	
5.00	1.29	-0.83	0.91	0.12	1.02	0.08	-1.31	-3.06	-17.51	-3.32	5.58	14.23	0.00	-0.40	-6.41	-5.57	-6.48	7.43	2.60	0.00	-14.42	-0.40	4.49	
6.00	0.12	-0.89	0.76	0.12	1.02	0.08	0.28	-3.07	-17.39	-3.68	5.60	14.23	0.00	1.21	-6.49	-5.66	-6.96	7.50	2.65	0.00	-13.50	-0.40	4.53	
7.00	-1.18	-0.95	0.60	0.11	1.02	0.08	2.09	-3.08	-17.34	-4.18	5.63	14.31	0.00	3.01	-6.60	-5.94	-7.50	7.59	2.89	0.00	-12.54	-0.40	4.56	
8.00	-2.58	-1.00	0.42	0.11	1.01	0.08	4.12	-3.13	-17.38	-4.83	5.71	14.49	0.00	5.00	-6.71	-6.34	-8.13	7.72	3.23	0.00	-11.60	-0.40	4.59	
9.00	-4.04	-1.04	0.26	0.11	1.01	0.08	6.31	-3.21	-17.53	-5.61	5.83	14.75	0.00	7.15	-6.84	-6.78	-8.90	7.90	3.68	0.00	-10.69	-0.41	4.58	
10.00	-5.55	-1.07	0.15	0.10	1.01	0.08	8.64	-3.33	-17.76	-6.54	6.01	15.09	0.00	9.50	-6.99	-7.26	-9.87	8.13	4.26	0.00	-9.87	-0.44	4.48	
11.00	-7.04	-1.06	-0.01	0.10	1.01	0.08	11.09	-3.50	-17.94	-7.67	6.27	15.44	0.00	11.91	-7.16	-7.86	-10.96	8.37	4.96	0.00	-9.20	-0.51	4.42	
