gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-1.40	-6.22	3.51	0.11	0.60	0.05	79.57	-5.75	-11.85	-105.35	31.97	11.28	0.00	13.41	-13.54	9.04	-110.72	26.01	16.73	0.00	-21.06	10.32	2.43	
2.00	-1.10	-6.21	3.14	0.10	0.62	0.04	77.11	-5.02	-11.61	-100.66	29.67	10.88	0.00	13.43	-13.57	7.99	-107.95	26.28	16.54	0.00	-21.01	10.15	2.96	
3.00	-1.46	-6.28	3.60	0.09	0.65	0.04	74.80	-5.19	-11.67	-95.13	27.13	10.69	0.00	14.40	-13.27	7.84	-104.71	26.59	16.91	0.00	-19.84	10.29	2.70	
4.00	-0.73	-5.56	2.98	0.07	0.68	0.04	71.22	-4.43	-10.71	-88.31	23.55	10.22	0.00	13.56	-12.49	6.17	-100.22	26.75	17.22	0.00	-20.22	8.98	3.37	
5.00	-0.46	-4.96	2.98	0.05	0.71	0.03	67.42	-4.30	-10.10	-80.15	19.28	9.76	0.00	13.26	-11.70	4.98	-95.28	27.30	17.59	0.00	-19.77	7.87	3.48	
6.00	0.02	-3.93	2.84	0.02	0.75	0.03	62.70	-4.35	-9.19	-70.23	14.09	9.37	0.00	12.31	-10.59	3.18	-89.29	27.73	17.83	0.00	-19.67	6.12	3.58	
7.00	0.90	-2.49	2.39	-0.01	0.79	0.02	56.61	-4.48	-8.31	-58.08	8.13	8.91	0.00	10.30	-8.97	0.82	-81.84	27.69	18.19	0.00	-20.21	3.83	3.82	
8.00	1.10	-0.95	2.81	-0.04	0.83	0.01	49.78	-5.74	-8.68	-43.70	2.43	9.46	0.00	8.47	-6.86	-0.38	-72.93	27.66	18.88	0.00	-19.84	1.74	2.97	
9.00	1.17	0.77	3.34	-0.07	0.87	0.00	42.69	-7.23	-9.69	-29.60	3.04	11.09	0.00	5.78	-4.45	-1.31	-62.67	27.50	19.19	0.00	-19.38	-0.49	1.83	
10.00	1.08	2.04	3.69	-0.10	0.90	-0.01	36.87	-8.47	-11.65	-18.93	3.83	8.15	0.00	2.75	-2.09	-1.46	-51.72	26.44	18.31	0.00	-18.83	-2.05	0.94	
11.00	0.69	2.50	4.18	-0.13	0.93	-0.02	32.98	-9.38	-13.40	-13.99	3.03	4.34	0.00	0.44	-0.34	-0.51	-41.63	24.52	16.13	0.00	-18.12	-2.54	-0.08	
12.00	0.23	2.02	4.57	-0.16	0.95	-0.03	30.85	-9.57	-13.57	-15.33	5.06	5.41	0.00	-1.44	0.12	0.22	-32.73	22.97	14.33	0.00	-17.42	-2.09	-0.64	
13.00	0.08	1.19	4.57	-0.18	0.97	-0.03	29.32	-9.12	-12.71	-20.34	8.02	8.59	0.00	-3.62	-0.06	0.78	-24.44	21.36	12.74	0.00	-17.02	-1.38	-0.69	
14.00	-0.05	0.36	4.41	-0.21	0.98	-0.03	28.22	-8.58	-11.61	-27.55	9.20	8.53	0.00	-5.24	-0.34	1.48	-17.85	19.67	10.89	0.00	-16.61	-0.66	-0.51	
15.00	-0.33	-0.22	4.32	-0.23	0.99	-0.04	27.11	-8.41	-10.26	-35.45	10.56	7.17	0.00	-5.87	-0.59	2.27	-13.35	18.24	9.55	0.00	-16.11	-0.18	-0.40	
16.00	-0.75	-0.55	4.04	-0.25	0.99	-0.04	25.32	-8.11	-8.90	-41.30	11.73	6.34	0.00	-5.56	-0.86	2.12	-10.80	17.35	9.39	0.00	-15.49	-0.03	-0.08	
17.00	-1.16	-0.75	3.47	-0.26	0.99	-0.03	22.42	-7.57	-8.08	-43.51	12.68	6.89	0.00	-4.94	-1.02	1.99	-9.32	16.68	9.03	0.00	-14.86	0.02	0.68	
18.00	-1.57	-0.84	2.55	-0.28	1.00	-0.03	18.60	-6.82	-7.77	-41.85	13.02	7.22	0.00	-4.56	-1.12	2.13	-7.74	15.67	7.83	0.00	-14.19	-0.02	1.81	
19.00	-2.28	-0.80	1.49	-0.29	1.00	-0.02	14.55	-6.01	-8.25	-36.86	13.17	7.07	0.00	-3.71	-1.22	1.98	-6.81	15.04	6.86	0.00	-13.28	-0.23	2.91	
20.00	-2.93	-0.37	0.44	-0.30	0.99	-0.02	10.26	-5.52	-9.93	-29.62	13.46	8.12	0.00	-2.64	-1.02	1.77	-6.65	14.83	6.06	0.00	-12.57	-0.84	3.76	
21.00	-3.54	0.01	-0.77	-0.30	0.99	-0.01	6.35	-4.83	-12.06	-21.56	14.47	10.40	0.00	-1.55	-1.00	1.48	-6.90	14.91	5.24	0.00	-11.99	-1.41	4.74	
22.00	-4.08	0.06	-2.05	-0.31	0.99	0.00	3.31	-3.76	-13.38	-14.53	14.12	12.94	0.00	-0.20	-1.43	1.13	-8.00	15.24	4.38	0.00	-11.50	-1.60	5.76	
23.00	-4.35	-0.31	-3.16	-0.32	0.99	0.02	0.94	-2.35	-13.80	-8.96	13.46	14.02	0.00	1.13	-2.39	0.72	-9.91	15.57	3.84	0.00	-11.30	-1.29	6.61	
24.00	-4.39	-0.62	-4.03	-0.32	0.99	0.03	-0.66	-1.22	-14.22	-5.53	13.67	15.01	0.00	2.94	-3.28	0.40	-13.37	15.89	3.64	0.00	-11.22	-0.98	7.21	
25.00	-4.12	-1.04	-4.39	-0.32	0.99	0.04	-2.14	-0.01	-14.45	-3.26	13.77	15.74	0.00	5.66	-4.38	0.16	-19.11	15.87	4.16	0.00	-11.39	-0.46	7.50	
26.00	-3.54	-1.64	-4.40	-0.32	0.99	0.05	-3.79	1.30	-14.12	-1.67	13.71	15.63	0.00	9.54	-5.69	0.14	-27.35	14.54	4.58	0.00	-11.87	0.32	7.77	
27.00	-2.69	-2.21	-4.38	-0.31	0.99	0.05	-5.44	2.36	-13.55	-0.92	13.86	15.33	0.00	14.25	-6.93	0.24	-37.18	12.07	4.71	0.00	-12.61	1.09	8.42	
28.00	-1.81	-2.55	-4.39	-0.31	0.99	0.06	-6.95	3.00	-13.42	-0.72	14.27	15.51	0.00	19.62	-7.85	0.22	-47.04	9.43	5.35	0.00	-13.40	1.62	9.44	
29.00	-0.94	-2.45	-4.49	-0.30	0.99	0.07	-8.49	3.05	-13.46	-0.62	14.78	15.70	0.00	24.74	-8.05	0.15	-54.37	6.81	5.97	0.00	-14.13	1.69	10.54	
30.00	-0.23	-1.97	-4.70	-0.29	0.99	0.07	-9.93	2.56	-13.01	-0.67	15.46	15.37	0.00	28.63	-7.63	-0.17	-56.87	6.62	6.77	0.00	-14.61	1.33	11.63	
31.00	0.20	-1.36	-4.90	-0.27	0.99	0.07	-11.10	1.82	-12.58	-0.98	16.44	14.99	0.00	31.18	-6.99	-0.55	-53.63	7.59	7.33	0.00	-14.80	0.77	12.53	
