gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	4.02	0.16	0.79	27.36	
0.00	10.84	0.41	2.16	21.63	
0.00	10.14	0.39	2.00	37.24	
0.00	7.26	0.28	1.46	69.43	
0.00	4.01	0.15	0.79	77.20	
0.00	0.08	0.01	0.01	54.81	
0.00	2.74	0.12	0.53	57.17	
0.00	15.44	0.63	3.12	78.15	
0.00	40.37	1.62	8.21	67.65	
0.00	67.91	2.72	13.80	33.97	
0.00	83.66	3.34	16.95	7.70	
0.00	88.11	3.50	17.82	0.41	
0.00	91.25	3.62	18.46	0.01	
0.00	96.32	3.83	19.51	0.00	
0.00	103.09	4.09	20.87	0.01	
0.00	111.50	4.42	22.56	0.00	
0.00	121.35	4.82	24.56	0.00	
0.00	131.93	5.25	26.69	0.00	
0.00	142.21	5.65	28.76	0.00	
0.00	151.16	6.01	30.57	0.00	
0.00	158.07	6.29	31.98	0.00	
0.00	162.94	6.48	32.95	0.00	
0.00	166.57	6.63	33.68	0.00	
0.00	169.91	6.76	34.35	0.00	
0.00	173.29	6.89	35.04	0.00	
0.00	176.34	7.02	35.66	0.00	
0.00	178.50	7.10	36.10	0.00	
0.00	179.51	7.14	36.30	0.00	
0.00	179.62	7.14	36.31	0.00	
0.00	179.56	7.14	36.30	0.00	
0.00	180.25	7.17	36.41	0.00	
0.00	182.31	7.25	36.81	0.00	
0.00	185.85	7.39	37.57	0.00	
0.00	190.62	7.58	38.53	0.00	
0.00	195.88	7.80	39.64	0.00	
0.00	201.44	8.03	40.79	0.00	
0.00	206.88	8.24	41.86	0.00	
0.00	211.19	8.42	42.74	0.00	
0.00	213.32	8.50	43.19	0.00	
0.00	212.41	8.46	43.01	0.00	
0.00	207.86	8.27	42.07	0.00	
0.00	199.29	7.93	40.33	0.00	
0.00	186.76	7.44	37.81	0.00	
0.00	170.69	6.80	34.54	0.00	
0.00	151.86	6.05	30.72	0.00	
0.00	131.36	5.23	26.58	0.00	
0.00	110.68	4.41	22.39	0.00	
0.00	91.37	3.64	18.49	0.00	
0.00	74.77	2.98	15.14	0.00	
0.00	62.00	2.47	12.55	0.00	
0.00	54.26	2.16	10.98	0.00	
0.00	52.32	2.09	10.59	0.00	
0.00	56.27	2.24	11.39	0.00	
0.00	65.89	2.63	13.33	0.00	
0.00	81.19	3.24	16.43	0.00	
0.00	102.66	4.09	20.78	0.00	
0.00	131.00	5.22	26.51	0.00	
0.00	165.46	6.59	33.48	0.00	
0.00	202.15	8.05	40.93	0.00	
0.00	233.93	9.32	47.40	0.00	
0.00	252.18	10.05	51.08	0.00	
0.00	249.53	9.94	50.52	0.00	
0.00	223.44	8.89	45.17	0.00	
0.00	177.94	7.08	35.98	0.00	
0.00	124.02	4.93	25.10	0.00	
0.00	76.34	3.02	15.44	0.01	
0.00	47.82	1.89	9.64	0.01	
0.00	39.33	1.57	7.94	0.01	
0.00	37.31	1.50	7.57	0.01	
0.00	33.73	1.38	6.89	0.01	
0.00	27.76	1.17	5.69	0.02	
0.00	21.12	0.90	4.34	0.03	
0.00	16.19	0.67	3.36	0.04	
0.00	13.85	0.55	2.89	0.05	
0.00	13.16	0.49	2.74	0.08	
0.00	12.94	0.46	2.73	0.17	
0.00	12.61	0.43	2.77	0.52	
0.00	12.18	0.41	2.67	1.06	
0.00	11.70	0.39	2.51	1.63	
0.00	11.09	0.38	2.34	2.19	
0.00	10.31	0.35	2.18	2.74	
0.00	9.51	0.32	1.99	3.24	
0.00	8.67	0.29	1.79	3.70	
0.00	7.73	0.27	1.57	4.30	
0.00	6.88	0.26	1.28	4.99	
0.00	6.03	0.26	0.99	5.66	
0.00	5.14	0.25	0.75	6.34	
0.00	4.41	0.22	0.58	7.05	
0.00	3.80	0.21	0.50	7.65	
0.00	3.14	0.19	0.42	7.99	
0.00	2.39	0.16	0.33	8.02	
0.00	1.57	0.13	0.26	7.79	
0.00	0.76	0.10	0.18	7.45	
0.00	0.20	0.05	0.08	7.02	
0.00	0.02	0.01	0.01	6.43	
0.00	0.00	0.00	0.00	6.22	
0.00	0.00	0.00	0.00	6.77	
0.00	0.00	0.00	0.00	9.45	
0.00	0.94	0.05	0.18	18.03	
0.00	4.15	0.17	0.81	25.81	
