gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	34.60	20.47	11.26	68.32	136.66	70.53	15.20	11.28	1.70	12.26	6.81	1.99	32.45	16.22	10.75	6.14	5.86	1.31	7.60	0.62	1.45	0.04	0.02	
0.00	22.60	16.53	11.01	59.08	114.70	61.82	13.42	8.81	1.94	11.31	5.33	1.61	21.10	9.35	6.72	6.15	5.25	2.10	6.66	0.97	1.42	0.02	0.01	
0.00	19.53	11.36	7.57	39.78	95.79	38.63	14.32	8.89	1.85	6.99	3.71	1.26	16.82	8.00	4.31	6.31	3.76	2.59	5.63	1.27	1.07	0.02	0.02	
0.00	25.04	12.30	9.83	55.38	90.61	52.90	11.71	8.61	1.98	5.89	3.89	1.15	21.98	8.21	6.46	6.86	2.74	3.17	4.17	1.40	0.83	0.08	0.02	
0.00	39.31	23.59	18.28	103.64	192.28	108.07	25.64	15.05	2.69	13.26	7.56	1.32	32.49	11.40	10.08	14.51	4.14	4.96	2.59	1.59	0.68	0.20	0.03	
0.00	46.28	35.86	20.79	101.14	196.09	158.60	28.96	17.19	3.54	14.75	14.63	2.93	29.97	13.19	9.56	12.31	6.88	5.30	1.43	1.81	0.56	0.12	0.03	
0.00	42.95	40.54	27.84	90.58	171.60	236.07	16.05	15.56	3.30	14.43	10.68	2.15	25.33	17.17	8.60	9.29	7.44	7.81	0.67	1.76	0.21	0.14	0.04	
0.00	56.42	77.89	51.11	200.09	142.04	470.58	22.89	30.52	3.83	12.11	14.82	2.11	21.26	29.43	7.26	15.09	5.80	7.51	0.62	1.90	0.14	0.09	0.04	
0.00	96.25	159.32	116.54	384.03	264.70	1108.21	29.89	56.89	5.84	17.83	27.25	3.46	40.85	64.23	11.09	16.46	6.78	6.22	0.81	2.13	0.28	0.05	0.04	
0.00	105.64	90.86	77.30	271.77	217.89	753.81	40.49	26.78	7.87	24.75	17.86	2.83	47.67	37.97	13.73	9.80	10.19	7.64	1.00	2.71	0.29	0.03	0.05	
0.00	64.78	59.42	49.29	181.85	140.51	469.77	19.76	20.51	5.99	14.65	10.73	1.78	34.88	28.94	12.20	9.59	8.69	8.04	0.60	3.21	0.22	0.02	0.04	
0.00	47.29	27.44	24.61	110.60	89.11	219.44	12.86	13.01	5.40	7.06	5.32	1.04	42.44	15.14	10.21	11.71	4.78	8.91	0.31	3.59	0.18	0.01	0.02	
0.00	63.76	33.53	22.69	125.52	104.10	169.95	15.49	11.40	5.51	8.53	6.23	1.54	56.60	18.98	11.29	10.83	6.90	9.78	0.42	3.94	0.16	0.01	0.03	
0.00	59.56	50.23	38.56	154.59	171.15	331.49	12.73	20.04	5.83	8.10	8.58	1.63	53.46	25.21	12.93	9.37	8.96	10.47	0.60	4.26	0.17	0.02	0.04	
0.00	79.62	150.77	97.95	285.66	229.41	969.04	16.09	54.07	6.49	9.90	23.53	2.55	44.85	61.38	11.19	11.13	4.15	11.36	0.49	4.44	0.18	0.01	0.03	
0.00	99.50	190.70	136.55	410.54	270.02	1350.72	24.60	66.54	7.37	15.90	28.26	2.97	42.28	77.94	14.28	10.60	5.14	11.82	0.48	4.56	0.28	0.01	0.02	
0.00	102.60	213.00	147.86	435.35	321.05	1488.80	21.49	73.37	6.97	14.91	32.24	3.31	38.13	87.21	13.09	11.27	4.49	12.17	0.53	4.55	0.31	0.01	0.02	
0.00	125.53	235.82	174.99	501.27	386.84	1769.63	28.64	84.19	9.49	21.50	35.38	3.91	40.35	95.80	18.27	12.06	6.25	12.31	0.63	4.44	0.41	0.01	0.02	
0.00	177.00	388.30	274.94	722.47	618.06	2818.33	34.23	134.50	10.94	23.97	57.84	4.56	47.42	157.02	18.90	13.55	6.91	12.20	0.69	4.75	0.41	0.01	0.03	
0.00	150.09	261.91	192.29	519.96	492.68	2018.31	32.54	92.82	9.79	28.92	38.80	4.44	45.87	105.66	16.22	13.92	7.29	11.91	0.82	4.84	0.40	0.01	0.03	
