gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	163.94	315.52	253.95	551.81	656.88	2327.20	56.32	95.84	10.31	25.10	63.02	8.57	37.11	124.93	12.79	8.17	4.83	8.83	1.15	2.21	1.11	0.03	0.05	
0.00	116.60	230.97	172.95	377.26	461.33	1534.34	36.12	68.53	6.19	18.78	46.22	6.06	28.90	95.08	10.61	6.81	5.34	7.73	2.41	2.01	1.53	0.02	0.03	
0.00	80.95	152.53	116.24	258.30	310.10	1052.69	25.81	44.37	4.65	19.09	30.75	4.32	21.13	63.13	6.52	5.10	6.19	7.10	2.99	1.79	1.76	0.02	0.03	
0.00	99.60	177.35	135.24	305.83	356.41	1213.97	29.12	52.68	4.85	20.71	35.01	4.82	24.72	73.05	7.01	5.00	6.62	7.20	3.41	1.85	1.75	0.02	0.08	
0.00	156.93	298.18	232.23	478.65	602.49	2081.88	46.97	89.94	7.64	27.00	59.89	7.68	41.29	119.35	12.69	6.66	10.40	8.21	4.29	2.19	1.83	0.03	0.16	
0.00	155.76	307.62	234.94	477.49	608.46	2075.25	49.55	88.29	7.24	27.97	58.32	7.37	39.35	128.18	16.64	9.13	7.30	9.93	6.50	2.86	2.91	0.03	0.10	
0.00	120.34	182.85	143.37	299.45	382.69	1272.56	31.20	54.78	4.00	28.75	36.37	4.29	34.99	75.27	11.05	7.39	11.65	11.59	8.03	3.51	2.81	0.02	0.11	
0.00	80.80	144.29	104.95	219.19	274.83	911.52	23.11	41.18	3.33	20.24	30.71	4.58	29.15	62.99	10.31	6.80	11.00	12.85	7.61	3.94	2.52	0.03	0.05	
0.00	124.43	203.45	158.28	324.07	436.46	1358.57	30.15	59.55	4.66	32.81	40.77	6.69	42.08	88.86	14.69	7.65	7.37	13.61	7.87	4.16	2.60	0.03	0.05	
0.00	168.65	302.81	233.96	450.55	641.21	1979.21	38.69	90.72	6.61	34.33	51.01	6.84	52.41	129.10	17.77	9.19	8.38	13.58	9.69	4.37	3.22	0.04	0.02	
0.00	201.88	334.86	265.51	489.52	746.15	2300.85	42.12	102.34	6.69	31.61	55.79	8.40	60.02	136.62	14.71	8.15	11.82	12.79	10.50	4.31	3.46	0.04	0.02	
0.00	156.38	213.48	182.87	360.30	507.53	1572.88	34.55	68.53	7.45	26.47	38.23	6.34	59.36	85.90	13.62	6.63	11.70	12.31	11.30	4.07	3.81	0.04	0.01	
0.00	181.76	246.28	219.02	491.21	618.45	1958.73	49.34	73.52	8.85	35.37	37.57	7.21	56.79	102.15	13.67	6.81	10.88	11.62	12.09	3.95	4.46	0.03	0.01	
0.00	84.27	78.54	66.82	186.04	231.54	574.93	18.65	20.32	5.76	15.45	13.86	6.14	60.20	38.19	19.25	5.69	12.66	11.27	12.51	3.69	5.08	0.03	0.01	
0.00	56.18	32.42	27.48	95.81	129.86	209.60	10.16	9.48	4.65	10.61	9.52	6.45	43.71	22.26	15.12	4.42	13.30	11.28	12.91	3.66	5.45	0.02	0.01	
0.00	62.65	28.13	22.06	89.63	135.82	149.97	10.38	7.52	3.13	9.85	7.64	6.75	45.32	18.71	14.36	3.64	14.07	11.02	12.93	3.60	5.74	0.02	0.01	
0.00	57.32	28.33	19.52	97.35	122.63	129.35	8.92	7.36	3.04	12.51	9.23	7.04	47.56	19.93	14.27	3.07	15.35	11.36	12.63	3.52	5.90	0.02	0.00	
0.00	55.81	25.57	19.49	106.84	149.70	133.97	9.84	7.70	3.46	11.70	8.95	6.96	46.49	17.79	10.91	3.69	15.92	11.40	12.26	3.59	5.94	0.02	0.01	
0.00	169.44	166.84	152.23	369.93	506.40	1363.30	33.13	53.64	6.29	26.04	26.41	6.64	61.85	67.77	14.28	5.36	17.75	11.17	11.87	3.74	5.84	0.03	0.01	
0.00	127.91	160.34	133.38	313.06	402.27	1201.58	25.93	51.62	4.69	22.46	27.84	7.84	47.40	66.53	11.16	5.34	18.09	10.89	11.49	3.73	5.71	0.02	0.01	
0.00	164.96	192.89	163.90	384.43	522.15	1489.34	27.98	62.25	5.25	26.38	31.81	7.91	54.10	79.59	11.16	5.04	16.90	10.54	11.18	3.82	5.57	0.01	0.01	
0.00	167.51	202.00	171.89	385.70	502.42	1552.05	29.57	65.00	5.64	27.08	32.89	7.11	60.26	82.24	11.32	5.15	17.09	9.95	10.90	3.92	5.46	0.01	0.02	
