gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	34.74	10.31	10.36	112.98	88.45	49.96	7.77	5.81	4.71	26.93	5.70	2.03	21.46	14.90	13.54	8.08	11.29	15.79	5.69	3.81	1.85	0.00	0.09	
0.00	43.28	26.46	13.18	380.05	140.09	100.66	7.55	6.92	3.09	10.94	8.09	4.66	59.68	21.12	13.99	8.66	11.41	17.55	5.15	3.62	2.06	0.01	0.03	
0.00	38.74	45.02	13.59	178.51	124.50	45.37	4.89	9.54	3.10	19.79	11.24	5.02	36.14	31.12	7.26	9.31	10.27	18.42	6.32	3.68	1.73	0.00	0.03	
0.00	72.29	59.31	40.54	712.50	760.75	90.21	19.48	16.65	2.85	15.94	11.31	3.77	118.33	27.01	25.22	11.00	8.37	18.86	6.95	3.99	1.81	0.01	0.01	
0.00	54.07	13.42	22.78	88.40	138.95	111.65	13.21	11.50	2.34	17.42	10.17	4.81	52.58	10.06	13.76	10.96	16.90	20.03	8.36	4.78	1.88	0.01	0.05	
0.00	99.17	53.30	42.42	361.73	392.08	122.23	29.40	9.87	4.74	8.34	8.34	4.46	74.66	25.57	23.01	12.14	17.17	20.91	8.54	5.21	1.67	0.02	0.05	
0.00	34.72	16.36	11.68	120.03	137.08	34.41	39.51	5.81	7.44	17.94	6.49	5.04	37.68	9.91	7.70	18.03	8.48	17.05	10.29	3.62	1.78	0.02	0.02	
0.00	52.66	12.92	26.23	108.17	123.03	49.16	40.34	11.34	10.22	14.90	12.28	6.61	32.15	10.14	21.51	25.21	13.12	17.30	14.12	2.37	2.39	0.06	0.04	
0.00	35.99	21.91	19.85	82.53	104.32	51.36	45.56	11.62	11.54	21.07	22.32	6.65	39.77	23.32	19.77	26.63	15.00	13.07	18.86	2.14	2.79	0.05	0.02	
0.00	22.36	10.59	10.39	56.43	81.08	45.63	44.29	9.23	10.19	18.79	13.09	4.69	20.68	24.90	6.06	18.44	22.73	5.64	19.17	2.70	2.13	0.02	0.01	
0.00	41.44	10.58	8.34	47.14	179.31	105.75	26.83	2.92	4.91	18.63	21.47	6.25	33.55	16.68	7.29	6.31	18.35	3.89	14.82	1.85	2.56	0.05	0.06	
0.00	28.49	25.66	10.30	57.02	138.43	40.59	17.31	9.45	2.51	17.85	24.06	2.81	18.22	10.53	9.33	5.20	30.03	1.32	8.48	1.11	3.26	0.01	0.01	
0.00	20.05	18.05	12.35	45.38	79.58	23.54	11.34	9.04	1.27	12.81	6.78	7.58	20.63	9.02	5.87	6.76	24.98	1.82	7.93	1.46	2.77	0.05	0.00	
0.00	18.71	6.92	6.68	32.46	92.95	29.50	6.69	5.85	0.75	12.52	5.71	5.93	25.52	4.72	4.00	5.69	20.03	0.73	11.06	0.64	2.97	0.01	0.00	
0.00	33.82	8.62	4.88	74.77	70.66	17.26	7.61	4.24	0.83	13.34	6.73	4.56	36.62	7.70	3.82	4.50	18.46	0.38	14.92	0.26	3.40	0.01	0.01	
0.00	17.16	7.74	5.76	63.42	82.83	20.98	7.44	5.02	1.25	10.20	6.52	2.15	20.00	9.10	4.24	4.05	14.91	0.35	18.55	0.31	3.92	0.02	0.01	
0.00	21.56	6.60	6.26	58.33	89.50	24.73	10.99	5.37	1.53	14.88	4.29	4.07	13.70	5.43	3.60	3.42	10.42	0.32	18.81	0.34	4.89	0.01	0.00	
0.00	12.04	11.53	5.00	46.15	107.30	25.77	7.69	4.10	0.96	9.14	4.71	5.61	22.62	8.34	2.87	3.62	8.12	0.82	19.39	0.27	5.12	0.03	0.00	
0.00	23.09	6.37	5.45	59.52	85.84	23.60	12.83	9.81	1.27	10.15	5.99	5.25	21.00	6.88	2.67	6.53	6.84	5.59	21.93	3.08	3.88	0.02	0.00	
0.00	22.77	10.80	5.95	54.07	76.42	32.13	6.76	7.52	1.69	8.51	8.44	3.55	15.23	5.48	2.58	5.91	8.05	12.01	23.29	3.64	2.65	0.01	0.00	
0.00	15.78	8.33	4.70	84.03	99.73	17.70	13.64	10.12	0.79	8.51	10.20	3.20	16.40	9.43	4.96	9.37	9.09	14.53	23.49	3.38	2.52	0.01	0.00	
0.00	35.39	9.11	9.23	57.62	70.54	40.58	22.77	14.14	2.90	4.38	11.30	5.12	42.31	13.16	8.63	13.54	10.10	15.41	23.57	3.83	4.11	0.01	0.01	
