gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	30.81	21.86	10.89	50.63	141.49	61.49	6.61	5.60	2.70	17.89	11.57	1.54	20.70	11.89	7.21	5.29	7.93	3.66	0.83	3.79	0.51	0.01	0.04	
0.00	19.25	18.30	8.35	43.56	112.64	48.34	6.18	6.23	2.69	15.65	9.15	1.22	15.87	9.74	6.16	4.97	7.44	3.39	1.06	3.78	0.64	0.01	0.03	
0.00	25.79	14.34	7.69	41.68	102.77	30.99	5.23	3.94	3.07	15.52	7.32	1.76	16.16	6.56	4.98	4.82	8.52	3.33	1.32	3.87	1.44	0.00	0.02	
0.00	25.13	39.83	29.64	87.01	91.54	249.56	7.91	8.94	3.21	11.74	10.84	2.66	11.98	19.13	3.54	4.68	5.35	3.33	1.32	3.86	1.72	0.00	0.02	
0.00	23.38	39.98	24.56	64.09	94.03	177.57	7.38	9.51	3.60	14.37	14.81	2.35	16.70	19.16	4.38	4.64	5.86	3.52	1.49	3.76	2.31	0.01	0.02	
0.00	45.56	78.22	72.08	141.62	169.63	570.95	17.75	19.06	4.96	13.20	20.07	3.51	18.35	39.04	7.89	4.63	5.54	3.69	1.70	3.58	2.54	0.01	0.03	
0.00	47.32	81.88	66.65	127.85	175.29	504.56	14.50	20.56	4.62	16.39	22.57	3.44	22.02	39.38	9.15	4.68	6.47	4.29	2.60	3.27	2.56	0.01	0.03	
0.00	43.98	85.16	68.49	152.38	173.04	545.77	15.22	21.22	3.52	10.94	21.35	2.90	19.84	40.46	9.31	4.65	3.96	4.93	3.94	2.89	2.21	0.01	0.03	
0.00	48.51	89.80	68.93	131.17	175.29	547.95	14.33	21.83	4.29	10.39	19.65	2.63	17.57	43.58	6.06	3.92	3.51	5.86	4.21	2.35	1.76	0.01	0.03	
0.00	38.36	76.79	61.48	126.04	146.59	492.77	11.44	19.76	2.74	10.20	17.23	2.70	16.79	35.42	5.49	3.83	3.53	6.76	3.85	1.96	2.00	0.01	0.02	
0.00	53.87	100.67	76.37	151.05	176.35	575.27	15.38	25.51	3.20	10.95	20.95	4.19	22.54	46.83	6.58	3.51	4.16	7.39	3.47	1.66	2.31	0.01	0.01	
0.00	45.66	99.31	82.84	143.65	194.14	630.69	15.21	27.79	3.01	12.11	17.28	3.67	19.20	45.48	7.95	3.34	5.07	7.60	3.55	1.59	2.29	0.02	0.01	
0.00	49.77	132.18	103.75	139.18	206.86	793.93	14.24	36.48	3.48	11.72	23.34	4.85	22.24	58.56	8.50	3.65	4.99	7.12	3.88	1.57	2.26	0.03	0.01	
0.00	54.70	123.04	99.02	148.91	190.17	768.18	14.80	35.43	3.74	13.04	21.87	3.92	27.56	51.97	8.76	3.62	6.37	5.89	4.37	1.22	2.08	0.02	0.01	
0.00	48.74	101.98	84.34	158.57	153.17	643.56	13.22	27.03	3.12	10.51	18.67	4.51	22.23	44.30	7.78	2.79	5.83	4.39	4.85	0.91	2.09	0.02	0.01	
0.00	39.69	70.53	59.10	172.83	131.80	460.00	12.56	20.10	3.11	11.18	13.21	3.81	21.14	31.31	7.87	4.03	6.52	3.31	5.39	0.79	2.12	0.02	0.01	
0.00	88.23	165.33	144.57	319.14	197.43	1184.27	23.76	44.23	6.06	20.26	29.64	5.32	33.75	70.20	10.72	4.55	7.27	2.33	5.71	0.87	2.11	0.01	0.01	
0.00	105.45	235.83	186.30	356.61	269.36	1513.22	24.01	64.73	5.21	21.25	45.34	7.21	34.87	95.79	11.25	3.84	7.63	0.70	6.06	0.55	2.07	0.02	0.01	
0.00	105.77	225.36	174.57	366.89	230.30	1422.62	24.73	61.80	4.61	22.30	42.08	6.68	42.77	90.00	7.74	4.10	8.32	0.66	6.51	0.52	1.82	0.03	0.01	
0.00	73.24	183.30	132.78	270.97	179.59	1042.76	14.69	50.53	1.88	13.30	36.98	6.80	37.72	72.02	7.53	4.11	8.41	0.88	6.94	0.29	1.79	0.04	0.01	
0.00	43.67	58.08	38.89	160.52	146.27	304.88	8.35	16.03	1.81	8.82	13.67	4.13	33.91	23.27	6.63	2.60	8.69	0.97	7.54	0.24	1.59	0.04	0.00	
0.00	40.91	19.51	17.44	164.33	133.81	100.39	10.25	5.80	1.68	10.39	6.07	4.21	31.64	9.66	6.68	2.65	8.79	0.50	8.13	0.24	1.57	0.02	0.00	
0.00	38.42	10.23	13.54	141.71	115.40	56.57	8.76	3.77	1.68	9.79	4.32	4.00	25.83	7.59	5.87	2.77	8.59	0.42	8.80	0.25	1.55	0.02	0.01	
0.00	38.49	10.10	10.06	130.49	105.15	44.62	6.86	3.45	1.65	11.20	3.82	3.94	30.64	7.99	6.40	1.97	8.47	0.28	9.36	0.22	1.59	0.01	0.01	
0.00	33.83	9.97	9.42	122.50	107.28	36.71	6.39	2.85	1.18	9.82	3.52	3.51	32.13	7.76	5.85	2.14	7.61	0.27	9.87	0.15	1.61	0.01	0.00	
0.00	36.02	8.74	10.01	113.58	111.77	42.14	7.31	3.05	1.32	10.61	3.57	3.14	34.12	6.90	5.26	2.50	7.47	0.21	10.14	0.15	1.64	0.01	0.01	
0.00	36.88	10.81	11.86	102.87	109.25	45.05	8.53	4.37	1.61	8.78	3.94	2.94	26.63	6.70	6.00	2.35	6.73	0.25	10.21	0.10	1.66	0.01	0.00	
0.00	33.01	9.70	10.04	79.81	104.78	42.74	7.25	3.25	1.49	8.46	3.77	2.60	26.83	6.27	4.85	1.88	6.44	0.21	10.02	0.14	1.62	0.01	0.00	
