gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	35.22	1.43	7.30	1.27	
0.00	30.30	1.21	6.30	1.38	
0.00	26.12	1.03	5.46	1.42	
0.00	22.89	0.89	4.80	1.44	
0.00	20.76	0.79	4.34	1.50	
0.00	19.52	0.73	4.09	1.58	
0.00	18.66	0.68	3.90	1.63	
0.00	18.07	0.65	3.75	1.61	
0.00	17.70	0.63	3.67	1.49	
0.00	17.46	0.61	3.66	1.23	
0.00	17.31	0.61	3.67	0.90	
0.00	17.21	0.61	3.68	0.58	
0.00	17.14	0.61	3.68	0.34	
0.00	17.08	0.61	3.67	0.25	
0.00	17.06	0.60	3.65	0.21	
0.00	17.05	0.59	3.63	0.19	
0.00	16.94	0.58	3.58	0.19	
0.00	16.74	0.57	3.53	0.22	
0.00	16.46	0.56	3.47	0.29	
0.00	16.06	0.55	3.39	0.45	
0.00	15.61	0.53	3.28	0.71	
0.00	15.11	0.51	3.14	1.04	
0.00	14.53	0.50	2.99	1.44	
0.00	13.87	0.48	2.86	1.93	
0.00	13.09	0.46	2.69	2.52	
0.00	12.23	0.43	2.50	3.13	
0.00	11.34	0.41	2.32	3.74	
0.00	10.44	0.38	2.13	4.35	
0.00	9.59	0.35	1.94	4.94	
0.00	8.80	0.32	1.75	5.51	
0.00	8.07	0.30	1.57	6.06	
0.00	7.42	0.29	1.39	6.57	
0.00	6.86	0.28	1.24	7.00	
0.00	6.36	0.27	1.11	7.34	
0.00	5.90	0.25	0.99	7.56	
0.00	5.48	0.25	0.89	7.72	
0.00	5.13	0.24	0.82	7.86	
0.00	4.86	0.23	0.76	7.96	
0.00	4.66	0.22	0.71	7.98	
0.00	4.37	0.21	0.66	7.95	
0.00	3.79	0.19	0.58	7.94	
0.00	2.85	0.15	0.45	8.02	
0.00	1.83	0.10	0.29	8.39	
0.00	0.94	0.05	0.11	9.33	
0.00	0.34	0.02	0.03	10.67	
0.00	0.04	0.00	0.01	11.27	
0.00	0.34	0.02	0.06	12.94	
0.00	3.75	0.16	0.76	19.91	
0.00	12.34	0.50	2.51	27.76	
0.00	25.40	1.02	5.18	27.77	
0.00	37.61	1.52	7.66	19.34	
0.00	46.04	1.86	9.36	9.12	
0.00	57.49	2.31	11.67	5.89	
0.00	79.67	3.19	16.16	9.34	
0.00	126.56	5.04	25.65	10.57	
0.00	207.92	8.26	42.11	9.41	
0.00	306.17	12.17	61.96	4.97	
0.00	395.50	15.73	79.99	1.75	
0.00	457.08	18.19	92.46	0.00	
0.00	485.89	19.35	98.34	0.00	
0.00	484.89	19.31	98.17	0.00	
0.00	464.15	18.49	93.96	0.00	
0.00	427.54	17.02	86.52	0.00	
0.00	386.41	15.38	78.19	0.00	
0.00	346.20	13.77	70.04	0.00	
0.00	308.79	12.28	62.47	0.00	
0.00	274.60	10.92	55.55	0.00	
0.00	244.42	9.72	49.45	0.00	
0.00	217.35	8.65	43.98	0.00	
0.00	191.99	7.64	38.85	0.00	
0.00	168.35	6.69	34.06	0.00	
0.00	147.48	5.86	29.84	0.00	
0.00	132.91	5.29	26.89	0.00	
0.00	126.87	5.05	25.67	0.00	
0.00	127.38	5.07	25.77	0.00	
0.00	131.60	5.24	26.63	0.00	
0.00	136.99	5.45	27.72	0.00	
0.00	141.73	5.64	28.69	0.00	
0.00	147.32	5.87	29.82	0.00	
0.00	155.35	6.19	31.45	0.00	
0.00	167.34	6.66	33.87	0.00	
0.00	184.02	7.32	37.24	0.00	
0.00	201.57	8.02	40.79	0.00	
0.00	217.90	8.67	44.08	0.00	
0.00	228.29	9.09	46.18	0.00	
0.00	226.58	9.02	45.80	0.00	
0.00	214.22	8.52	43.30	0.00	
0.00	192.13	7.64	38.85	0.00	
0.00	160.19	6.37	32.40	0.00	
0.00	125.75	5.00	25.44	0.00	
0.00	94.22	3.74	19.07	0.00	
0.00	68.66	2.72	13.90	0.00	
0.00	53.92	2.14	10.90	0.01	
0.00	48.76	1.95	9.85	0.01	
0.00	47.95	1.93	9.71	0.01	
0.00	48.15	1.94	9.80	0.02	
0.00	46.62	1.89	9.55	0.03	
0.00	43.66	1.77	8.98	0.06	
0.00	39.66	1.61	8.18	0.09	
0.00	34.87	1.41	7.23	0.12	
