gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	5.78	0.35	1.89	0.07	0.09	0.02	24.45	2.92	4.46	31.18	14.44	2.75	0.00	24.91	1.05	1.80	30.25	13.74	6.01	0.00	7.39	1.05	1.26	
0.00	5.67	0.31	1.87	0.07	0.09	0.02	24.31	2.89	4.46	31.28	14.48	2.73	0.00	24.74	1.02	1.64	30.30	13.78	5.99	0.00	7.47	1.03	1.26	
0.00	5.57	0.26	1.83	0.07	0.09	0.02	24.13	2.82	4.46	31.27	14.43	2.66	0.00	24.54	1.04	1.54	30.27	13.76	5.95	0.00	7.45	0.98	1.21	
0.00	5.39	0.26	1.82	0.06	0.09	0.02	23.76	2.73	4.47	31.11	14.32	2.59	0.00	24.16	1.10	1.54	30.11	13.66	5.85	0.00	7.47	0.97	1.20	
0.00	5.18	0.31	1.78	0.06	0.09	0.02	23.25	2.62	4.46	30.74	14.11	2.51	0.00	23.63	1.16	1.56	29.77	13.46	5.67	0.00	7.46	1.02	1.15	
0.00	4.97	0.40	1.71	0.06	0.09	0.02	22.60	2.47	4.46	30.14	13.81	2.46	0.00	23.02	1.24	1.68	29.30	13.22	5.50	0.00	7.38	1.10	1.08	
0.00	4.71	0.43	1.62	0.06	0.09	0.02	21.79	2.25	4.47	29.32	13.38	2.39	0.00	22.24	1.31	1.79	28.62	12.89	5.24	0.00	7.26	1.17	1.03	
0.00	4.47	0.46	1.53	0.06	0.09	0.02	20.88	2.00	4.50	28.30	12.87	2.26	0.00	21.38	1.36	1.91	27.82	12.53	4.92	0.00	7.09	1.25	1.00	
0.00	4.22	0.39	1.46	0.06	0.09	0.02	19.88	1.77	4.45	27.14	12.29	2.21	0.00	20.46	1.42	2.11	26.89	12.04	4.62	0.00	6.86	1.25	0.96	
0.00	3.95	0.34	1.42	0.05	0.09	0.02	18.80	1.60	4.38	25.91	11.68	2.24	0.00	19.42	1.48	2.31	25.82	11.44	4.28	0.00	6.61	1.20	0.89	
0.00	3.69	0.33	1.40	0.05	0.08	0.02	17.65	1.51	4.28	24.64	11.03	2.34	0.00	18.24	1.60	2.46	24.57	10.74	3.95	0.00	6.37	1.18	0.83	
0.00	3.49	0.36	1.42	0.05	0.08	0.02	16.47	1.43	4.06	23.25	10.31	2.44	0.00	17.01	1.79	2.56	23.20	10.09	3.60	0.00	6.06	1.19	0.82	
0.00	3.30	0.41	1.43	0.05	0.08	0.02	15.25	1.30	3.85	21.78	9.54	2.56	0.00	15.76	2.02	2.55	21.75	9.39	3.30	0.00	5.71	1.23	0.85	
0.00	3.13	0.43	1.44	0.04	0.07	0.02	14.01	1.19	3.60	20.23	8.78	2.61	0.00	14.49	2.20	2.51	20.27	8.60	2.91	0.00	5.33	1.24	0.95	
0.00	2.98	0.39	1.43	0.04	0.07	0.02	12.73	1.10	3.40	18.63	7.99	2.63	0.00	13.13	2.35	2.37	18.73	7.79	2.49	0.00	4.94	1.15	1.14	
0.00	2.85	0.40	1.62	0.04	0.06	0.02	11.48	1.00	3.14	17.05	7.17	2.63	0.00	11.80	2.43	2.35	17.09	6.97	2.14	0.00	4.49	1.10	1.32	
0.00	2.72	0.38	1.76	0.04	0.06	0.02	10.20	0.94	2.91	15.43	6.32	2.61	0.00	10.40	2.47	2.30	15.39	6.18	1.89	0.00	4.05	1.08	1.45	
0.00	2.61	0.40	1.85	0.03	0.06	0.02	8.83	0.88	2.66	13.75	5.48	2.56	0.00	9.03	2.49	2.25	13.70	5.29	1.82	0.00	3.64	1.07	1.47	
0.00	2.58	0.38	1.93	0.03	0.05	0.02	7.61	0.83	2.35	12.13	4.68	2.47	0.00	7.78	2.52	2.21	12.07	4.42	1.84	0.00	3.20	1.05	1.46	
0.00	2.59	0.37	1.98	0.03	0.04	0.02	6.51	0.82	2.04	10.56	3.94	2.35	0.00	6.71	2.52	2.16	10.48	3.73	1.88	0.00	2.74	1.01	1.44	
0.00	2.65	0.34	2.01	0.03	0.04	0.02	5.76	0.85	1.86	9.17	3.33	2.22	0.00	6.00	2.46	2.05	9.10	3.20	1.90	0.00	2.24	1.00	1.44	
0.00	2.71	0.40	2.01	0.03	0.04	0.02	5.51	0.84	1.74	8.10	2.83	2.12	0.00	5.92	2.41	2.20	8.13	2.64	1.89	0.00	1.78	0.99	1.45	
0.00	2.82	0.44	2.05	0.02	0.04	0.02	5.83	0.81	1.84	7.55	2.40	2.04	0.00	6.38	2.39	2.48	7.67	2.19	1.82	0.00	1.52	0.97	1.50	
0.00	2.95	0.46	2.10	0.02	0.04	0.02	6.71	0.80	2.12	7.74	2.10	2.00	0.00	7.27	2.41	2.81	7.84	2.13	1.76	0.00	1.53	0.92	1.60	
0.00	3.09	0.49	2.16	0.02	0.05	0.02	7.94	0.82	2.49	8.65	2.15	1.98	0.00	8.53	2.45	3.18	8.74	2.37	1.71	0.00	1.85	0.90	1.66	
0.00	3.26	0.52	2.17	0.02	0.06	0.02	9.38	0.85	2.95	10.18	2.66	1.95	0.00	10.04	2.48	3.62	10.27	2.87	1.70	0.00	2.38	0.89	1.64	
0.00	3.42	0.85	2.15	0.02	0.07	0.02	10.90	0.88	3.40	12.18	3.67	1.95	0.00	11.66	2.50	4.14	12.25	3.82	1.61	0.00	3.13	1.11	1.58	
0.00	3.58	1.37	2.09	0.02	0.08	0.02	12.37	0.90	3.83	14.46	5.20	1.96	0.00	13.40	2.59	4.78	14.56	5.28	1.51	0.00	4.03	1.92	1.51	
0.00	3.70	1.42	2.08	0.02	0.09	0.02	14.01	0.91	4.29	17.15	7.33	1.97	0.00	15.15	2.81	5.16	17.23	7.27	1.54	0.00	4.86	1.90	1.38	
0.00	3.75	1.48	2.05	0.02	0.10	0.02	15.60	0.94	4.68	20.10	10.29	1.87	0.00	16.86	3.17	5.45	20.19	10.04	1.89	0.00	5.63	1.92	1.28	
0.00	3.78	1.42	2.19	0.02	0.11	0.02	17.23	1.04	5.25	23.17	14.27	1.80	0.00	18.42	3.66	5.41	23.32	13.82	2.85	0.00	6.26	1.57	1.17	
0.00	3.77	1.46	2.16	0.02	0.12	0.02	18.44	1.16	5.73	26.05	19.21	2.03	0.00	19.75	4.08	5.48	26.24	18.39	4.37	0.00	6.83	1.59	1.09	
0.00	4.06	1.06	1.92	0.02	0.13	0.02	19.73	1.24	6.45	28.46	23.62	2.74	0.00	20.98	4.42	5.29	28.65	22.77	5.99	0.00	6.65	0.88	1.05	
