gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	28.81	14.79	15.72	133.98	116.91	44.05	7.28	11.47	7.36	9.20	4.62	4.06	28.45	17.83	5.18	5.44	4.95	5.90	4.92	3.42	3.09	0.01	0.01	
0.00	20.33	12.87	15.34	90.47	124.26	20.60	7.47	12.66	8.07	14.93	8.12	4.67	22.42	20.80	5.23	4.30	7.50	6.31	4.72	3.74	2.92	0.01	0.01	
0.00	12.61	4.55	12.97	117.83	141.92	61.25	9.11	10.73	7.64	10.53	8.04	7.78	19.79	16.86	3.73	3.53	10.22	7.01	5.94	3.60	3.96	0.01	0.00	
0.00	15.16	8.03	18.87	97.43	102.84	55.70	5.99	8.24	6.30	11.44	11.07	11.12	20.73	19.44	3.37	4.03	16.72	8.50	8.89	3.16	5.63	0.02	0.00	
0.00	22.24	11.85	10.52	62.73	97.94	32.51	14.80	6.66	3.70	14.36	9.52	12.50	15.98	20.94	4.18	3.29	24.30	10.72	13.40	2.13	6.83	0.02	0.00	
0.00	36.24	24.69	13.37	52.59	150.98	71.34	15.51	6.65	2.48	14.23	11.52	13.93	23.40	27.75	4.82	3.20	34.05	11.89	19.20	2.28	8.20	0.02	0.00	
0.00	18.22	14.62	11.33	64.30	87.84	33.29	17.34	4.25	1.82	19.46	7.90	15.97	31.02	30.43	4.84	4.31	41.48	10.73	24.99	2.46	10.44	0.03	0.00	
0.00	20.61	21.19	16.55	55.54	97.18	31.34	12.17	5.32	1.59	17.24	8.49	15.04	27.73	28.95	4.64	3.71	43.29	7.78	27.46	2.56	11.63	0.02	0.00	
0.00	19.36	14.12	14.26	94.10	118.71	23.03	12.27	6.02	1.79	20.49	8.21	11.81	34.56	25.63	5.79	3.81	36.66	5.39	24.50	2.11	10.93	0.03	0.00	
0.00	31.63	17.31	13.79	56.97	161.47	38.94	10.77	5.28	2.07	20.70	9.36	10.63	25.85	26.81	6.04	4.90	35.55	2.91	19.76	2.26	9.94	0.02	0.01	
