gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	77.57	3.12	15.77	0.75	
2.00	70.15	2.83	14.24	5.16	
3.00	61.30	2.47	12.43	11.78	
4.00	72.16	2.91	14.62	13.28	
5.00	122.35	4.92	24.80	6.58	
6.00	248.06	9.92	50.28	1.30	
7.00	430.95	17.18	87.29	0.14	
8.00	641.73	25.56	129.89	0.00	
9.00	868.33	34.57	175.70	0.00	
10.00	1100.15	43.79	222.56	0.00	
11.00	1326.90	52.83	268.48	0.00	
12.00	1542.23	61.40	312.05	0.00	
13.00	1742.23	69.36	352.51	0.00	
14.00	1922.46	76.54	388.99	0.00	
15.00	2076.63	82.68	420.20	0.00	
16.00	2205.81	87.82	446.35	0.00	
17.00	2312.82	92.09	468.00	0.00	
18.00	2400.10	95.56	485.66	0.00	
19.00	2468.67	98.29	499.54	0.00	
20.00	2520.28	100.35	509.98	0.00	
21.00	2557.43	101.83	517.51	0.00	
22.00	2580.73	102.75	522.23	0.00	
23.00	2589.91	103.12	524.08	0.00	
24.00	2584.26	102.90	522.93	0.00	
25.00	2563.59	102.07	518.75	0.00	
26.00	2528.54	100.68	511.66	0.00	
27.00	2479.54	98.72	501.75	0.00	
28.00	2416.97	96.23	489.08	0.00	
29.00	2342.78	93.28	474.06	0.00	
30.00	2260.75	90.01	457.47	0.00	
31.00	2173.37	86.53	439.78	0.00	
32.00	2083.11	82.94	421.52	0.00	
33.00	1992.17	79.32	403.11	0.00	
34.00	1901.48	75.71	384.74	0.00	
35.00	1810.76	72.09	366.38	0.00	
36.00	1719.32	68.45	347.92	0.00	
37.00	1626.16	64.74	329.03	0.00	
38.00	1530.43	60.93	309.64	0.00	
39.00	1432.28	57.02	289.81	0.00	
40.00	1332.17	53.03	269.51	0.00	
41.00	1231.04	49.01	249.09	0.00	
42.00	1130.43	45.00	228.72	0.00	
43.00	1031.46	41.07	208.74	0.00	
44.00	935.38	37.24	189.26	0.00	
45.00	843.36	33.58	170.64	0.00	
46.00	755.26	30.08	152.87	0.00	
47.00	671.78	26.76	136.01	0.00	
48.00	592.09	23.59	119.88	0.00	
49.00	516.35	20.58	104.52	0.01	
50.00	443.91	17.70	89.91	0.01	
51.00	375.09	14.97	76.00	0.01	
52.00	310.26	12.38	62.87	0.01	
53.00	249.99	9.96	50.65	0.02	
54.00	196.01	7.81	39.73	0.02	
55.00	149.25	5.95	30.27	0.03	
56.00	112.06	4.48	22.75	0.04	
57.00	83.34	3.33	16.91	0.05	
58.00	63.21	2.50	12.80	0.05	
59.00	49.59	1.93	10.02	0.05	
60.00	40.68	1.58	8.22	0.06	
61.00	34.96	1.36	7.06	0.07	
62.00	31.31	1.21	6.30	0.08	
63.00	28.79	1.10	5.76	0.08	
64.00	26.93	1.04	5.34	0.09	
65.00	25.50	0.99	5.01	0.10	
66.00	24.28	0.95	4.77	0.11	
67.00	23.18	0.91	4.53	0.12	
68.00	22.05	0.87	4.28	0.13	
69.00	20.77	0.84	3.98	0.15	
70.00	19.29	0.79	3.62	0.19	
71.00	17.55	0.73	3.24	0.26	
72.00	15.59	0.66	2.83	0.38	
73.00	13.59	0.61	2.40	0.56	
74.00	11.59	0.54	2.01	0.81	
75.00	9.76	0.47	1.67	1.16	
76.00	8.12	0.42	1.42	1.61	
77.00	6.79	0.37	1.15	2.17	
78.00	5.68	0.32	0.91	2.82	
79.00	4.68	0.28	0.70	3.53	
80.00	3.73	0.24	0.58	4.33	
81.00	2.87	0.21	0.48	5.15	
82.00	2.23	0.17	0.36	6.08	
83.00	1.74	0.14	0.28	7.08	
84.00	1.38	0.11	0.22	8.05	
85.00	1.08	0.10	0.18	8.89	
86.00	0.83	0.09	0.15	9.52	
87.00	0.65	0.07	0.11	9.97	
88.00	0.49	0.06	0.10	10.49	
89.00	0.35	0.05	0.08	11.64	
90.00	0.24	0.03	0.05	14.13	
91.00	0.15	0.02	0.03	18.99	
92.00	0.03	0.01	0.02	27.99	
93.00	0.01	0.00	0.01	40.75	
94.00	0.00	0.00	0.00	54.54	
95.00	0.00	0.00	0.00	65.43	
96.00	0.03	0.00	0.01	63.11	
97.00	3.84	0.17	0.73	40.00	
98.00	21.50	0.87	4.30	17.17	
99.00	48.78	1.95	9.88	2.71	
100.00	75.65	3.05	15.37	1.33	
