gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	36.31	1.45	7.34	9.45	
2.00	61.29	2.46	12.46	3.36	
3.00	60.64	2.45	12.30	7.42	
4.00	47.82	1.94	9.66	17.69	
5.00	42.41	1.72	8.57	26.63	
6.00	92.77	3.73	18.78	16.13	
7.00	262.20	10.47	53.13	6.55	
8.00	519.63	20.71	105.22	1.87	
9.00	841.76	33.52	170.36	0.00	
10.00	1202.24	47.86	243.24	0.00	
11.00	1566.13	62.36	316.89	0.00	
12.00	1909.81	76.03	386.43	0.00	
13.00	2223.91	88.54	449.98	0.00	
14.00	2500.99	99.58	506.08	0.00	
15.00	2730.89	108.74	552.61	0.00	
16.00	2912.39	115.96	589.33	0.00	
17.00	3054.28	121.61	618.05	0.00	
18.00	3161.64	125.88	639.77	0.00	
19.00	3236.48	128.86	654.91	0.00	
20.00	3279.70	130.58	663.66	0.00	
21.00	3296.87	131.26	667.13	0.00	
22.00	3291.15	131.03	665.97	0.00	
23.00	3263.07	129.92	660.29	0.00	
24.00	3211.20	127.85	649.80	0.00	
25.00	3135.55	124.84	634.49	0.00	
26.00	3038.79	120.99	614.91	0.00	
27.00	2924.32	116.44	591.74	0.00	
28.00	2795.92	111.33	565.75	0.00	
29.00	2657.30	105.81	537.70	0.00	
30.00	2513.61	100.08	508.63	0.00	
31.00	2366.78	94.23	478.91	0.00	
32.00	2215.77	88.22	448.35	0.00	
33.00	2057.56	81.92	416.34	0.00	
34.00	1888.40	75.19	382.11	0.00	
35.00	1705.02	67.89	345.02	0.00	
36.00	1508.41	60.06	305.20	0.00	
37.00	1302.08	51.84	263.44	0.00	
38.00	1093.68	43.54	221.27	0.00	
39.00	892.65	35.54	180.65	0.00	
40.00	708.41	28.21	143.42	0.00	
41.00	547.57	21.82	110.89	0.00	
42.00	414.90	16.54	84.04	0.01	
43.00	310.35	12.40	62.90	0.01	
44.00	230.98	9.25	46.82	0.01	
45.00	173.04	6.96	35.14	0.02	
46.00	130.12	5.25	26.47	0.02	
47.00	99.38	4.01	20.24	0.03	
48.00	75.88	3.06	15.45	0.04	
49.00	58.77	2.34	11.93	0.05	
50.00	46.01	1.80	9.28	0.07	
51.00	36.85	1.43	7.37	0.09	
52.00	30.51	1.19	6.03	0.12	
53.00	26.16	1.03	5.10	0.16	
54.00	23.28	0.92	4.51	0.20	
55.00	21.40	0.85	4.12	0.23	
56.00	20.43	0.82	3.92	0.24	
57.00	20.07	0.82	3.87	0.24	
58.00	20.35	0.83	3.93	0.22	
59.00	20.99	0.85	4.05	0.19	
60.00	21.74	0.87	4.17	0.17	
61.00	22.29	0.88	4.29	0.15	
62.00	22.49	0.89	4.32	0.14	
63.00	22.26	0.88	4.26	0.14	
64.00	21.70	0.86	4.14	0.15	
65.00	20.91	0.83	3.97	0.15	
66.00	20.04	0.80	3.77	0.16	
67.00	19.11	0.77	3.54	0.17	
68.00	18.07	0.74	3.35	0.19	
69.00	16.89	0.70	3.11	0.20	
70.00	15.52	0.67	2.83	0.25	
71.00	13.96	0.63	2.51	0.33	
72.00	12.30	0.59	2.15	0.47	
73.00	10.55	0.53	1.79	0.71	
74.00	8.89	0.47	1.44	1.11	
75.00	7.34	0.41	1.13	1.68	
76.00	5.88	0.36	0.86	2.36	
77.00	4.52	0.31	0.66	3.15	
78.00	3.39	0.26	0.51	4.10	
79.00	2.43	0.21	0.39	5.12	
80.00	1.64	0.17	0.29	6.20	
81.00	1.01	0.13	0.22	7.30	
82.00	0.61	0.09	0.15	8.48	
83.00	0.36	0.06	0.10	9.69	
84.00	0.17	0.04	0.08	10.83	
85.00	0.06	0.03	0.05	11.90	
86.00	0.04	0.02	0.03	12.90	
87.00	0.03	0.02	0.03	13.73	
88.00	0.03	0.02	0.02	14.44	
89.00	0.02	0.01	0.02	15.23	
90.00	0.01	0.01	0.01	16.40	
91.00	0.01	0.01	0.01	18.52	
92.00	0.00	0.00	0.01	23.31	
93.00	0.00	0.00	0.00	31.62	
94.00	0.00	0.00	0.00	43.59	
95.00	0.00	0.00	0.00	58.67	
96.00	0.00	0.00	0.00	73.75	
97.00	0.20	0.01	0.04	76.94	
98.00	2.76	0.11	0.54	63.29	
99.00	12.42	0.50	2.48	37.67	
100.00	35.52	1.42	7.18	10.41	
