gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	36.15	10.72	10.78	117.55	92.03	51.98	8.08	6.05	4.90	28.01	5.93	2.11	22.32	15.50	14.09	8.41	11.74	16.43	5.92	3.96	1.93	0.00	0.09	
0.00	45.03	27.53	13.72	395.41	145.75	104.73	7.86	7.19	3.21	11.38	8.42	4.85	62.10	21.97	14.55	9.01	11.87	18.26	5.35	3.77	2.14	0.01	0.03	
0.00	40.30	46.84	14.14	185.73	129.53	47.20	5.09	9.93	3.23	20.59	11.70	5.22	37.60	32.37	7.55	9.68	10.68	19.17	6.58	3.83	1.80	0.00	0.03	
0.00	75.21	61.70	42.18	741.29	791.49	93.86	20.27	17.33	2.97	16.58	11.77	3.93	123.11	28.10	26.24	11.44	8.71	19.62	7.23	4.16	1.89	0.01	0.01	
0.00	56.26	13.96	23.70	91.97	144.56	116.16	13.74	11.97	2.43	18.12	10.59	5.01	54.70	10.47	14.31	11.40	17.58	20.84	8.70	4.97	1.95	0.01	0.05	
0.00	103.18	55.46	44.14	376.34	407.92	127.17	30.59	10.27	4.93	8.68	8.68	4.64	77.68	26.60	23.94	12.63	17.86	21.76	8.88	5.42	1.73	0.02	0.06	
0.00	36.13	17.02	12.15	124.88	142.62	35.80	41.10	6.04	7.74	18.67	6.75	5.25	39.21	10.31	8.01	18.76	8.82	17.74	10.71	3.76	1.85	0.02	0.02	
0.00	54.79	13.44	27.29	112.54	128.00	51.15	41.97	11.80	10.63	15.50	12.78	6.87	33.45	10.55	22.38	26.23	13.65	18.00	14.69	2.47	2.49	0.06	0.04	
0.00	37.45	22.80	20.65	85.87	108.54	53.43	47.40	12.09	12.01	21.92	23.22	6.92	41.37	24.26	20.57	27.71	15.60	13.60	19.63	2.22	2.90	0.06	0.02	
0.00	23.26	11.02	10.81	58.71	84.35	47.48	46.08	9.60	10.61	19.55	13.62	4.88	21.52	25.90	6.31	19.19	23.65	5.87	19.95	2.81	2.21	0.03	0.01	
0.00	43.11	11.01	8.68	49.05	186.56	110.02	27.92	3.04	5.11	19.39	22.34	6.50	34.91	17.36	7.59	6.56	19.09	4.05	15.42	1.92	2.66	0.05	0.07	
0.00	29.64	26.70	10.71	59.32	144.02	42.23	18.01	9.83	2.61	18.58	25.04	2.92	18.96	10.96	9.70	5.41	31.24	1.37	8.83	1.16	3.39	0.01	0.01	
0.00	20.86	18.78	12.85	47.22	82.79	24.49	11.80	9.40	1.32	13.32	7.05	7.89	21.46	9.39	6.10	7.03	25.99	1.90	8.26	1.52	2.88	0.05	0.00	
0.00	19.46	7.20	6.95	33.77	96.70	30.69	6.96	6.08	0.78	13.02	5.95	6.17	26.55	4.91	4.16	5.92	20.84	0.76	11.51	0.67	3.09	0.01	0.00	
0.00	35.19	8.96	5.07	77.79	73.51	17.96	7.92	4.41	0.86	13.87	7.00	4.74	38.10	8.01	3.97	4.68	19.20	0.40	15.53	0.27	3.54	0.01	0.01	
0.00	17.86	8.06	5.99	65.98	86.17	21.83	7.74	5.23	1.30	10.62	6.79	2.23	20.81	9.47	4.41	4.21	15.51	0.36	19.29	0.32	4.08	0.02	0.01	
0.00	22.43	6.87	6.51	60.68	93.11	25.73	11.44	5.59	1.59	15.49	4.46	4.24	14.26	5.65	3.75	3.56	10.84	0.33	19.57	0.35	5.09	0.02	0.00	
0.00	12.53	11.99	5.21	48.02	111.64	26.81	8.00	4.27	1.00	9.50	4.90	5.84	23.54	8.68	2.99	3.76	8.45	0.85	20.17	0.29	5.33	0.04	0.00	
0.00	24.02	6.62	5.67	61.92	89.31	24.55	13.35	10.21	1.32	10.56	6.23	5.46	21.84	7.15	2.78	6.79	7.12	5.82	22.82	3.20	4.03	0.02	0.00	
0.00	23.69	11.24	6.19	56.26	79.51	33.43	7.03	7.82	1.76	8.85	8.78	3.70	15.85	5.70	2.69	6.15	8.38	12.50	24.23	3.79	2.75	0.01	0.00	
0.00	16.42	8.66	4.89	87.43	103.76	18.42	14.19	10.53	0.82	8.85	10.61	3.33	17.06	9.81	5.16	9.75	9.46	15.12	24.44	3.51	2.62	0.01	0.00	
0.00	36.82	9.48	9.60	59.94	73.39	42.22	23.69	14.71	3.02	4.56	11.75	5.32	44.02	13.69	8.98	14.09	10.51	16.03	24.52	3.98	4.28	0.01	0.01	
0.00	25.80	14.57	14.68	37.96	59.43	24.87	7.51	10.75	2.08	7.89	12.28	5.49	22.15	9.47	11.00	7.95	10.71	13.56	23.30	0.68	4.74	0.03	0.01	
0.00	13.72	10.43	10.92	67.86	88.20	19.26	7.46	12.48	2.89	7.03	10.07	5.12	19.62	7.28	6.48	8.58	9.52	14.19	21.23	2.12	5.38	0.00	0.01	
0.00	21.41	6.43	12.10	107.95	137.43	26.91	10.39	14.85	2.53	9.36	7.25	5.54	30.80	7.92	4.38	8.94	7.42	16.56	18.86	2.29	5.84	0.01	0.01	
0.00	9.48	7.54	8.77	53.09	38.13	30.32	12.26	16.34	3.54	10.29	4.94	4.48	13.73	8.51	4.81	11.96	4.00	19.48	21.26	2.73	5.97	0.01	0.02	
0.00	24.72	10.70	8.40	68.60	88.61	42.14	4.56	13.22	3.94	11.59	5.59	2.14	28.39	13.92	8.72	13.68	7.52	20.66	20.53	3.39	3.27	0.01	0.03	
