gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	36.65	1.48	7.59	1.33	
0.00	31.53	1.26	6.56	1.44	
0.00	27.18	1.08	5.68	1.48	
0.00	23.82	0.93	5.00	1.50	
0.00	21.60	0.82	4.52	1.56	
0.00	20.31	0.75	4.25	1.64	
0.00	19.42	0.71	4.05	1.70	
0.00	18.80	0.68	3.91	1.68	
0.00	18.42	0.65	3.82	1.55	
0.00	18.17	0.64	3.81	1.28	
0.00	18.01	0.64	3.82	0.94	
0.00	17.91	0.63	3.83	0.61	
0.00	17.84	0.64	3.83	0.35	
0.00	17.77	0.63	3.81	0.26	
0.00	17.75	0.63	3.80	0.22	
0.00	17.74	0.62	3.77	0.20	
0.00	17.63	0.60	3.72	0.20	
0.00	17.42	0.59	3.67	0.23	
0.00	17.13	0.58	3.61	0.30	
0.00	16.71	0.57	3.53	0.47	
0.00	16.24	0.55	3.41	0.74	
0.00	15.72	0.53	3.27	1.08	
0.00	15.11	0.52	3.12	1.50	
0.00	14.43	0.50	2.97	2.01	
0.00	13.62	0.48	2.80	2.62	
0.00	12.73	0.45	2.61	3.25	
0.00	11.80	0.43	2.41	3.89	
0.00	10.86	0.40	2.22	4.52	
0.00	9.98	0.36	2.02	5.14	
0.00	9.15	0.34	1.82	5.73	
0.00	8.40	0.32	1.63	6.31	
0.00	7.72	0.30	1.45	6.83	
0.00	7.13	0.29	1.29	7.28	
0.00	6.62	0.28	1.16	7.63	
0.00	6.13	0.26	1.03	7.86	
0.00	5.70	0.26	0.92	8.03	
0.00	5.34	0.25	0.85	8.18	
0.00	5.05	0.24	0.79	8.28	
0.00	4.85	0.23	0.74	8.30	
0.00	4.55	0.22	0.68	8.27	
0.00	3.94	0.20	0.61	8.26	
0.00	2.97	0.16	0.47	8.35	
0.00	1.90	0.10	0.30	8.73	
0.00	0.98	0.05	0.12	9.71	
0.00	0.35	0.02	0.03	11.10	
0.00	0.04	0.00	0.01	11.72	
0.00	0.35	0.02	0.07	13.46	
0.00	3.91	0.17	0.79	20.71	
0.00	12.84	0.52	2.61	28.88	
0.00	26.43	1.06	5.38	28.89	
0.00	39.13	1.58	7.97	20.12	
0.00	47.90	1.93	9.74	9.49	
0.00	59.81	2.40	12.14	6.13	
0.00	82.88	3.32	16.81	9.72	
0.00	131.67	5.24	26.69	10.99	
0.00	216.32	8.60	43.81	9.79	
0.00	318.54	12.67	64.46	5.17	
0.00	411.48	16.37	83.23	1.83	
0.00	475.55	18.93	96.20	0.00	
0.00	505.53	20.13	102.31	0.00	
0.00	504.49	20.09	102.14	0.00	
0.00	482.91	19.23	97.75	0.00	
0.00	444.82	17.71	90.01	0.00	
0.00	402.02	16.00	81.35	0.00	
0.00	360.18	14.33	72.87	0.00	
0.00	321.26	12.78	64.99	0.00	
0.00	285.70	11.36	57.80	0.00	
0.00	254.29	10.12	51.45	0.00	
0.00	226.13	9.00	45.75	0.00	
0.00	199.75	7.95	40.41	0.00	
0.00	175.15	6.96	35.43	0.00	
0.00	153.44	6.10	31.04	0.00	
0.00	138.28	5.50	27.97	0.00	
0.00	132.00	5.25	26.70	0.00	
0.00	132.53	5.27	26.81	0.00	
0.00	136.92	5.45	27.70	0.00	
0.00	142.53	5.67	28.84	0.00	
0.00	147.46	5.87	29.85	0.00	
0.00	153.28	6.11	31.03	0.00	
0.00	161.63	6.44	32.72	0.00	
0.00	174.10	6.93	35.24	0.00	
0.00	191.45	7.62	38.75	0.00	
0.00	209.71	8.35	42.43	0.00	
0.00	226.70	9.02	45.86	0.00	
0.00	237.51	9.45	48.05	0.00	
0.00	235.74	9.38	47.65	0.00	
0.00	222.88	8.87	45.05	0.00	
0.00	199.90	7.95	40.42	0.00	
0.00	166.67	6.63	33.71	0.00	
0.00	130.83	5.20	26.47	0.00	
0.00	98.03	3.89	19.84	0.00	
0.00	71.43	2.83	14.46	0.01	
0.00	56.10	2.23	11.34	0.01	
0.00	50.72	2.03	10.25	0.01	
0.00	49.88	2.00	10.10	0.01	
0.00	50.10	2.02	10.19	0.02	
0.00	48.51	1.97	9.93	0.03	
0.00	45.42	1.85	9.34	0.06	
0.00	41.26	1.67	8.52	0.09	
0.00	36.28	1.47	7.52	0.12	
