gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-36.77	-3.50	-8.37	-17.86	-4.48	-23.17	-33.04	-25.95	-0.98	-26.84	-6.60	0.98	30.08	4.21	-1.56	0.69	-0.65	-19.25	-23.05	-10.82	1.25	0.03	0.03	
2.00	-20.20	-7.85	-7.63	34.66	-0.64	-21.66	-29.53	-26.27	-0.24	-20.36	-4.53	0.84	37.11	3.82	1.01	0.79	1.24	-19.42	-22.88	-10.70	1.27	0.03	0.03	
3.00	-21.73	-8.06	-7.37	-12.97	-45.68	-1.49	-33.96	-26.17	0.08	-19.52	-4.32	0.66	32.30	2.88	0.26	1.33	2.82	-19.54	-22.48	-10.38	1.15	0.03	0.03	
4.00	-9.57	-2.73	-8.47	31.46	63.92	5.71	-29.96	-27.01	0.30	-16.49	-6.21	0.60	45.80	7.14	-1.39	2.89	4.20	-19.31	-21.64	-10.36	0.84	0.03	0.03	
5.00	-34.88	-1.52	-6.42	14.28	-8.94	11.56	-32.60	-26.78	0.14	-20.71	-6.53	0.58	23.55	7.75	-0.41	4.16	5.20	-18.96	-20.94	-10.43	0.46	0.03	0.03	
6.00	-42.75	1.56	-7.08	51.90	-25.29	15.53	-32.59	-26.30	0.87	-17.34	-6.70	0.64	11.59	8.56	0.86	5.64	6.56	-18.97	-20.42	-10.28	0.29	0.03	0.03	
7.00	-25.47	-4.48	-10.03	8.40	-12.18	-3.31	-32.70	-24.18	1.55	-18.84	-7.55	0.90	28.88	2.33	-2.71	7.46	8.78	-19.22	-20.16	-9.92	0.13	0.03	0.03	
8.00	-25.76	-6.24	-13.72	32.24	50.71	-17.23	-33.51	-24.37	2.42	-21.40	-8.37	1.57	37.76	1.41	-5.09	9.26	8.58	-19.57	-20.07	-9.45	-0.09	0.03	0.03	
9.00	-24.55	-5.02	-7.94	17.91	-38.02	-0.95	-33.60	-24.09	4.08	-20.86	-7.95	1.42	28.88	3.98	-0.44	11.14	10.60	-20.25	-20.61	-8.94	-0.25	0.03	0.03	
10.00	-15.81	-11.03	-9.36	-29.46	-38.54	-12.65	-36.43	-24.95	4.82	-21.12	-9.62	1.93	37.67	0.53	-1.54	12.44	12.02	-20.99	-21.00	-8.83	-0.41	0.03	0.03	
11.00	-17.14	-1.57	-5.43	2.16	16.10	27.26	-32.75	-25.82	6.23	-23.65	-7.64	1.99	41.30	11.08	-0.04	14.97	13.82	-21.82	-21.47	-8.94	-0.72	0.03	0.03	
12.00	-19.06	-15.83	-6.18	-24.63	-94.95	-18.34	-38.43	-22.37	6.96	-26.67	-6.37	1.93	35.91	-4.28	-0.45	15.90	15.27	-23.21	-22.48	-9.11	-0.98	0.03	0.03	
13.00	-6.39	-4.50	-7.99	25.37	14.75	-1.06	-37.95	-23.96	7.84	-24.15	-9.52	2.92	55.07	5.67	-0.93	18.47	19.85	-24.88	-24.15	-9.47	-1.14	0.03	0.03	
14.00	-8.84	-7.95	-7.13	-23.37	-66.68	-13.54	-40.45	-22.57	8.37	-29.85	-7.14	2.67	51.37	4.08	-0.19	22.19	21.94	-27.42	-26.61	-9.65	-1.06	0.03	0.03	
15.00	-9.19	-5.67	-10.04	6.47	-3.23	-16.16	-45.71	-22.22	9.67	-31.75	-7.59	3.28	63.70	3.85	-0.34	25.69	25.27	-30.59	-30.31	-9.59	-0.86	0.03	0.03	
16.00	-15.97	-4.26	-12.12	-7.38	-111.57	-29.14	-49.91	-21.04	10.09	-37.35	-8.00	3.17	58.40	7.77	-2.26	30.26	30.98	-33.95	-34.66	-9.55	-0.58	0.03	0.03	
17.00	6.10	-12.29	-9.30	0.13	49.27	-3.09	-53.11	-22.25	11.42	-39.11	-4.97	2.93	97.66	3.06	-0.90	34.32	35.99	-37.42	-38.93	-9.79	-0.09	0.03	0.03	
18.00	16.60	-12.28	-8.15	-59.74	-20.29	-13.20	-54.85	-20.56	12.16	-46.69	-5.25	3.01	107.19	4.30	-2.10	39.96	40.57	-41.01	-43.05	-9.76	0.49	0.03	0.03	
19.00	13.46	-8.67	-6.04	-75.40	-0.93	-16.63	-59.79	-18.59	12.33	-50.92	-3.39	2.41	114.39	7.18	1.70	43.37	45.92	-44.56	-47.52	-9.60	1.21	0.03	0.03	
20.00	6.82	-5.10	-10.14	-0.29	-68.26	-17.79	-61.26	-17.13	12.43	-53.35	-0.24	1.05	106.69	11.50	2.53	49.10	51.50	-48.10	-51.99	-9.64	1.96	0.03	0.03	
21.00	9.52	-5.22	-4.16	3.64	12.14	36.04	-63.62	-17.99	12.84	-56.94	-0.38	-0.04	123.62	13.91	1.30	53.83	56.58	-52.00	-56.52	-9.61	2.81	0.03	0.03	
22.00	31.27	-5.06	-6.73	-61.10	-2.24	4.93	-66.71	-16.82	13.24	-62.45	0.40	-0.87	146.57	16.47	2.51	59.13	60.90	-55.62	-60.52	-9.46	3.71	0.03	0.03	
23.00	22.72	-4.77	-10.32	-71.71	-47.56	15.06	-72.68	-16.14	13.50	-67.01	1.81	-2.14	145.04	18.43	-0.41	63.35	64.86	-58.91	-64.45	-9.24	4.68	0.03	0.03	
24.00	15.10	-7.82	-5.80	-2.15	9.74	4.97	-73.70	-16.63	14.05	-68.10	2.16	-2.69	149.47	15.62	3.86	66.87	69.61	-62.46	-68.57	-9.20	5.63	0.03	0.03	
25.00	20.19	-10.45	-8.75	-15.85	-11.57	4.67	-77.44	-15.77	13.52	-71.29	1.95	-2.86	157.71	15.32	-0.04	70.17	73.17	-66.21	-72.50	-9.22	6.41	0.03	0.03	
26.00	9.83	-8.43	-9.50	17.24	-12.39	-6.70	-78.04	-13.81	13.74	-74.79	2.79	-4.07	153.25	19.78	0.56	73.23	76.10	-70.07	-76.22	-8.91	7.22	0.03	0.03	
27.00	36.76	-15.04	-4.88	-47.27	-81.52	-23.67	-80.11	-8.02	12.28	-76.09	3.91	-5.61	172.33	10.72	0.32	75.76	79.04	-73.68	-79.61	-8.39	8.01	0.03	0.03	
28.00	31.96	-24.72	-12.10	10.44	69.05	2.97	-81.99	-13.45	14.47	-76.78	4.14	-6.18	189.97	12.58	-6.22	76.59	79.00	-76.92	-82.30	-8.20	8.46	0.03	0.03	
29.00	16.24	-16.39	-9.56	-36.50	-121.37	-4.81	-88.24	-10.09	12.92	-79.87	6.28	-7.27	163.31	13.36	2.65	75.64	77.99	-79.08	-83.59	-8.47	8.68	0.03	0.03	
30.00	58.14	4.45	-12.80	-360.70	-294.50	-47.85	-94.85	-5.20	11.47	-79.59	0.06	-7.11	175.10	12.75	-1.24	73.13	75.74	-79.78	-83.79	-8.98	8.54	0.03	0.03	
31.00	16.50	-6.72	-14.59	10.26	-32.96	3.83	-86.83	-12.77	12.03	-76.72	3.99	-8.76	162.72	23.79	0.63	70.20	72.21	-79.12	-83.09	-9.16	8.00	0.03	0.03	
32.00	-115.73	-16.57	-18.00	158.77	-271.63	12.47	-84.37	-11.83	10.91	-80.32	5.98	-10.10	25.44	22.91	-3.75	67.97	69.44	-77.61	-81.32	-9.06	7.33	0.04	0.04	
33.00	-13.93	-28.46	-4.41	281.67	189.45	53.85	-75.44	-12.68	8.55	-80.46	9.62	-9.63	158.81	23.57	-1.46	66.84	67.06	-76.02	-78.86	-8.57	6.74	0.06	0.05	
34.00	16.95	-8.98	-11.86	-39.54	5.68	-3.67	-87.99	-7.54	9.37	-77.15	11.04	-10.03	169.08	20.85	-0.54	62.22	62.46	-75.28	-77.52	-8.12	6.85	0.05	0.05	
35.00	7.92	-12.87	-10.82	-7.82	-70.56	3.93	-79.71	-6.74	8.71	-69.83	11.48	-9.65	139.49	15.22	-2.46	59.83	60.25	-75.12	-77.29	-8.49	7.29	0.03	0.03	
36.00	-4.34	-15.49	-8.78	-76.78	-147.99	-11.81	-82.42	-7.81	8.17	-71.94	9.42	-7.91	125.57	8.17	-0.62	54.73	54.09	-74.20	-76.11	-9.43	7.37	0.02	0.02	
37.00	6.17	-14.74	-12.72	-52.47	-86.26	-3.70	-71.29	-8.96	8.22	-62.64	10.76	-7.31	118.71	12.03	-4.44	50.08	48.30	-71.82	-73.37	-10.45	6.84	0.03	0.03	
