gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	137.28	5.44	27.81	16.16	
0.00	143.17	5.77	29.04	0.27	
0.00	149.16	5.97	30.30	0.04	
0.00	185.65	7.34	37.66	0.76	
0.00	215.08	8.55	43.59	5.89	
0.00	211.83	8.43	42.89	7.88	
0.00	178.16	7.11	36.08	9.16	
0.00	141.31	5.65	28.72	9.70	
0.00	85.07	3.40	17.24	9.23	
0.00	22.28	0.91	4.55	8.86	
0.00	1.18	0.09	0.15	7.11	
0.00	0.00	0.00	0.00	2.60	
0.00	0.00	0.00	0.00	2.55	
0.00	0.00	0.00	0.00	15.03	
0.00	11.48	0.49	2.36	3.80	
0.00	83.06	3.37	16.86	12.74	
0.00	125.40	5.00	25.43	24.33	
0.00	249.32	9.93	50.50	19.80	
0.00	372.05	14.82	75.31	45.39	
0.00	523.83	20.85	105.99	35.25	
0.00	662.22	26.34	133.97	25.54	
0.00	688.29	27.39	139.22	1.17	
0.00	614.64	24.47	124.40	0.00	
0.00	517.55	20.60	104.73	0.00	
0.00	395.98	15.76	80.09	0.00	
0.00	339.17	13.51	68.67	0.00	
0.00	341.08	13.59	69.08	0.00	
0.00	349.17	13.89	70.59	0.00	
0.00	329.25	13.11	66.59	0.00	
0.00	320.85	12.76	64.80	0.00	
0.00	348.03	13.87	70.48	0.00	
0.00	380.93	15.16	77.07	0.00	
0.00	404.94	16.12	81.94	0.00	
0.00	417.07	16.60	84.38	0.00	
0.00	420.65	16.75	85.12	0.00	
0.00	410.18	16.34	83.05	0.00	
0.00	402.91	16.05	81.60	0.00	
0.00	396.16	15.78	80.17	0.00	
0.00	400.18	15.93	80.92	0.00	
0.00	421.02	16.74	85.01	0.00	
0.00	438.76	17.45	88.64	0.00	
0.00	447.34	17.82	90.66	0.00	
0.00	459.89	18.31	93.08	0.00	
0.00	468.89	18.67	94.95	0.00	
0.00	473.92	18.87	95.96	0.00	
0.00	477.13	18.99	96.55	0.00	
0.00	486.23	19.36	98.36	0.00	
0.00	499.59	19.89	101.07	0.00	
0.00	508.12	20.23	102.81	0.00	
0.00	523.66	20.84	105.96	0.00	
0.00	527.68	21.01	106.79	0.00	
0.00	521.36	20.75	105.50	0.00	
0.00	520.96	20.74	105.42	0.00	
0.00	522.76	20.81	105.77	0.00	
0.00	533.06	21.22	107.85	0.00	
0.00	556.59	22.16	112.62	0.00	
0.00	580.58	23.12	117.46	0.00	
0.00	593.66	23.62	120.05	0.00	
0.00	584.77	23.28	118.31	0.00	
0.00	563.59	22.42	113.99	0.00	
0.00	523.36	20.82	105.89	0.01	
0.00	452.91	18.03	91.70	10.85	
0.00	370.14	14.73	74.90	44.90	
0.00	301.16	11.99	60.97	59.84	
0.00	248.50	9.89	50.29	67.35	
0.00	204.46	8.12	41.53	75.11	
0.00	164.93	6.57	33.41	81.45	
0.00	131.37	5.23	26.61	86.78	
0.00	110.98	4.43	22.51	87.59	
0.00	109.80	4.38	22.26	91.81	
0.00	114.14	4.56	23.15	93.15	
0.00	112.51	4.49	22.81	87.85	
0.00	97.59	3.89	19.77	92.45	
0.00	63.09	2.54	12.83	81.70	
0.00	24.50	1.01	5.01	74.01	
0.00	0.24	0.01	0.05	59.26	
0.00	0.00	0.00	0.00	48.77	
0.00	0.18	0.04	0.10	4.49	
0.00	12.43	0.52	2.52	10.69	
0.00	9.34	0.36	1.82	7.96	
0.00	1.31	0.14	0.30	7.88	
0.00	0.00	0.00	0.00	5.19	
0.00	0.00	0.00	0.00	4.05	
0.00	1.43	0.11	0.22	8.50	
0.00	8.14	0.34	1.64	10.33	
0.00	23.24	0.92	4.74	10.19	
0.00	56.43	2.29	11.51	9.80	
0.00	92.88	3.71	18.81	9.37	
0.00	107.36	4.27	21.74	9.73	
0.00	116.20	4.64	23.56	10.02	
0.00	129.73	5.15	26.32	9.72	
0.00	141.89	5.64	28.83	12.28	
0.00	158.51	6.31	32.30	12.00	
0.00	158.42	6.32	32.18	0.08	
0.00	156.26	6.21	31.74	7.98	
0.00	160.53	6.40	32.49	26.94	
0.00	164.26	6.52	33.26	29.53	
0.00	166.55	6.59	33.73	31.11	
0.00	170.39	6.74	34.51	29.06	
0.00	174.84	6.92	35.53	28.61	
