gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.22	1.61	-1.11	-0.40	1.03	-0.06	1.74	-7.12	-16.42	-11.63	18.20	14.62	0.00	7.97	-0.18	-3.71	-18.49	18.97	4.34	0.00	-14.41	-5.21	6.78	
2.00	-3.35	1.77	-0.53	-0.40	1.02	-0.06	3.65	-7.79	-15.87	-16.13	20.36	14.07	0.00	8.70	-0.09	-3.96	-20.27	20.81	5.52	0.00	-14.65	-5.53	6.15	
3.00	-3.42	2.00	-0.09	-0.40	1.02	-0.06	6.11	-8.67	-15.13	-21.85	22.37	13.63	0.00	9.52	-0.06	-4.50	-22.48	23.03	6.97	0.00	-15.06	-6.01	5.47	
4.00	-3.47	2.19	0.36	-0.39	1.01	-0.06	9.22	-9.60	-14.20	-28.73	23.84	13.05	0.00	10.69	-0.23	-5.24	-25.38	25.52	8.78	0.00	-15.66	-6.49	4.62	
5.00	-3.39	2.40	0.76	-0.39	1.00	-0.06	12.68	-10.60	-13.21	-36.45	24.59	12.41	0.00	11.84	-0.54	-6.13	-28.61	28.07	10.84	0.00	-16.57	-6.99	3.65	
6.00	-3.29	2.56	1.09	-0.38	1.00	-0.06	16.48	-11.58	-12.38	-44.52	24.61	11.82	0.00	13.02	-1.01	-7.07	-31.97	30.51	12.91	0.00	-17.65	-7.39	2.60	
7.00	-3.20	2.57	1.36	-0.38	0.99	-0.05	20.28	-12.42	-11.81	-52.16	23.84	11.28	0.00	14.01	-1.67	-7.96	-35.02	32.60	14.88	0.00	-18.74	-7.48	1.56	
8.00	-3.27	2.31	1.65	-0.37	0.98	-0.05	23.92	-12.95	-11.56	-58.62	22.75	10.70	0.00	14.77	-2.53	-8.51	-37.37	34.19	16.44	0.00	-19.57	-7.03	0.63	
9.00	-3.54	1.90	1.96	-0.36	0.98	-0.05	27.13	-13.17	-11.62	-63.23	21.61	9.97	0.00	14.97	-3.39	-8.67	-38.21	34.76	17.44	0.00	-20.06	-6.16	-0.13	
10.00	-4.03	1.47	2.14	-0.35	0.98	-0.05	29.74	-13.14	-11.83	-65.50	20.68	9.11	0.00	14.23	-4.03	-8.45	-36.89	33.95	17.51	0.00	-20.11	-5.02	-0.61	
11.00	-4.78	1.07	2.16	-0.34	0.99	-0.04	31.68	-12.83	-12.16	-65.30	19.69	8.25	0.00	12.53	-4.45	-8.03	-33.30	31.39	16.71	0.00	-19.66	-3.73	-0.82	
12.00	-5.69	0.60	2.21	-0.32	1.00	-0.04	32.83	-12.18	-12.78	-62.65	18.87	7.69	0.00	10.31	-4.81	-7.41	-28.43	27.36	15.16	0.00	-18.91	-2.17	-0.85	
13.00	-6.73	0.29	2.39	-0.30	1.01	-0.03	33.34	-11.50	-13.59	-57.94	17.98	7.60	0.00	8.11	-4.98	-7.06	-23.73	22.49	12.91	0.00	-17.96	-0.66	-0.83	
14.00	-7.81	0.18	2.63	-0.29	1.02	-0.02	33.38	-10.82	-14.43	-51.77	16.45	7.87	0.00	6.23	-5.16	-6.76	-20.06	17.04	10.56	0.00	-16.98	0.67	-0.67	
15.00	-8.79	0.36	3.05	-0.27	1.03	-0.02	33.11	-10.41	-15.39	-45.10	14.74	8.60	0.00	5.27	-5.15	-6.40	-19.15	12.36	8.03	0.00	-16.17	1.71	-0.52	
16.00	-9.50	0.77	3.44	-0.25	1.04	-0.01	32.65	-10.14	-16.23	-38.68	12.96	9.56	0.00	5.45	-5.20	-6.75	-22.68	9.90	6.15	0.00	-15.77	2.47	-0.27	
17.00	-9.91	1.28	3.65	-0.23	1.04	-0.00	32.43	-9.86	-16.61	-33.98	12.49	10.39	0.00	6.27	-5.61	-7.32	-29.66	9.18	5.63	0.00	-15.83	3.04	0.33	
18.00	-10.07	2.02	3.77	-0.22	1.03	0.01	32.91	-10.02	-16.83	-31.38	11.89	11.46	0.00	7.36	-5.90	-7.14	-38.68	9.34	6.33	0.00	-16.34	3.31	1.03	
19.00	-10.02	2.72	3.88	-0.20	1.02	0.02	33.33	-10.10	-17.08	-29.84	11.34	11.84	0.00	8.66	-6.45	-6.83	-49.50	10.44	7.12	0.00	-17.07	3.46	1.59	
20.00	-9.86	2.84	3.60	-0.19	1.01	0.03	34.68	-9.45	-16.50	-31.42	12.28	10.63	0.00	10.21	-8.05	-6.91	-61.73	12.13	7.73	0.00	-18.06	4.00	2.54	
21.00	-9.67	2.77	3.13	-0.17	0.99	0.04	37.62	-9.02	-15.57	-36.54	14.51	10.45	0.00	12.02	-9.80	-6.71	-74.60	14.07	7.97	0.00	-19.43	4.72	3.72	
22.00	-9.55	2.31	3.25	-0.16	0.97	0.05	40.09	-8.79	-15.66	-41.88	17.74	10.52	0.00	13.94	-11.69	-5.14	-86.91	15.96	8.82	0.00	-20.72	6.02	4.22	
23.00	-9.71	1.68	3.39	-0.15	0.94	0.05	42.51	-8.58	-15.96	-47.41	21.26	10.65	0.00	15.63	-13.52	-3.09	-97.68	17.39	10.15	0.00	-21.77	7.58	4.62	
24.00	-9.97	1.27	3.16	-0.14	0.92	0.06	45.42	-8.62	-15.84	-53.86	24.79	10.84	0.00	17.05	-14.55	-1.26	-106.69	18.27	11.58	0.00	-22.93	8.88	5.30	
25.00	-10.20	0.76	2.98	-0.13	0.91	0.07	47.94	-8.38	-15.86	-59.67	28.34	11.21	0.00	18.25	-15.46	0.59	-113.76	18.76	12.83	0.00	-24.14	10.27	5.79	
26.00	-10.62	0.49	2.60	-0.12	0.89	0.07	49.94	-7.99	-15.70	-63.96	31.19	11.43	0.00	19.34	-15.86	2.02	-119.22	18.99	13.85	0.00	-25.18	11.26	6.27	
27.00	-11.21	0.60	1.92	-0.11	0.88	0.08	51.94	-7.42	-14.93	-67.43	33.20	11.17	0.00	20.39	-16.08	2.70	-122.95	18.69	14.30	0.00	-26.03	11.57	6.84	
28.00	-11.66	0.65	1.37	-0.11	0.87	0.08	53.33	-6.84	-14.32	-70.01	34.70	10.86	0.00	21.13	-16.15	3.13	-125.25	18.43	14.20	0.00	-26.91	11.94	7.26	
29.00	-12.13	0.39	1.38	-0.10	0.86	0.09	54.25	-6.40	-14.41	-71.79	35.88	10.54	0.00	22.13	-16.39	3.92	-126.62	18.74	14.27	0.00	-27.59	12.78	7.43	
30.00	-12.64	0.52	1.05	-0.09	0.86	0.09	55.24	-6.05	-14.09	-73.33	36.75	10.32	0.00	23.12	-16.32	4.04	-127.49	20.25	15.47	0.00	-28.18	12.95	7.70	
31.00	-13.12	0.68	0.80	-0.09	0.85	0.09	55.99	-5.78	-13.83	-74.48	37.51	10.23	0.00	24.03	-16.27	3.93	-127.38	20.82	15.66	0.00	-28.69	13.05	7.91	
32.00	-13.61	1.21	0.17	-0.08	0.85	0.10	56.84	-5.47	-13.07	-75.50	38.00	10.15	0.00	24.85	-15.91	2.82	-126.07	17.68	11.30	0.00	-29.23	12.51	8.30	
33.00	-14.02	1.33	-0.06	-0.08	0.84	0.10	57.31	-5.20	-12.89	-76.12	38.46	10.10	0.00	25.61	-15.88	2.47	-125.11	17.75	11.08	0.00	-29.63	12.55	8.53	
34.00	-14.40	1.15	0.02	-0.08	0.84	0.10	57.50	-4.96	-13.14	-76.42	38.91	10.02	0.00	26.33	-16.00	2.54	-124.03	17.56	10.80	0.00	-29.90	13.01	8.58	
35.00	-14.77	0.68	0.33	-0.07	0.84	0.10	57.48	-4.70	-13.71	-76.50	39.34	9.90	0.00	27.04	-16.32	2.98	-122.98	17.30	10.44	0.00	-30.07	13.83	8.53	
36.00	-15.08	0.70	0.18	-0.07	0.84	0.11	57.72	-4.39	-13.56	-76.72	39.53	9.72	0.00	27.45	-16.29	2.84	-122.09	17.24	10.46	0.00	-30.30	13.87	8.59	
37.00	-15.37	0.74	0.07	-0.07	0.84	0.11	57.94	-4.19	-13.46	-76.88	39.64	9.58	0.00	27.78	-16.16	2.77	-121.41	17.35	10.90	0.00	-30.47	13.92	8.58	
38.00	-15.62	0.78	0.01	-0.06	0.84	0.11	58.08	-4.09	-13.41	-76.92	39.75	9.54	0.00	27.99	-15.96	2.76	-120.83	17.26	11.13	0.00	-30.63	13.98	8.54	
39.00	-15.85	0.79	-0.06	-0.06	0.84	0.11	58.20	-4.00	-13.40	-76.88	39.79	9.47	0.00	28.17	-15.84	2.74	-120.44	17.05	11.03	0.00	-30.76	14.03	8.55	
40.00	-16.06	0.78	-0.15	-0.06	0.84	0.11	58.29	-3.91	-13.38	-76.79	39.81	9.48	0.00	28.27	-15.77	2.71	-120.21	16.87	10.82	0.00	-30.85	14.06	8.59	
41.00	-16.25	0.74	-0.21	-0.06	0.84	0.11	58.39	-3.86	-13.40	-76.66	39.69	9.49	0.00	28.36	-15.72	2.76	-120.15	16.97	10.96	0.00	-30.92	14.10	8.59	
42.00	-16.40	0.72	-0.22	-0.06	0.84	0.11	58.46	-3.88	-13.42	-76.51	39.51	9.51	0.00	28.38	-15.60	2.88	-120.13	16.97	11.09	0.00	-30.96	14.13	8.53	
43.00	-16.50	0.66	-0.24	-0.06	0.84	0.11	58.46	-3.86	-13.44	-76.27	39.31	9.47	0.00	28.28	-15.53	2.95	-120.06	16.74	11.01	0.00	-31.03	14.17	8.52	
44.00	-16.58	0.56	-0.22	-0.06	0.84	0.11	58.45	-3.85	-13.49	-75.99	39.07	9.44	0.00	28.23	-15.52	3.01	-120.09	16.76	11.02	0.00	-31.06	14.26	8.51	
45.00	-16.61	0.45	-0.15	-0.06	0.84	0.10	58.35	-3.87	-13.54	-75.59	38.81	9.43	0.00	28.13	-15.49	3.06	-120.06	16.65	10.79	0.00	-31.07	14.37	8.43	
46.00	-16.55	0.33	-0.08	-0.06	0.85	0.10	58.15	-3.92	-13.59	-75.11	38.49	9.46	0.00	27.93	-15.43	3.08	-119.98	16.73	10.79	0.00	-31.09	14.45	8.35	
47.00	-16.39	0.18	0.00	-0.06	0.85	0.10	57.79	-3.98	-13.70	-74.47	38.02	9.50	0.00	27.65	-15.36	3.04	-119.76	16.75	10.65	0.00	-31.11	14.53	8.26	
48.00	-16.16	-0.06	0.07	-0.07	0.85	0.10	57.25	-4.00	-13.89	-73.60	37.47	9.58	0.00	27.40	-15.37	2.99	-119.38	16.70	10.59	0.00	-31.11	14.67	8.25	
49.00	-15.90	-0.24	0.12	-0.07	0.86	0.10	56.58	-4.03	-14.03	-72.45	36.81	9.66	0.00	27.18	-15.28	2.86	-118.74	16.63	10.41	0.00	-30.99	14.70	8.20	
