gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-6.41	-2.60	-5.33	-0.03	1.04	0.02	-10.27	0.34	1.31	-46.69	-4.27	5.87	0.00	24.67	-4.38	1.85	-8.11	8.22	2.66	0.00	-13.15	-0.11	20.89	
2.00	-6.02	-2.33	-5.13	-0.03	1.04	0.02	-9.68	0.35	1.72	-51.13	-3.14	5.93	0.00	24.62	-4.09	1.28	-8.61	8.03	2.87	0.00	-13.66	-0.70	19.90	
3.00	-5.62	-1.93	-4.96	-0.03	1.04	0.02	-8.99	0.18	2.07	-55.61	-2.07	6.00	0.00	24.63	-3.65	0.70	-9.52	7.16	2.77	0.00	-14.19	-1.42	18.86	
4.00	-5.20	-1.42	-4.78	-0.03	1.03	0.02	-8.26	-0.12	2.29	-60.12	-1.07	6.03	0.00	24.67	-3.11	0.08	-10.89	5.62	2.45	0.00	-14.76	-2.26	17.75	
5.00	-4.75	-0.82	-4.58	-0.03	1.03	0.02	-7.52	-0.52	2.36	-64.59	-0.17	6.01	0.00	24.73	-2.48	-0.65	-12.81	3.31	1.99	0.00	-15.36	-3.22	16.55	
6.00	-4.30	-0.10	-4.27	-0.03	1.02	0.02	-6.72	-1.09	2.15	-69.00	0.65	5.88	0.00	24.93	-1.76	-1.35	-15.67	2.39	1.92	0.00	-15.99	-4.33	15.16	
7.00	-3.93	0.72	-3.93	-0.03	1.01	0.02	-5.75	-1.78	1.87	-73.38	1.47	5.72	0.00	25.35	-0.93	-2.03	-19.13	3.87	2.57	0.00	-16.60	-5.53	13.67	
8.00	-3.65	1.60	-3.63	-0.04	1.01	0.02	-4.54	-2.56	1.61	-77.75	2.26	5.54	0.00	26.01	-0.06	-2.73	-23.08	7.05	3.84	0.00	-17.18	-6.76	12.14	
9.00	-3.49	2.47	-3.39	-0.04	1.00	0.02	-3.06	-3.34	1.47	-82.05	3.00	5.31	0.00	26.94	0.74	-3.56	-27.41	10.32	5.53	0.00	-17.72	-7.94	10.59	
10.00	-3.45	3.30	-3.48	-0.04	1.00	0.02	-1.15	-4.06	1.92	-86.21	3.73	5.23	0.00	27.83	1.41	-4.37	-31.32	12.82	6.52	0.00	-18.22	-8.98	9.28	
11.00	-3.56	4.11	-3.91	-0.04	0.99	0.02	1.15	-4.74	2.93	-90.20	4.45	5.36	0.00	28.55	2.03	-5.18	-34.62	15.05	7.16	0.00	-18.59	-9.92	8.21	
12.00	-3.76	4.85	-4.43	-0.05	0.99	0.02	3.64	-5.27	4.13	-93.91	5.18	5.61	0.00	29.03	2.55	-5.96	-37.31	17.17	7.83	0.00	-18.87	-10.77	7.18	
13.00	-3.89	5.37	-4.48	-0.05	0.98	0.02	5.84	-5.42	4.65	-97.03	5.96	5.69	0.00	29.02	2.78	-6.65	-39.42	19.37	9.21	0.00	-19.19	-11.47	5.72	
14.00	-3.98	5.76	-4.30	-0.05	0.98	0.02	7.91	-5.44	4.79	-99.67	6.78	5.84	0.00	28.60	2.89	-7.34	-40.96	21.51	10.74	0.00	-19.49	-12.02	4.11	
15.00	-4.04	6.11	-4.06	-0.05	0.98	0.02	9.94	-5.43	4.80	-101.94	7.57	6.09	0.00	27.88	2.99	-8.00	-42.05	23.50	12.24	0.00	-19.74	-12.46	2.47	
16.00	-4.08	6.41	-3.78	-0.05	0.97	0.02	11.95	-5.44	4.72	-103.82	8.29	6.48	0.00	26.88	3.09	-8.60	-42.70	25.31	13.70	0.00	-19.96	-12.81	0.83	
17.00	-4.10	6.66	-3.51	-0.06	0.97	0.02	13.97	-5.45	4.59	-105.23	8.92	6.98	0.00	25.61	3.22	-9.05	-42.88	26.83	14.94	0.00	-20.14	-13.04	-0.77	
18.00	-4.11	6.80	-3.18	-0.06	0.97	0.02	15.92	-5.40	4.30	-106.15	9.43	7.45	0.00	24.12	3.29	-9.31	-42.70	28.05	16.09	0.00	-20.33	-13.13	-2.38	
19.00	-4.13	6.88	-2.82	-0.06	0.97	0.02	17.85	-5.34	3.94	-106.67	9.84	7.88	0.00	22.50	3.35	-9.39	-42.23	28.98	17.09	0.00	-20.49	-13.11	-3.94	
20.00	-4.16	6.90	-2.46	-0.06	0.97	0.02	19.76	-5.26	3.51	-106.77	10.15	8.25	0.00	20.75	3.41	-9.29	-41.46	29.58	17.89	0.00	-20.59	-12.97	-5.42	
21.00	-4.10	6.71	-1.87	-0.06	0.98	0.02	21.32	-5.05	2.62	-106.31	10.44	8.29	0.00	18.78	3.24	-8.95	-40.47	29.94	18.81	0.00	-20.73	-12.64	-6.97	
22.00	-3.97	6.31	-1.16	-0.06	0.98	0.02	22.62	-4.68	1.44	-105.37	10.71	8.04	0.00	16.59	2.81	-8.47	-39.26	30.07	19.76	0.00	-20.87	-12.10	-8.46	
23.00	-3.79	5.72	-0.38	-0.06	0.98	0.02	23.68	-4.17	0.04	-104.00	10.91	7.56	0.00	14.22	2.14	-7.89	-37.80	29.92	20.71	0.00	-21.02	-11.38	-9.88	
24.00	-3.65	5.18	0.29	-0.06	0.99	0.02	24.72	-3.76	-1.17	-102.28	11.10	7.06	0.00	11.79	1.62	-7.19	-35.98	29.29	21.19	0.00	-21.08	-10.65	-11.13	
25.00	-3.63	4.77	0.72	-0.06	0.99	0.02	25.88	-3.53	-1.94	-100.25	11.25	6.67	0.00	9.37	1.41	-6.35	-33.78	28.06	20.93	0.00	-20.98	-9.97	-12.09	
26.00	-3.63	4.35	1.05	-0.06	1.00	0.02	26.95	-3.33	-2.62	-97.88	11.34	6.25	0.00	6.93	1.24	-5.39	-31.39	26.36	20.24	0.00	-20.83	-9.22	-12.91	
27.00	-3.66	3.91	1.35	-0.06	1.00	0.02	27.92	-3.14	-3.28	-95.21	11.35	5.77	0.00	4.51	1.07	-4.32	-28.94	24.24	19.20	0.00	-20.62	-8.43	-13.62	
28.00	-3.71	3.44	1.64	-0.05	1.01	0.02	28.74	-2.95	-3.95	-92.21	11.30	5.22	0.00	2.17	0.85	-3.19	-26.51	21.74	17.90	0.00	-20.36	-7.60	-14.24	
29.00	-3.79	2.94	1.90	-0.05	1.01	0.02	29.43	-2.73	-4.62	-88.90	11.18	4.61	0.00	-0.06	0.58	-2.05	-24.18	18.91	16.39	0.00	-20.04	-6.75	-14.78	
30.00	-3.90	2.44	2.14	-0.05	1.02	0.02	30.00	-2.50	-5.28	-85.31	11.01	3.99	0.00	-2.15	0.27	-0.95	-21.98	15.84	14.76	0.00	-19.68	-5.90	-15.26	
31.00	-4.03	1.96	2.34	-0.05	1.02	0.02	30.44	-2.26	-5.90	-81.45	10.77	3.37	0.00	-4.06	-0.07	0.04	-19.99	12.58	13.09	0.00	-19.29	-5.09	-15.65	
32.00	-4.19	1.49	2.48	-0.05	1.03	0.02	30.76	-2.00	-6.46	-77.32	10.46	2.81	0.00	-5.80	-0.43	0.87	-18.24	9.14	11.43	0.00	-18.86	-4.32	-15.96	
33.00	-4.38	1.05	2.55	-0.05	1.03	0.02	30.97	-1.72	-6.94	-72.94	10.08	2.34	0.00	-7.34	-0.78	1.53	-16.74	5.60	9.81	0.00	-18.39	-3.60	-16.17	
34.00	-4.60	0.65	2.56	-0.05	1.04	0.02	31.08	-1.43	-7.32	-68.33	9.63	1.99	0.00	-8.70	-1.10	2.00	-15.50	2.02	8.24	0.00	-17.91	-2.97	-16.31	
35.00	-4.82	0.34	2.49	-0.05	1.04	0.02	31.05	-1.16	-7.60	-63.51	9.14	1.80	0.00	-9.88	-1.36	2.27	-14.52	-1.47	6.80	0.00	-17.44	-2.45	-16.38	
36.00	-5.03	0.14	2.37	-0.05	1.05	0.02	30.89	-0.93	-7.76	-58.51	8.65	1.81	0.00	-10.91	-1.51	2.39	-13.84	-4.78	5.60	0.00	-17.00	-2.07	-16.40	
37.00	-5.20	0.04	2.22	-0.04	1.05	0.02	30.57	-0.77	-7.85	-53.38	8.19	2.05	0.00	-11.81	-1.58	2.37	-13.43	-7.84	4.67	0.00	-16.61	-1.82	-16.39	
38.00	-5.36	0.06	2.05	-0.04	1.05	0.02	30.12	-0.68	-7.86	-48.14	7.74	2.54	0.00	-12.57	-1.52	2.29	-13.34	-10.54	3.96	0.00	-16.27	-1.71	-16.34	
39.00	-5.50	0.19	1.84	-0.04	1.06	0.02	29.56	-0.68	-7.80	-42.84	7.32	3.30	0.00	-13.18	-1.31	2.20	-13.59	-12.82	3.39	0.00	-15.97	-1.73	-16.23	
40.00	-5.60	0.44	1.61	-0.04	1.06	0.02	28.87	-0.78	-7.70	-37.54	6.97	4.38	0.00	-13.65	-0.95	2.15	-14.19	-14.67	2.93	0.00	-15.74	-1.88	-16.08	
41.00	-5.66	0.80	1.36	-0.04	1.06	0.02	28.10	-0.98	-7.61	-32.33	6.70	5.75	0.00	-14.01	-0.47	2.18	-15.14	-16.13	2.58	0.00	-15.57	-2.14	-15.88	
42.00	-5.69	1.24	1.11	-0.04	1.06	0.02	27.29	-1.27	-7.57	-27.31	6.51	7.42	0.00	-14.23	0.14	2.33	-16.47	-17.19	2.41	0.00	-15.46	-2.48	-15.65	
43.00	-5.69	1.74	0.86	-0.04	1.06	0.03	26.48	-1.63	-7.61	-22.58	6.41	9.30	0.00	-14.34	0.84	2.58	-18.13	-17.81	2.45	0.00	-15.40	-2.87	-15.37	
44.00	-5.63	2.25	0.60	-0.04	1.06	0.03	25.69	-2.02	-7.76	-18.29	6.42	11.31	0.00	-14.35	1.60	2.92	-20.18	-17.86	2.76	0.00	-15.41	-3.26	-15.04	
