gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-36.10	3.00	5.61	-104.81	17.61	58.40	-96.79	-6.23	0.25	41.63	-1.21	1.22	12.10	7.59	19.48	-58.20	7.60	-4.80	2.29	-0.44	-0.44	-0.09	0.08	
2.00	-31.97	-25.31	0.21	-49.29	58.74	125.06	-101.00	-36.00	4.34	53.69	-5.60	1.87	15.77	1.87	18.44	-51.83	12.57	-1.80	2.62	-2.34	-0.65	-0.03	0.08	
3.00	-35.03	-19.18	-1.28	-42.91	-35.20	106.26	-116.43	-37.73	7.93	60.93	-8.53	2.42	13.84	0.44	17.67	-52.68	14.99	1.88	2.87	-1.51	-0.79	-0.00	0.08	
4.00	-40.17	-3.39	-2.11	-60.15	-189.07	50.72	-133.88	-34.44	11.37	61.35	-10.32	2.84	12.42	0.53	16.90	-53.57	15.59	5.71	3.01	0.13	-0.88	0.01	0.09	
5.00	-43.69	-10.62	-4.70	-74.84	-277.96	35.76	-140.91	-56.95	15.42	52.37	-11.57	3.27	18.86	-2.16	16.97	-44.15	15.52	9.40	3.02	-0.01	-0.94	0.05	0.09	
6.00	-44.90	-7.19	13.23	-194.33	-115.23	130.09	-118.46	-45.51	21.24	47.82	-6.53	3.11	18.84	-3.70	16.96	-21.06	12.46	15.30	3.33	-0.48	-0.92	0.45	0.11	
7.00	-35.74	0.46	20.74	-167.79	-184.24	143.62	-108.15	-46.00	23.01	48.97	-4.49	3.21	8.73	-7.16	14.07	-7.10	14.13	5.11	3.49	0.69	-0.90	0.43	0.11	
8.00	-32.00	10.09	9.24	-49.75	-324.91	-3.78	-106.67	-58.82	24.94	57.36	-5.21	3.23	-10.76	-9.96	10.64	6.14	18.92	-16.31	3.63	2.97	-0.81	0.16	0.10	
9.00	-107.03	19.77	-33.68	34.23	-0.41	-457.61	-105.60	-72.36	35.48	48.71	-5.71	1.79	-30.25	-13.99	6.52	35.11	12.97	-36.51	3.76	4.84	-0.49	0.09	0.12	
10.00	-47.79	-75.17	27.98	394.79	-104.03	138.82	-109.41	-104.31	40.79	64.51	-0.65	2.83	10.55	-81.18	-5.08	58.27	18.87	-55.90	3.81	7.57	-0.61	0.10	0.11	
11.00	-5.98	-71.99	23.58	349.65	-167.61	29.04	-129.63	-108.27	50.63	63.33	-4.79	2.86	73.09	-95.40	-2.48	82.78	20.16	-74.63	3.63	9.54	-0.53	0.08	0.10	
12.00	53.45	-38.14	-1.70	70.93	-129.28	-334.55	-145.58	-102.91	61.53	43.46	-6.01	0.73	171.02	-82.30	12.10	108.15	11.17	-91.66	3.33	10.31	-0.20	0.03	0.11	
13.00	159.71	-65.56	14.53	-165.48	45.49	-165.91	-142.22	-105.40	65.89	43.18	-7.51	1.47	276.63	-98.22	15.24	125.12	10.60	-104.82	2.88	9.29	-0.17	0.06	0.09	
14.00	140.75	-65.83	7.41	-241.07	39.71	-172.07	-133.75	-108.42	69.87	33.29	-4.71	0.62	258.77	-91.16	4.27	141.20	12.09	-118.33	2.34	7.31	-0.10	0.04	0.07	
15.00	90.39	-68.44	6.67	-138.42	13.80	-132.97	-121.93	-118.61	71.93	31.61	-2.22	-0.49	201.56	-86.85	-4.64	152.53	8.72	-131.52	2.26	4.64	0.01	0.03	0.07	
16.00	13.00	2.24	-29.89	-123.15	144.96	-570.41	-113.98	-104.50	72.72	25.53	-11.75	-1.52	147.30	-60.32	-4.76	157.85	0.15	-144.27	1.98	1.40	0.18	0.03	0.08	
17.00	-11.08	100.91	-58.79	-166.82	265.45	-898.88	-106.75	-79.41	69.90	36.36	-18.23	-1.22	121.71	-12.58	6.10	158.01	4.59	-157.25	2.06	-1.58	0.07	0.02	0.06	
18.00	18.11	46.61	26.66	62.52	113.81	-78.19	-83.79	-109.68	61.69	27.38	-16.92	4.94	124.48	-35.91	15.94	153.48	11.81	-168.93	2.03	-4.14	-0.37	0.02	0.05	
19.00	23.49	-25.84	80.93	204.23	0.49	440.76	-73.98	-134.14	55.97	14.10	-10.17	5.74	124.22	-71.88	10.78	144.72	9.99	-179.07	1.74	-6.75	-0.42	0.03	0.05	
20.00	46.95	-119.58	92.86	270.88	-117.08	683.06	-81.82	-155.39	53.60	23.12	4.41	1.36	129.26	-116.94	-5.93	132.12	4.12	-187.14	1.87	-9.38	-0.23	0.03	0.07	
21.00	28.88	-111.21	38.65	144.47	-97.54	290.94	-93.54	-141.68	52.29	27.26	9.61	-2.22	122.67	-106.70	-20.65	117.60	4.99	-191.77	1.60	-11.86	-0.09	0.03	0.05	
22.00	6.55	-47.65	-25.01	-46.20	-30.13	-207.44	-98.07	-112.91	49.80	19.09	4.99	-3.31	120.36	-66.82	-33.14	102.41	2.95	-193.21	1.74	-14.12	-0.08	0.02	0.06	
23.00	29.03	-27.35	-28.61	-59.85	-19.42	-130.24	-86.93	-107.30	44.16	26.82	-3.00	-0.54	119.60	-50.59	-35.89	86.67	0.93	-191.64	2.04	-16.15	-0.20	0.01	0.08	
24.00	-2.94	-51.31	13.42	-47.42	-0.18	200.44	-69.51	-115.14	36.86	-0.44	-1.09	1.60	103.09	-57.09	-32.93	69.12	-0.96	-186.59	1.57	-18.16	-0.24	0.01	0.07	
25.00	-21.22	-30.26	9.84	-104.59	10.00	123.84	-56.55	-104.81	30.14	-13.25	-0.59	1.77	85.57	-38.95	-29.56	50.00	2.51	-178.75	1.23	-20.31	-0.21	0.01	0.05	
26.00	6.55	-8.56	-10.67	-73.11	-16.89	-14.01	-44.90	-92.65	22.99	4.97	-4.70	2.81	72.14	-24.39	-28.27	31.40	2.10	-169.01	1.56	-22.43	-0.30	0.01	0.06	
27.00	2.72	-13.16	-15.66	-66.98	-65.13	-51.05	-37.14	-84.73	15.61	0.29	-5.58	3.33	59.17	-23.33	-28.05	13.44	1.67	-158.07	1.61	-24.35	-0.36	0.01	0.06	
28.00	-10.52	-31.21	-12.00	-43.65	-73.02	-1.17	-30.77	-79.98	8.06	-7.16	-1.64	2.01	45.15	-28.30	-29.26	-2.82	-3.42	-146.52	1.64	-25.84	-0.30	0.01	0.07	
