gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	40.09	1.64	8.21	6.10	
0.00	54.16	2.17	11.05	17.68	
0.00	58.72	2.36	11.99	27.50	
0.00	65.22	2.62	13.29	30.16	
0.00	96.54	3.85	19.60	21.80	
0.00	141.93	5.63	28.71	5.05	
0.00	182.72	7.26	36.96	0.85	
0.00	220.14	8.75	44.49	0.00	
0.00	254.37	10.11	51.41	0.00	
0.00	284.98	11.35	57.67	0.00	
0.00	308.94	12.30	62.54	0.00	
0.00	323.54	12.89	65.52	0.00	
0.00	329.41	13.12	66.69	0.00	
0.00	327.51	13.04	66.30	0.00	
0.00	319.55	12.73	64.67	0.00	
0.00	308.50	12.29	62.43	0.00	
0.00	296.72	11.82	60.05	0.00	
0.00	285.32	11.37	57.75	0.00	
0.00	274.16	10.92	55.48	0.00	
0.00	263.07	10.48	53.24	0.00	
0.00	250.84	9.99	50.76	0.00	
0.00	236.79	9.43	47.92	0.00	
0.00	220.81	8.80	44.68	0.00	
0.00	203.24	8.10	41.13	0.00	
0.00	185.05	7.37	37.45	0.00	
0.00	167.48	6.67	33.89	0.00	
0.00	152.59	6.08	30.88	0.00	
0.00	142.29	5.67	28.79	0.00	
0.00	136.69	5.44	27.65	0.00	
0.00	134.91	5.37	27.30	0.00	
0.00	135.81	5.41	27.49	0.00	
0.00	138.47	5.51	28.02	0.00	
0.00	142.48	5.67	28.84	0.00	
0.00	148.15	5.90	30.00	0.00	
0.00	156.35	6.22	31.66	0.00	
0.00	168.25	6.69	34.02	0.00	
0.00	184.55	7.35	37.34	0.00	
0.00	204.99	8.16	41.51	0.00	
0.00	228.25	9.09	46.18	0.00	
0.00	252.14	10.04	51.04	0.00	
0.00	274.17	10.92	55.48	0.00	
0.00	292.46	11.65	59.18	0.00	
0.00	305.90	12.18	61.89	0.00	
0.00	314.23	12.50	63.49	0.00	
0.00	317.02	12.61	64.06	0.00	
0.00	315.94	12.57	63.89	0.00	
0.00	311.10	12.37	62.94	0.00	
0.00	303.17	12.05	61.29	0.01	
0.00	291.11	11.56	58.80	0.01	
0.00	274.78	10.92	55.55	0.01	
0.00	253.62	10.08	51.30	0.01	
0.00	227.80	9.07	46.11	0.02	
0.00	198.52	7.92	40.18	0.02	
0.00	167.06	6.67	33.82	0.02	
0.00	135.68	5.43	27.48	0.03	
0.00	105.79	4.23	21.44	0.03	
0.00	78.93	3.17	16.01	0.04	
0.00	56.44	2.29	11.48	0.04	
0.00	38.57	1.59	7.89	0.04	
0.00	25.46	1.05	5.24	0.04	
0.00	17.09	0.70	3.53	0.05	
0.00	12.54	0.49	2.62	0.06	
0.00	10.43	0.39	2.24	0.07	
0.00	9.72	0.38	2.17	0.07	
0.00	9.60	0.38	2.20	0.07	
0.00	9.73	0.35	2.20	0.08	
0.00	9.83	0.34	2.20	0.10	
0.00	9.82	0.33	2.21	0.11	
0.00	9.73	0.33	2.22	0.12	
0.00	9.58	0.31	2.22	0.28	
0.00	9.40	0.30	2.17	0.57	
0.00	9.27	0.27	2.08	0.96	
0.00	9.10	0.28	2.00	1.41	
0.00	8.91	0.28	1.86	1.91	
0.00	8.57	0.27	1.71	2.45	
0.00	8.06	0.27	1.57	3.01	
0.00	7.47	0.28	1.39	3.56	
0.00	6.81	0.27	1.20	4.11	
0.00	6.13	0.26	1.03	4.68	
0.00	5.44	0.25	0.93	5.24	
0.00	4.90	0.25	0.82	5.76	
0.00	4.48	0.23	0.71	6.17	
0.00	3.99	0.21	0.63	6.45	
0.00	3.43	0.19	0.52	6.65	
0.00	2.82	0.18	0.43	6.82	
0.00	2.32	0.17	0.33	6.95	
0.00	1.95	0.15	0.25	7.01	
0.00	1.65	0.13	0.23	7.07	
0.00	1.47	0.11	0.21	7.28	
0.00	1.31	0.09	0.17	7.86	
0.00	0.98	0.07	0.13	9.41	
0.00	0.19	0.04	0.09	11.84	
0.00	0.04	0.01	0.03	13.47	
0.00	0.00	0.00	0.00	13.02	
0.00	0.00	0.00	0.00	9.78	
0.00	0.07	0.00	0.01	13.64	
0.00	8.89	0.36	1.77	23.30	
0.00	21.25	0.88	4.30	18.16	
0.00	33.18	1.36	6.80	7.06	
0.00	41.47	1.69	8.49	7.95	
