gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-40.27	-13.40	5.46	-8.77	14.20	-10.51	-18.09	-24.46	8.84	-12.43	-20.32	4.21	7.18	-13.61	-2.24	-7.03	4.38	-17.88	-12.53	-0.53	2.11	0.03	0.03	
2.00	-27.69	-10.90	-1.66	12.15	-40.13	-5.36	-13.37	-24.77	6.66	-10.43	-21.87	6.13	4.56	-1.89	-2.49	-5.82	6.14	-18.07	-15.17	-1.70	3.46	0.03	0.03	
3.00	-27.72	-16.75	-0.34	-8.58	-42.91	22.90	-7.76	-23.85	6.13	-13.19	-23.58	9.09	1.37	1.93	-2.45	-4.51	11.53	-17.61	-19.60	-2.03	5.30	0.02	0.03	
4.00	-34.46	-11.46	-7.22	45.05	10.30	27.01	-8.17	-22.13	5.46	-20.57	-26.45	14.62	9.23	12.26	-0.63	-5.68	18.88	-16.76	-26.20	-2.64	8.37	0.03	0.03	
5.00	-24.34	0.01	-16.87	34.69	-38.18	-4.12	3.25	-17.90	2.99	-24.90	-33.40	21.29	10.26	23.89	-0.06	-1.33	31.53	-14.66	-35.92	-3.16	12.55	0.03	0.03	
6.00	-37.83	19.06	-27.59	47.90	-24.88	-20.30	5.82	-12.58	1.27	-33.33	-38.42	28.31	9.30	46.28	1.17	-1.61	47.01	-11.07	-49.59	-2.90	17.40	0.04	0.03	
7.00	-4.85	10.89	-25.74	12.81	-35.58	20.73	16.48	-14.22	1.71	-36.28	-35.35	36.58	34.50	58.94	6.03	2.41	66.23	-7.49	-66.25	-2.46	23.05	0.05	0.03	
8.00	-9.87	10.55	-31.64	-50.41	-21.38	21.64	11.41	-12.22	1.56	-44.85	-35.72	43.77	49.69	65.62	7.65	-0.13	83.00	-4.62	-83.64	-2.54	28.16	0.05	0.03	
9.00	-9.41	12.17	-37.45	-24.69	3.53	3.87	13.02	-8.62	0.84	-47.89	-34.78	47.77	57.10	69.92	7.82	-0.51	88.88	-1.39	-98.11	-1.36	31.66	0.05	0.03	
10.00	16.21	3.08	-39.89	-12.88	-122.47	25.80	16.80	-8.83	0.49	-41.48	-30.45	47.21	56.46	67.60	6.80	0.84	81.89	-0.28	-107.08	-1.33	32.49	0.04	0.03	
11.00	2.46	8.16	-26.76	-55.69	-73.26	51.36	14.33	-5.23	0.05	-44.56	-29.94	42.41	50.68	59.39	10.28	1.14	62.14	1.19	-108.09	-0.01	29.66	0.04	0.03	
12.00	-9.87	-0.32	-22.63	26.54	-75.20	23.03	18.49	-2.84	-0.64	-41.07	-25.25	33.78	27.46	42.11	6.86	3.33	38.08	1.12	-102.41	0.03	24.91	0.03	0.03	
13.00	-13.99	8.33	-15.01	18.19	45.64	14.27	15.56	-5.40	0.29	-38.11	-24.91	23.97	30.50	38.40	9.74	2.38	16.46	0.90	-90.18	-0.02	18.55	0.02	0.04	
14.00	-4.18	-2.32	0.08	16.31	-2.25	-3.03	12.97	-2.02	-0.80	-30.27	-18.14	13.99	21.39	17.00	13.44	1.07	-1.85	0.97	-70.29	-0.04	11.09	0.03	0.04	
15.00	-5.76	-7.49	-5.69	38.82	-68.32	-12.16	6.80	-1.05	-0.36	-21.77	-15.97	9.36	4.88	3.99	6.39	-2.59	-11.84	0.75	-50.67	-0.06	7.03	0.03	0.05	
16.00	-11.46	-1.51	-0.78	1.44	-11.61	-7.42	-1.73	-1.92	1.36	-21.76	-13.56	6.01	9.95	1.15	6.36	-5.24	-16.71	0.16	-35.27	-0.50	4.61	0.04	0.07	
17.00	2.96	-10.41	0.94	33.93	-4.50	-70.05	21.31	-9.66	1.83	-18.84	-12.62	3.19	-4.22	-6.91	2.65	9.16	-17.79	-2.22	-22.22	-0.39	1.49	-0.00	0.07	
18.00	-1.93	-17.00	-6.00	8.10	4.24	1.81	-17.19	-9.79	6.58	-8.66	-7.53	0.83	20.64	-18.24	-8.07	6.81	-14.56	-5.08	-10.35	0.29	-0.27	0.01	0.06	
19.00	-28.58	-16.13	-1.94	-94.49	-64.22	39.41	-55.88	-15.65	14.11	-11.09	-7.89	0.66	27.60	-20.48	-5.45	0.04	-13.36	-10.15	-2.93	0.22	-1.09	0.01	0.07	
20.00	-33.45	-19.61	5.01	28.93	58.61	15.58	-27.64	-35.28	19.72	-6.72	-7.22	1.59	0.74	-11.34	-0.07	25.81	-11.62	-17.33	1.10	0.97	-0.78	0.02	0.08	
21.00	-66.71	-26.61	6.73	-17.85	-77.34	34.74	-79.51	-29.44	29.85	-2.41	-5.34	2.18	10.00	-37.55	-10.89	41.82	-5.75	-28.95	1.76	3.84	-0.21	0.06	0.07	
22.00	4.62	-18.17	1.35	-255.79	-220.89	-1.04	-93.46	-35.07	39.12	-1.30	-9.66	2.21	68.98	-42.02	-3.85	61.26	0.07	-42.08	1.56	4.63	-0.19	0.07	0.06	
23.00	4.81	-31.71	4.67	-324.14	-242.39	38.16	-101.96	-46.22	46.88	4.56	8.52	-3.71	62.24	-32.50	-0.84	79.10	2.06	-54.47	1.16	3.36	0.00	0.06	0.04	
24.00	97.40	-84.32	-19.08	-97.01	103.17	-96.28	-111.45	-43.49	50.86	19.84	-1.98	-2.87	169.40	-82.73	-30.43	94.70	7.24	-65.08	1.46	1.79	-0.28	0.06	0.03	
25.00	15.08	-33.91	15.46	324.69	241.03	75.75	-110.77	-50.40	55.23	12.27	-8.66	0.68	127.73	-47.07	-4.50	110.16	-4.19	-73.70	1.16	-0.80	-0.26	0.04	0.05	
26.00	4.90	-5.00	11.92	-180.32	-170.92	18.64	-111.40	-56.19	56.65	-7.25	-21.99	7.08	94.02	-46.16	2.41	123.20	-0.47	-78.89	0.44	-3.77	-0.42	0.03	0.02	
27.00	23.27	-54.55	-9.16	-387.91	-332.46	-43.04	-129.37	-46.65	55.20	3.07	13.36	-8.26	92.87	-62.47	-10.98	123.25	-2.20	-82.93	0.04	-5.48	0.31	0.03	0.01	
28.00	1.75	-51.51	15.53	333.16	339.60	16.36	-101.20	-57.11	54.11	-5.77	-12.86	2.66	146.05	-50.08	-4.88	121.23	-5.82	-87.22	0.22	-6.69	0.07	0.03	0.02	
29.00	12.64	-52.87	0.35	61.90	56.38	-55.03	-108.96	-55.09	54.34	-7.35	-12.44	2.28	125.77	-57.82	-8.10	116.65	-11.48	-90.08	0.28	-7.57	0.33	0.03	0.04	
30.00	6.56	-56.51	3.55	-14.36	21.16	-5.77	-108.24	-56.08	54.19	-9.94	-12.24	1.22	115.75	-59.59	-13.38	114.10	-1.70	-91.52	-0.11	-8.10	-0.01	0.04	0.01	
31.00	44.36	-13.24	-12.58	-402.56	-331.35	-61.93	-117.46	-48.22	51.91	-2.66	-12.26	1.65	104.90	-44.49	-4.16	113.03	-9.34	-92.26	0.33	-8.28	0.08	0.03	0.04	
32.00	2.07	-4.20	-15.32	33.60	-15.89	-97.96	-108.30	-54.80	52.97	-11.96	-24.29	5.54	100.34	-38.49	-7.49	111.43	-67.42	-92.23	6.97	-8.49	2.88	0.03	0.53	
33.00	16.44	-39.94	-2.48	31.53	36.49	-19.29	-102.35	-53.89	51.47	-8.95	-9.90	3.55	121.34	-39.76	-6.37	111.04	-8.14	-92.26	-0.85	-8.35	-0.36	0.03	-0.03	
34.00	53.07	-31.11	-9.15	99.28	23.69	27.66	-94.67	-48.76	48.97	0.81	-5.69	2.99	137.96	-31.46	-5.70	111.81	-9.56	-92.43	-0.06	-8.54	-0.14	0.03	0.01	
35.00	9.60	-34.40	2.98	-23.90	-28.69	9.58	-100.40	-55.73	50.98	-16.66	-17.06	6.98	112.39	-43.90	-7.89	109.77	-12.61	-93.11	-0.58	-9.04	-0.37	0.03	-0.00	
36.00	21.10	-30.28	-10.79	-1.93	-21.59	-22.11	-99.52	-54.95	50.78	-7.89	-9.67	3.67	113.46	-31.56	-7.71	108.45	-12.08	-93.47	-0.41	-9.03	-0.22	0.03	0.00	
37.00	-0.92	-29.22	-1.85	10.73	-12.13	-8.26	-99.02	-56.00	50.54	-12.77	-12.79	4.70	100.83	-33.26	-3.98	107.34	-12.95	-93.75	-0.12	-9.20	-0.15	0.03	0.02	
38.00	4.79	-23.39	-1.03	-12.46	-43.70	6.37	-99.16	-56.80	51.08	-10.30	-12.36	5.56	99.95	-26.67	-1.46	106.43	-11.84	-93.79	-0.57	-9.57	-0.43	0.03	-0.01	
39.00	-2.18	-32.02	-2.21	24.33	-88.36	-13.05	-99.53	-57.16	50.76	-8.18	-10.42	3.46	88.09	-32.72	-2.87	105.75	-12.22	-93.07	-0.29	-10.09	-0.21	0.03	0.01	
