gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.23	1.17	2.34	0.05	0.01	0.03	2.86	2.54	1.79	5.78	3.82	1.88	0.00	4.20	2.74	3.01	5.68	3.58	2.00	0.00	0.93	2.08	1.29	
0.00	1.31	1.43	2.43	0.05	0.01	0.03	3.52	3.01	2.01	7.85	4.17	1.77	0.00	4.09	2.73	3.00	4.68	3.94	1.95	0.00	1.02	2.47	1.19	
0.00	1.49	1.44	2.49	0.05	0.01	0.03	4.36	3.23	2.07	9.97	4.02	1.49	0.00	4.28	2.50	2.99	4.66	4.35	2.52	0.00	1.26	2.59	1.04	
0.00	1.66	1.34	2.43	0.05	0.01	0.03	5.07	3.26	1.67	11.73	3.32	1.38	0.00	4.63	2.19	3.07	5.74	4.72	3.20	0.00	1.63	2.47	1.08	
0.00	1.83	1.32	2.34	0.05	0.01	0.03	5.52	3.19	1.21	12.90	2.17	1.72	0.00	5.02	1.90	3.02	7.07	5.01	3.39	0.00	1.98	2.20	1.11	
0.00	1.93	1.28	2.38	0.05	0.02	0.03	5.79	2.96	1.14	13.24	1.25	2.05	0.00	5.16	1.69	2.91	7.75	5.00	3.16	0.00	2.15	1.85	1.12	
0.00	1.93	1.45	2.52	0.05	0.02	0.03	5.92	2.88	1.37	12.80	2.64	2.20	0.00	5.17	1.66	2.67	7.61	4.62	2.71	0.00	2.00	1.66	1.24	
0.00	1.90	1.56	2.62	0.05	0.01	0.03	5.71	2.71	1.78	11.40	4.55	1.97	0.00	4.87	1.63	2.31	6.35	3.81	2.25	0.00	1.67	1.59	1.34	
0.00	1.93	1.60	2.64	0.05	0.01	0.03	5.24	2.49	2.18	9.38	5.46	1.49	0.00	4.62	1.41	2.35	5.17	3.18	2.21	0.00	1.10	1.66	1.29	
0.00	2.06	1.60	2.54	0.05	0.01	0.03	4.45	2.30	2.55	7.83	5.57	1.41	0.00	4.75	1.26	2.80	6.58	4.32	2.72	0.00	0.78	2.02	1.13	
