gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	29.43	1.19	6.02	16.08	
0.00	32.62	1.34	6.67	5.87	
0.00	37.48	1.52	7.68	17.38	
0.00	41.39	1.67	8.47	29.30	
0.00	43.33	1.74	8.83	35.92	
0.00	80.59	3.22	16.38	31.19	
0.00	146.84	5.84	29.75	19.28	
0.00	211.47	8.41	42.80	8.83	
0.00	263.73	10.49	53.35	0.00	
0.00	298.31	11.87	60.32	0.00	
0.00	313.97	12.50	63.53	0.00	
0.00	317.02	12.63	64.18	0.00	
0.00	310.66	12.38	62.91	0.00	
0.00	296.50	11.81	60.00	0.00	
0.00	275.70	10.98	55.79	0.00	
0.00	254.57	10.13	51.51	0.00	
0.00	234.92	9.35	47.53	0.00	
0.00	217.22	8.64	43.95	0.00	
0.00	201.34	8.01	40.73	0.00	
0.00	187.89	7.48	38.02	0.00	
0.00	175.70	6.99	35.55	0.00	
0.00	165.08	6.57	33.40	0.00	
0.00	156.64	6.23	31.70	0.00	
0.00	150.78	6.00	30.51	0.00	
0.00	147.36	5.86	29.82	0.00	
0.00	145.65	5.80	29.47	0.00	
0.00	145.30	5.78	29.41	0.00	
0.00	145.13	5.78	29.39	0.00	
0.00	144.23	5.75	29.20	0.00	
0.00	142.92	5.69	28.93	0.00	
0.00	142.88	5.69	28.92	0.00	
0.00	145.54	5.80	29.46	0.00	
0.00	152.60	6.07	30.89	0.00	
0.00	164.54	6.54	33.29	0.00	
0.00	179.17	7.13	36.21	0.00	
0.00	193.10	7.69	39.09	0.00	
0.00	202.82	8.08	41.07	0.00	
0.00	203.09	8.08	41.05	0.00	
0.00	193.22	7.69	39.06	0.00	
0.00	173.78	6.91	35.15	0.00	
0.00	147.46	5.87	29.83	0.00	
0.00	117.38	4.67	23.76	0.00	
0.00	88.42	3.51	17.90	0.01	
0.00	64.72	2.56	13.07	0.01	
0.00	48.89	1.94	9.86	0.01	
0.00	39.91	1.59	8.07	0.01	
0.00	34.98	1.41	7.12	0.02	
0.00	31.26	1.29	6.41	0.03	
0.00	26.97	1.12	5.54	0.05	
0.00	22.09	0.91	4.58	0.07	
0.00	17.39	0.70	3.66	0.10	
0.00	13.78	0.52	2.97	0.16	
0.00	11.33	0.40	2.52	0.28	
0.00	10.00	0.33	2.27	0.37	
0.00	9.41	0.30	2.14	0.44	
0.00	9.27	0.29	2.09	0.43	
0.00	9.25	0.29	2.07	0.40	
0.00	9.27	0.29	2.07	0.35	
0.00	9.23	0.29	2.06	0.30	
0.00	9.04	0.29	2.08	0.23	
0.00	8.83	0.28	2.05	0.15	
0.00	8.63	0.27	2.02	0.11	
0.00	8.46	0.27	2.01	0.10	
0.00	8.36	0.26	2.00	0.10	
0.00	8.31	0.25	1.99	0.11	
0.00	8.24	0.25	1.96	0.11	
0.00	8.14	0.24	1.92	0.12	
0.00	7.99	0.22	1.87	0.14	
0.00	7.80	0.21	1.79	0.17	
0.00	7.56	0.20	1.73	0.29	
0.00	7.32	0.20	1.62	0.52	
0.00	7.08	0.20	1.50	0.84	
0.00	6.79	0.21	1.35	1.31	
0.00	6.34	0.21	1.16	1.96	
0.00	5.75	0.22	1.00	2.76	
0.00	5.15	0.22	0.81	3.60	
0.00	4.59	0.21	0.61	4.38	
0.00	3.93	0.21	0.50	5.06	
0.00	3.28	0.19	0.39	5.67	
0.00	2.66	0.17	0.32	6.17	
0.00	2.10	0.16	0.28	6.51	
0.00	1.56	0.13	0.24	6.61	
0.00	0.95	0.11	0.21	6.55	
0.00	0.45	0.08	0.18	6.42	
0.00	0.18	0.06	0.14	6.23	
0.00	0.10	0.05	0.10	6.04	
0.00	0.10	0.04	0.09	5.93	
0.00	0.09	0.04	0.08	5.87	
0.00	0.07	0.03	0.07	5.88	
0.00	0.05	0.03	0.05	5.96	
0.00	0.03	0.02	0.03	6.25	
0.00	0.01	0.01	0.01	6.96	
0.00	0.00	0.00	0.00	8.38	
0.00	0.00	0.00	0.00	10.05	
0.00	0.00	0.00	0.00	10.95	
0.00	0.00	0.00	0.00	8.73	
0.00	0.52	0.02	0.10	9.63	
0.00	4.26	0.17	0.84	20.26	
0.00	12.53	0.51	2.52	26.04	
0.00	29.42	1.19	6.01	17.08	
