gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	37.75	1.54	7.73	5.75	
0.00	51.00	2.05	10.40	16.65	
0.00	55.30	2.23	11.29	25.89	
0.00	61.42	2.47	12.51	28.40	
0.00	90.91	3.62	18.46	20.53	
0.00	133.66	5.31	27.04	4.76	
0.00	172.08	6.84	34.81	0.80	
0.00	207.31	8.24	41.90	0.00	
0.00	239.55	9.53	48.41	0.00	
0.00	268.38	10.69	54.31	0.00	
0.00	290.94	11.59	58.90	0.00	
0.00	304.69	12.13	61.70	0.00	
0.00	310.22	12.35	62.80	0.00	
0.00	308.43	12.28	62.43	0.00	
0.00	300.94	11.99	60.90	0.00	
0.00	290.53	11.57	58.80	0.00	
0.00	279.43	11.13	56.55	0.00	
0.00	268.70	10.70	54.38	0.00	
0.00	258.19	10.29	52.25	0.00	
0.00	247.74	9.87	50.13	0.00	
0.00	236.23	9.41	47.80	0.00	
0.00	223.00	8.88	45.13	0.00	
0.00	207.94	8.28	42.08	0.00	
0.00	191.40	7.62	38.73	0.00	
0.00	174.27	6.94	35.26	0.00	
0.00	157.72	6.29	31.92	0.00	
0.00	143.70	5.73	29.08	0.00	
0.00	134.00	5.34	27.11	0.00	
0.00	128.73	5.13	26.04	0.00	
0.00	127.05	5.06	25.71	0.00	
0.00	127.90	5.09	25.89	0.00	
0.00	130.40	5.19	26.39	0.00	
0.00	134.18	5.34	27.16	0.00	
0.00	139.52	5.55	28.26	0.00	
0.00	147.25	5.86	29.81	0.00	
0.00	158.45	6.30	32.04	0.00	
0.00	173.80	6.92	35.17	0.00	
0.00	193.05	7.69	39.09	0.00	
0.00	214.95	8.56	43.49	0.00	
0.00	237.45	9.46	48.06	0.00	
0.00	258.20	10.28	52.25	0.00	
0.00	275.42	10.97	55.73	0.00	
0.00	288.08	11.47	58.29	0.00	
0.00	295.93	11.77	59.80	0.00	
0.00	298.56	11.87	60.33	0.00	
0.00	297.53	11.83	60.17	0.00	
0.00	292.98	11.65	59.28	0.00	
0.00	285.51	11.35	57.72	0.01	
0.00	274.15	10.89	55.37	0.01	
0.00	258.78	10.28	52.31	0.01	
0.00	238.84	9.49	48.31	0.01	
0.00	214.53	8.54	43.42	0.01	
0.00	186.96	7.45	37.84	0.02	
0.00	157.33	6.28	31.85	0.02	
0.00	127.78	5.11	25.88	0.03	
0.00	99.63	3.99	20.19	0.03	
0.00	74.33	2.98	15.08	0.03	
0.00	53.15	2.16	10.81	0.04	
0.00	36.32	1.49	7.43	0.04	
0.00	23.98	0.99	4.93	0.04	
0.00	16.09	0.66	3.33	0.05	
0.00	11.81	0.46	2.47	0.05	
0.00	9.83	0.37	2.11	0.06	
0.00	9.15	0.36	2.04	0.07	
0.00	9.04	0.36	2.07	0.06	
0.00	9.16	0.33	2.07	0.08	
0.00	9.26	0.32	2.07	0.10	
0.00	9.25	0.31	2.08	0.10	
0.00	9.16	0.31	2.09	0.12	
0.00	9.02	0.30	2.09	0.26	
0.00	8.85	0.28	2.04	0.53	
0.00	8.73	0.26	1.96	0.90	
0.00	8.57	0.26	1.89	1.32	
0.00	8.39	0.26	1.75	1.80	
0.00	8.07	0.26	1.61	2.31	
0.00	7.59	0.26	1.47	2.84	
0.00	7.04	0.26	1.31	3.35	
0.00	6.41	0.26	1.13	3.87	
0.00	5.77	0.25	0.97	4.41	
0.00	5.13	0.24	0.87	4.93	
0.00	4.62	0.23	0.77	5.43	
0.00	4.22	0.21	0.67	5.81	
0.00	3.76	0.20	0.60	6.08	
0.00	3.23	0.18	0.49	6.26	
0.00	2.66	0.17	0.40	6.43	
0.00	2.18	0.16	0.31	6.55	
0.00	1.84	0.14	0.23	6.60	
0.00	1.56	0.12	0.22	6.66	
0.00	1.38	0.10	0.20	6.85	
0.00	1.24	0.08	0.16	7.40	
0.00	0.92	0.07	0.12	8.86	
0.00	0.18	0.04	0.08	11.15	
0.00	0.04	0.01	0.02	12.69	
0.00	0.00	0.00	0.00	12.26	
0.00	0.00	0.00	0.00	9.21	
0.00	0.06	0.00	0.01	12.84	
0.00	8.38	0.34	1.67	21.94	
0.00	20.02	0.83	4.05	17.10	
0.00	31.24	1.28	6.40	6.65	
0.00	39.05	1.59	8.00	7.48	
