gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-29.64	0.81	-24.85	47.47	82.85	-100.85	-43.83	-4.63	-3.09	20.71	-38.98	-1.60	18.89	36.74	6.54	-47.00	-35.71	-3.10	-104.74	-0.51	7.20	-0.04	0.03	
2.00	-48.14	-39.22	-25.18	-28.43	79.85	47.11	-64.11	-23.22	1.04	28.13	-34.88	-1.77	19.09	25.49	2.40	-42.51	-31.96	-4.62	-104.98	-1.30	6.91	-0.13	0.03	
3.00	-34.79	-34.77	-13.54	-55.95	-75.30	89.24	-74.10	-12.58	1.69	27.25	-28.73	-1.47	30.37	12.07	0.43	-39.18	-28.88	-1.99	-104.67	-2.64	6.89	-0.03	0.03	
4.00	27.18	-3.61	-2.71	6.12	-88.01	6.05	-28.71	12.63	0.91	35.51	-27.69	-1.86	33.17	11.25	-4.33	-17.42	-24.17	2.63	-103.34	-1.27	6.51	0.06	0.03	
5.00	19.41	1.44	3.96	-14.64	-74.24	38.77	-41.61	10.25	3.52	35.35	-24.25	-2.27	42.94	11.78	-2.99	-18.48	-19.91	4.45	-101.15	0.06	5.85	0.02	0.02	
6.00	-6.96	1.72	-1.69	-58.54	-143.51	33.52	-74.70	3.49	6.97	37.11	-21.73	-2.91	44.93	9.31	-4.77	-27.11	-15.24	6.54	-96.99	1.79	4.74	0.02	0.03	
7.00	-1.80	-2.50	0.32	-53.65	-93.99	-8.17	-68.36	-11.68	9.80	36.52	-20.33	-3.31	46.32	13.29	0.45	-21.34	-10.46	9.04	-91.09	3.60	3.35	0.08	0.03	
8.00	-20.63	-16.31	3.71	-46.51	64.59	-8.38	-64.71	-17.19	14.00	31.68	-16.45	-4.00	42.09	10.72	-0.53	-18.48	-7.05	10.84	-83.28	5.51	1.92	0.22	0.03	
9.00	-29.23	0.33	14.43	13.43	52.18	-17.67	-74.50	-9.13	16.41	35.60	-12.32	-4.85	34.02	6.03	5.48	-21.45	-1.55	5.57	-73.16	7.20	0.63	0.15	0.03	
10.00	-8.35	7.20	17.39	48.74	-48.93	-37.60	-62.54	-13.02	15.84	34.43	-11.61	-5.12	30.63	-2.61	7.37	-7.45	1.74	-0.50	-61.05	6.57	-0.30	0.07	0.04	
11.00	8.62	-2.79	11.48	98.15	-132.84	-57.91	-62.76	-33.72	17.43	29.61	-8.20	-5.00	43.29	-11.05	6.79	9.90	3.66	-5.46	-47.67	4.75	-0.70	0.04	0.05	
12.00	-11.51	0.49	10.01	45.51	-130.77	-13.79	-85.91	-32.16	19.87	31.72	-6.30	-5.01	46.50	-17.27	8.31	13.39	5.83	-9.34	-34.04	3.67	-0.74	0.04	0.07	
13.00	-7.23	-12.01	14.26	-12.79	-164.83	-2.09	-81.35	-29.02	20.40	25.30	1.54	-5.11	47.81	-30.07	3.96	21.26	6.24	-12.25	-21.73	2.65	-0.61	0.03	0.08	
14.00	-8.21	-12.72	14.18	1.77	-97.94	-22.68	-70.52	-34.95	20.43	20.53	2.66	-4.32	44.94	-29.94	5.84	24.06	4.85	-15.09	-11.77	1.91	-0.58	0.03	0.09	
15.00	-25.20	-15.19	8.76	11.08	-41.81	-42.60	-64.36	-46.91	20.90	13.99	-0.43	-1.75	33.45	-27.80	5.55	24.14	3.93	-18.46	-4.54	1.53	-0.67	0.03	0.09	
16.00	-28.90	-20.46	9.07	-12.66	-23.41	-52.97	-63.01	-57.88	21.33	9.59	-1.03	-0.57	32.77	-29.52	6.21	22.64	2.07	-22.25	0.10	1.31	-0.47	0.04	0.11	
17.00	-22.93	-20.42	8.07	-20.35	31.61	-84.93	-57.08	-60.66	20.61	8.72	-0.41	-0.28	37.71	-32.36	4.81	20.56	2.92	-26.16	2.63	1.06	-0.12	0.04	0.13	
18.00	-22.62	-16.90	10.61	16.01	76.39	-79.93	-54.79	-60.53	19.76	14.64	1.36	-1.18	34.77	-33.22	5.59	18.29	3.84	-29.73	2.99	0.50	-0.02	0.04	0.13	
19.00	-13.54	-15.33	7.51	-9.40	7.13	-52.96	-55.07	-58.11	18.68	15.52	0.33	-1.33	36.42	-33.87	-0.41	15.70	4.38	-32.91	3.31	-0.18	-0.02	0.03	0.15	
20.00	-38.36	-13.48	9.70	59.82	21.53	-44.53	-55.12	-57.93	18.09	13.80	-2.74	-0.96	21.32	-32.84	1.20	14.23	4.93	-35.61	2.57	-1.06	0.12	0.03	0.11	
21.00	-10.63	-20.55	4.13	2.86	-12.30	-11.59	-54.25	-59.10	17.11	14.40	-1.53	-1.52	41.16	-30.17	-5.31	11.83	5.71	-37.95	1.74	-1.93	0.18	0.03	0.07	
22.00	-8.98	-12.08	-2.57	49.60	-44.19	-37.86	-46.23	-60.00	15.64	19.84	-2.66	-1.76	26.45	-18.79	-4.55	9.72	6.85	-39.87	1.16	-2.81	0.23	0.03	0.04	
23.00	-2.77	-15.37	-0.98	13.75	-65.18	-14.08	-41.61	-61.31	14.03	12.12	-0.06	-2.46	32.67	-14.43	-6.82	6.34	4.95	-41.62	0.84	-3.67	0.16	0.03	0.03	
24.00	-39.80	58.80	-48.14	-99.16	96.40	-396.97	-44.30	-36.33	13.87	13.27	-11.60	-0.83	23.92	18.08	-6.84	2.81	5.84	-43.22	0.85	-4.28	0.03	0.03	0.02	
25.00	28.30	-45.27	31.49	163.43	-116.38	315.80	-24.76	-63.97	8.87	15.95	3.84	-1.01	34.81	-28.77	-6.72	0.03	5.83	-44.58	0.94	-4.91	-0.18	0.03	0.02	
26.00	-18.52	-6.10	-3.02	9.44	-21.00	-3.85	-30.68	-50.97	8.64	8.02	-2.25	-0.68	19.01	-11.01	-10.91	-4.31	3.72	-45.75	0.90	-5.81	-0.13	0.03	0.03	
27.00	-20.39	6.08	-6.96	13.36	58.91	-47.51	-29.73	-47.18	7.31	6.03	-5.25	0.60	25.16	-6.66	-8.84	-7.99	2.66	-46.84	0.96	-6.45	-0.22	0.03	0.03	
28.00	-6.06	-38.15	20.30	51.81	-66.22	202.74	-20.04	-57.18	4.34	8.72	0.24	0.39	12.74	-26.95	-9.59	-11.16	3.25	-47.79	1.07	-7.05	-0.24	0.03	0.04	
29.00	-31.14	-4.81	-0.84	-11.63	13.54	-28.06	-25.01	-49.62	4.31	2.13	-6.75	1.46	10.46	-13.27	-8.60	-15.64	1.58	-48.76	0.91	-7.79	-0.24	0.03	0.03	
30.00	-15.88	5.27	-8.78	4.29	18.48	-73.12	-18.98	-43.70	2.97	3.93	-6.25	1.08	16.89	-5.18	-9.54	-17.21	1.65	-49.74	0.88	-8.30	-0.24	0.03	0.03	
31.00	-15.69	-16.86	17.27	6.91	-51.46	115.63	-16.66	-49.01	0.94	3.28	-3.56	1.25	8.32	-18.41	-4.57	-20.89	1.88	-50.82	0.92	-8.78	-0.28	0.03	0.03	
32.00	-16.01	-4.77	4.82	28.62	-13.61	7.56	-14.24	-44.99	0.32	1.41	-4.83	1.46	11.28	-11.36	-6.34	-22.46	0.62	-51.94	0.92	-9.41	-0.23	0.03	0.03	
33.00	-16.57	-9.26	8.22	-3.50	-35.08	40.36	-13.99	-47.71	-1.11	2.48	-4.16	1.19	7.75	-11.73	-4.62	-25.64	1.27	-53.27	0.95	-10.01	-0.25	0.03	0.03	
34.00	-27.35	17.91	-11.47	-16.55	30.74	-115.73	-17.55	-39.13	-1.04	0.26	-8.07	2.09	9.15	0.22	-7.14	-28.78	0.77	-54.70	1.05	-10.59	-0.22	0.03	0.04	
35.00	0.59	-26.24	21.26	28.23	-132.29	169.73	-3.96	-51.16	-4.46	1.88	-2.35	1.82	5.74	-18.29	-3.67	-28.29	0.44	-56.25	1.20	-11.16	-0.26	0.03	0.05	
36.00	-36.40	27.67	-16.17	-35.03	41.50	-172.24	-15.29	-35.10	-2.79	-3.39	-8.87	2.27	3.52	2.89	-6.02	-32.75	-1.12	-58.11	1.19	-11.82	-0.21	0.03	0.05	
37.00	-9.76	4.50	2.14	-3.12	-15.10	1.45	-6.01	-43.29	-4.76	1.46	-6.49	1.95	10.16	-4.99	-3.40	-32.70	-0.71	-60.13	1.44	-12.50	-0.29	0.03	0.06	
38.00	-11.00	-5.02	9.18	21.21	-74.33	46.19	-4.03	-44.27	-5.94	0.44	-3.13	1.31	2.58	-11.03	-2.28	-34.70	-1.56	-62.43	1.51	-13.16	-0.26	0.03	0.06	
39.00	-26.75	7.07	-1.52	-27.18	17.00	-59.89	-8.28	-44.12	-5.85	-2.27	-6.28	1.95	5.13	-7.42	-3.14	-37.53	-2.18	-65.02	1.60	-13.99	-0.21	0.03	0.07	
40.00	-17.20	18.27	-6.46	-19.73	5.83	-119.31	-4.07	-40.58	-6.15	-1.37	-7.82	1.72	7.18	-3.03	-2.33	-38.20	-2.02	-67.79	1.82	-14.74	-0.22	0.03	0.08	
41.00	-3.27	-15.97	19.06	13.42	-69.87	102.28	2.58	-50.56	-8.60	-1.74	-5.45	2.12	9.60	-20.55	-1.19	-39.93	-3.21	-70.70	1.99	-15.50	-0.25	0.03	0.09	
42.00	-29.70	33.49	-22.14	-58.64	26.54	-245.88	-6.83	-36.32	-6.17	-8.27	-7.58	1.31	7.50	2.79	-4.28	-43.54	-5.96	-74.05	1.99	-16.10	-0.06	0.03	0.10	
43.00	12.84	-38.08	32.75	28.07	-122.08	230.56	11.88	-56.16	-10.60	-5.49	2.23	0.16	17.03	-28.52	-1.29	-42.57	-6.59	-77.24	2.04	-16.99	-0.23	0.03	0.10	
44.00	-18.18	-9.12	7.28	-24.43	-44.84	-11.94	2.93	-47.78	-9.48	-13.33	1.83	-0.01	10.17	-19.83	-3.38	-47.04	-10.27	-80.80	1.97	-17.73	-0.14	0.03	0.10	
45.00	-14.17	-26.07	17.65	-10.31	-45.86	97.65	8.54	-51.00	-10.87	-15.77	8.16	-1.15	12.44	-28.50	-4.45	-47.49	-13.11	-84.23	1.76	-18.91	-0.15	0.03	0.10	
46.00	-20.14	-16.85	6.08	-25.65	15.07	-0.00	7.86	-50.29	-11.14	-19.11	10.32	-1.44	16.78	-24.26	-4.74	-48.47	-15.79	-87.63	1.47	-20.12	-0.10	0.03	0.09	
47.00	-17.75	-25.53	3.53	-0.59	12.00	17.48	11.93	-52.37	-12.16	-21.75	14.41	-1.84	17.96	-27.60	-7.45	-48.49	-19.47	-90.97	0.95	-21.26	-0.04	0.03	0.07	
