gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-27.34	-24.11	24.47	85.12	122.26	196.57	38.69	-0.49	-1.65	-50.00	3.65	-0.91	-8.19	-22.02	-16.24	3.38	-33.41	2.40	-2.60	-0.27	0.33	0.08	-0.05	
2.00	-45.00	35.62	-10.02	26.35	205.29	-203.04	35.21	15.46	-0.73	-52.19	-20.63	5.13	-12.41	-10.05	-13.04	4.15	-27.35	2.62	-1.20	-0.34	0.73	0.09	-0.08	
3.00	-35.25	10.82	-10.35	10.14	-43.01	-173.61	41.24	11.98	-0.31	-81.15	-13.54	6.94	-1.93	-6.60	-12.26	6.72	-34.62	2.68	-1.14	-0.40	3.27	0.08	-0.11	
4.00	-35.64	-19.46	4.21	-13.91	-287.06	-17.62	47.27	3.73	-0.40	-116.56	-4.66	8.09	6.11	-2.43	-10.32	8.84	-44.16	2.67	0.16	-0.45	5.90	0.08	-0.04	
5.00	-59.36	-11.90	15.79	-82.37	-287.50	74.26	47.56	0.50	-0.85	-134.98	-7.21	10.27	2.97	6.54	-7.93	9.45	-44.53	2.53	4.25	-0.47	7.69	0.09	0.21	
6.00	-57.70	-5.09	5.54	-179.62	-58.70	163.43	43.98	6.04	-2.69	-98.10	8.01	10.22	-5.24	12.35	-13.41	9.76	-21.56	1.71	8.22	-0.19	10.61	0.08	0.60	
7.00	-11.60	-9.32	-24.47	-63.68	-173.46	-43.65	44.48	10.65	-1.77	-57.63	-0.03	12.06	-12.95	15.23	-5.01	11.94	-1.61	1.76	-10.47	-0.37	17.28	0.08	0.28	
8.00	5.60	-15.79	-28.78	63.78	-141.07	-80.25	48.35	9.39	-2.06	-38.46	-30.04	19.38	-15.10	2.01	-8.55	13.25	22.27	1.87	-28.95	-0.38	22.10	0.09	0.03	
9.00	-38.25	-22.55	-20.63	119.44	6.60	-13.27	49.81	5.29	-2.59	-66.92	-56.57	29.15	-7.87	-7.12	-18.45	13.70	38.59	1.85	-43.59	-0.27	25.66	0.10	0.02	
10.00	-139.88	-26.36	-31.12	85.45	70.48	-46.53	44.36	3.43	-1.35	-151.75	-48.13	35.81	10.17	21.34	-19.29	14.42	36.32	1.79	-57.73	-0.23	30.49	0.09	0.10	
11.00	-78.48	-20.65	-33.78	221.24	-187.66	-49.63	51.41	4.81	-3.20	-150.96	-39.05	37.85	35.24	48.92	-10.32	14.19	57.47	1.94	-73.23	-0.07	34.13	0.09	0.05	
12.00	24.82	11.79	-9.92	79.53	-218.32	0.11	51.49	3.96	-3.78	-139.25	-40.85	41.90	106.27	75.07	5.39	14.18	78.22	1.86	-87.32	0.08	35.82	0.08	0.04	
13.00	111.75	36.13	6.10	-128.76	-108.57	50.53	47.23	2.28	-3.63	-135.36	-39.75	46.09	188.18	96.66	13.27	14.38	91.75	1.57	-101.32	0.13	37.00	0.07	0.03	
14.00	144.20	47.36	-1.77	-234.96	43.96	37.29	38.98	0.19	-3.09	-132.02	-38.73	49.88	235.18	110.23	12.29	14.58	100.06	1.25	-115.28	0.10	37.80	0.05	0.04	
15.00	92.06	18.65	-5.91	-108.47	0.79	178.30	37.09	-8.82	-2.80	-121.38	-44.85	54.10	183.36	95.58	6.22	14.22	107.47	0.85	-128.92	0.11	37.52	0.03	0.04	
16.00	-6.82	20.46	-38.15	-33.17	123.92	8.15	30.06	-3.09	-2.23	-121.44	-49.28	56.74	119.90	94.44	6.21	13.02	111.84	0.69	-142.44	0.05	36.93	0.03	0.03	
17.00	-17.88	-10.90	-22.89	30.04	66.86	175.50	28.70	-9.78	-2.46	-110.96	-45.98	56.35	99.53	78.46	10.02	12.22	114.16	0.56	-154.36	0.00	35.86	0.03	0.03	
18.00	50.93	-44.67	20.94	76.98	-123.93	497.27	35.69	-21.47	-3.24	-94.78	-43.21	54.91	121.27	63.99	17.03	12.51	114.57	0.61	-164.37	0.01	34.23	0.03	0.03	
19.00	42.15	51.31	-34.62	-60.44	22.55	-112.86	28.57	4.57	-0.88	-96.16	-60.96	55.48	135.97	110.57	23.04	11.50	111.09	0.78	-172.53	-0.24	32.22	0.04	0.02	
20.00	6.56	58.54	-52.61	-14.12	10.71	-298.71	19.65	10.50	0.06	-98.56	-63.67	54.28	116.93	110.09	27.08	9.00	103.09	0.66	-177.67	-0.35	29.96	0.04	0.02	
21.00	-7.77	12.66	-33.01	34.06	-21.07	-131.64	18.05	1.20	0.36	-95.57	-56.17	51.75	100.73	82.28	26.01	7.07	93.32	0.45	-180.11	-0.40	27.43	0.04	0.03	
