gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	148.48	5.96	30.09	5.51	
2.00	149.29	5.94	30.24	0.12	
3.00	155.98	6.23	31.54	0.04	
4.00	162.38	6.53	32.82	0.49	
5.00	169.65	6.80	34.33	4.05	
6.00	162.37	6.48	32.88	6.80	
7.00	120.37	4.82	24.39	7.89	
8.00	70.78	2.84	14.36	8.18	
9.00	34.05	1.39	6.93	9.72	
10.00	8.72	0.37	1.69	13.16	
11.00	0.39	0.03	0.05	15.63	
12.00	0.00	0.00	0.00	19.03	
13.00	0.00	0.00	0.00	20.95	
14.00	0.00	0.00	0.00	25.84	
15.00	3.82	0.16	0.79	20.14	
16.00	27.66	1.12	5.62	23.54	
17.00	41.75	1.67	8.47	33.19	
18.00	109.64	4.37	22.12	18.77	
19.00	176.25	7.02	35.69	34.40	
20.00	311.14	12.40	62.99	26.03	
21.00	511.49	20.40	103.57	10.68	
22.00	742.17	29.57	150.26	0.39	
23.00	958.39	38.18	194.08	0.00	
24.00	1127.11	44.88	228.08	0.00	
25.00	1257.13	50.04	254.33	0.00	
26.00	1349.40	53.73	273.07	0.00	
27.00	1437.06	57.21	290.73	0.00	
28.00	1511.11	60.16	305.71	0.00	
29.00	1561.04	62.17	315.93	0.00	
30.00	1590.43	63.33	321.91	0.00	
31.00	1601.85	63.77	324.06	0.00	
32.00	1597.12	63.59	323.18	0.00	
33.00	1589.43	63.28	321.62	0.00	
34.00	1590.87	63.33	321.90	0.00	
35.00	1599.87	63.70	323.74	0.00	
36.00	1613.12	64.21	326.34	0.00	
37.00	1620.30	64.50	327.80	0.00	
38.00	1622.65	64.60	328.32	0.00	
39.00	1632.57	65.01	330.48	0.00	
40.00	1639.51	65.30	331.94	0.00	
41.00	1638.05	65.24	331.69	0.00	
42.00	1642.72	65.38	332.24	0.00	
43.00	1658.27	66.01	335.51	0.00	
44.00	1684.84	67.07	340.87	0.00	
45.00	1722.72	68.58	348.53	0.00	
46.00	1774.34	70.64	359.04	0.00	
47.00	1819.81	72.46	368.26	0.00	
48.00	1854.48	73.83	375.28	0.00	
49.00	1885.01	75.04	381.43	0.00	
50.00	1902.39	75.74	384.94	0.00	
51.00	1899.72	75.64	384.38	0.00	
52.00	1877.46	74.75	379.89	0.00	
53.00	1836.36	73.12	371.56	0.00	
54.00	1774.30	70.64	359.04	0.00	
55.00	1699.96	67.68	343.99	0.00	
56.00	1614.39	64.27	326.66	0.00	
57.00	1509.05	60.10	305.35	0.00	
58.00	1386.11	55.21	280.62	0.00	
59.00	1242.31	49.48	251.53	0.00	
60.00	1076.87	42.86	217.79	0.00	
61.00	901.75	35.92	182.52	0.00	
62.00	733.59	29.22	148.41	3.62	
63.00	589.71	23.49	119.38	14.95	
64.00	464.71	18.51	94.09	19.93	
65.00	354.99	14.15	71.88	22.43	
66.00	253.14	10.13	51.24	25.22	
67.00	171.71	6.86	34.82	28.98	
68.00	105.53	4.23	21.39	31.62	
69.00	60.83	2.45	12.35	40.98	
70.00	41.68	1.67	8.46	53.03	
71.00	38.00	1.52	7.71	65.81	
72.00	37.46	1.50	7.60	65.74	
73.00	34.43	1.38	6.94	60.74	
74.00	21.44	0.90	4.37	49.72	
75.00	10.29	0.42	2.09	38.52	
76.00	0.08	0.01	0.02	40.81	
77.00	0.00	0.00	0.00	46.67	
78.00	0.06	0.02	0.04	24.01	
79.00	5.52	0.24	1.07	16.20	
80.00	3.11	0.12	0.61	17.39	
81.00	0.44	0.05	0.10	18.81	
82.00	0.00	0.00	0.00	20.11	
83.00	0.00	0.00	0.00	18.96	
84.00	0.48	0.04	0.08	16.55	
85.00	3.68	0.17	0.71	15.88	
86.00	11.05	0.44	2.25	15.54	
87.00	27.92	1.13	5.70	14.65	
88.00	46.97	1.88	9.51	13.88	
89.00	52.94	2.13	10.71	11.78	
90.00	61.01	2.44	12.36	8.90	
91.00	78.54	3.19	15.84	5.18	
92.00	109.16	4.38	22.09	6.28	
93.00	147.50	5.92	29.80	6.07	
94.00	183.59	7.34	37.15	0.05	
95.00	195.00	7.81	39.48	2.81	
96.00	205.31	8.21	41.59	11.58	
97.00	212.41	8.52	43.08	10.14	
98.00	214.67	8.60	43.48	10.43	
99.00	220.01	8.82	44.61	9.75	
100.00	219.33	8.77	44.37	9.58	
