gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-34.63	-3.30	-7.88	-16.82	-4.22	-21.82	-31.12	-24.44	-0.92	-25.28	-6.22	0.93	28.33	3.97	-1.47	0.65	-0.62	-18.12	-21.71	-10.19	1.18	0.02	0.03	
2.00	-19.02	-7.40	-7.18	32.64	-0.61	-20.39	-27.81	-24.74	-0.22	-19.18	-4.27	0.79	34.94	3.59	0.95	0.75	1.17	-18.29	-21.55	-10.07	1.20	0.03	0.03	
3.00	-20.46	-7.59	-6.94	-12.21	-43.02	-1.40	-31.99	-24.65	0.07	-18.38	-4.07	0.62	30.42	2.71	0.25	1.26	2.65	-18.40	-21.17	-9.78	1.09	0.03	0.03	
4.00	-9.02	-2.57	-7.97	29.62	60.20	5.37	-28.21	-25.43	0.28	-15.53	-5.85	0.56	43.13	6.72	-1.31	2.72	3.95	-18.18	-20.38	-9.76	0.79	0.03	0.03	
5.00	-32.85	-1.43	-6.05	13.45	-8.42	10.89	-30.70	-25.22	0.13	-19.50	-6.15	0.55	22.18	7.30	-0.38	3.91	4.90	-17.86	-19.72	-9.83	0.43	0.03	0.03	
6.00	-40.26	1.47	-6.67	48.88	-23.81	14.63	-30.69	-24.77	0.82	-16.33	-6.31	0.60	10.91	8.06	0.81	5.31	6.18	-17.86	-19.23	-9.68	0.28	0.03	0.03	
7.00	-23.98	-4.22	-9.45	7.91	-11.47	-3.12	-30.79	-22.77	1.46	-17.75	-7.11	0.85	27.20	2.20	-2.55	7.03	8.27	-18.10	-18.99	-9.34	0.12	0.03	0.03	
8.00	-24.26	-5.88	-12.92	30.36	47.75	-16.23	-31.56	-22.95	2.28	-20.16	-7.89	1.47	35.56	1.33	-4.79	8.73	8.08	-18.43	-18.90	-8.90	-0.08	0.03	0.03	
9.00	-23.12	-4.73	-7.48	16.87	-35.81	-0.89	-31.64	-22.69	3.84	-19.65	-7.49	1.33	27.20	3.75	-0.42	10.49	9.98	-19.07	-19.41	-8.42	-0.24	0.03	0.03	
10.00	-14.89	-10.39	-8.82	-27.74	-36.30	-11.92	-34.31	-23.50	4.54	-19.89	-9.06	1.82	35.47	0.49	-1.45	11.72	11.32	-19.77	-19.78	-8.32	-0.39	0.03	0.03	
11.00	-16.14	-1.48	-5.11	2.03	15.16	25.67	-30.84	-24.31	5.86	-22.27	-7.20	1.87	38.90	10.44	-0.04	14.10	13.02	-20.55	-20.22	-8.42	-0.67	0.03	0.03	
12.00	-17.95	-14.91	-5.82	-23.20	-89.42	-17.27	-36.19	-21.07	6.55	-25.11	-6.00	1.82	33.82	-4.03	-0.42	14.97	14.38	-21.86	-21.17	-8.58	-0.92	0.03	0.03	
13.00	-6.01	-4.24	-7.53	23.89	13.89	-1.00	-35.74	-22.56	7.38	-22.74	-8.97	2.75	51.86	5.34	-0.87	17.40	18.70	-23.43	-22.75	-8.92	-1.07	0.03	0.03	
14.00	-8.33	-7.48	-6.71	-22.00	-62.79	-12.76	-38.09	-21.25	7.88	-28.11	-6.72	2.51	48.38	3.84	-0.18	20.90	20.66	-25.83	-25.06	-9.09	-1.00	0.03	0.03	
15.00	-8.65	-5.34	-9.46	6.10	-3.04	-15.21	-43.05	-20.93	9.11	-29.90	-7.15	3.09	59.99	3.62	-0.32	24.20	23.79	-28.81	-28.54	-9.03	-0.81	0.03	0.03	
16.00	-15.04	-4.01	-11.42	-6.95	-105.07	-27.44	-47.00	-19.81	9.50	-35.18	-7.53	2.99	55.00	7.31	-2.13	28.50	29.18	-31.98	-32.65	-9.00	-0.54	0.03	0.03	
17.00	5.74	-11.58	-8.75	0.12	46.40	-2.91	-50.02	-20.96	10.76	-36.83	-4.68	2.76	91.97	2.88	-0.85	32.33	33.90	-35.24	-36.67	-9.22	-0.09	0.03	0.03	
