gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	28.23	14.49	15.40	131.27	114.55	43.16	7.13	11.24	7.21	9.02	4.53	3.98	27.88	17.47	5.08	5.33	4.85	5.78	4.82	3.35	3.03	0.01	0.01	
0.00	19.92	12.61	15.03	88.64	121.75	20.18	7.32	12.40	7.91	14.63	7.95	4.58	21.96	20.38	5.13	4.21	7.35	6.19	4.63	3.66	2.86	0.01	0.01	
0.00	12.36	4.46	12.71	115.45	139.06	60.01	8.92	10.52	7.48	10.32	7.88	7.63	19.39	16.52	3.66	3.46	10.01	6.87	5.82	3.53	3.88	0.01	0.00	
0.00	14.85	7.87	18.48	95.46	100.76	54.57	5.87	8.07	6.17	11.21	10.85	10.90	20.31	19.05	3.30	3.95	16.38	8.32	8.71	3.10	5.51	0.02	0.00	
0.00	21.79	11.61	10.31	61.46	95.96	31.85	14.50	6.53	3.63	14.07	9.33	12.24	15.66	20.52	4.09	3.23	23.81	10.50	13.13	2.08	6.69	0.01	0.00	
0.00	35.51	24.19	13.10	51.53	147.93	69.90	15.20	6.51	2.43	13.94	11.28	13.65	22.92	27.19	4.73	3.13	33.37	11.65	18.82	2.23	8.03	0.02	0.00	
0.00	17.85	14.32	11.10	63.00	86.07	32.62	16.99	4.16	1.79	19.06	7.74	15.64	30.39	29.82	4.74	4.22	40.65	10.52	24.48	2.41	10.23	0.03	0.00	
0.00	20.19	20.76	16.22	54.42	95.21	30.70	11.92	5.22	1.56	16.89	8.32	14.74	27.17	28.36	4.55	3.64	42.42	7.62	26.91	2.51	11.39	0.02	0.00	
0.00	18.97	13.84	13.97	92.20	116.31	22.57	12.02	5.90	1.76	20.07	8.04	11.57	33.86	25.11	5.67	3.74	35.92	5.28	24.01	2.07	10.71	0.03	0.00	
0.00	30.99	16.96	13.51	55.82	158.21	38.15	10.55	5.17	2.02	20.28	9.17	10.41	25.32	26.27	5.92	4.81	34.83	2.85	19.36	2.21	9.74	0.02	0.01	
