gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	5.61	0.34	1.83	0.07	0.08	0.02	23.70	2.83	4.33	30.23	14.00	2.67	0.00	24.16	1.02	1.75	29.34	13.32	5.83	0.00	7.17	1.02	1.22	
0.00	5.50	0.30	1.82	0.06	0.09	0.02	23.57	2.80	4.33	30.33	14.04	2.64	0.00	23.99	0.99	1.59	29.38	13.37	5.81	0.00	7.25	1.00	1.22	
0.00	5.40	0.25	1.78	0.06	0.09	0.02	23.40	2.73	4.33	30.32	13.99	2.58	0.00	23.79	1.01	1.49	29.35	13.34	5.77	0.00	7.23	0.96	1.18	
0.00	5.23	0.25	1.77	0.06	0.09	0.02	23.04	2.65	4.33	30.17	13.89	2.51	0.00	23.43	1.06	1.49	29.20	13.24	5.67	0.00	7.25	0.94	1.17	
0.00	5.03	0.30	1.73	0.06	0.09	0.02	22.54	2.54	4.33	29.81	13.68	2.44	0.00	22.92	1.12	1.52	28.86	13.05	5.50	0.00	7.23	0.98	1.12	
0.00	4.81	0.38	1.65	0.06	0.09	0.02	21.91	2.39	4.32	29.23	13.39	2.38	0.00	22.32	1.20	1.63	28.41	12.82	5.34	0.00	7.16	1.07	1.04	
0.00	4.57	0.42	1.57	0.06	0.09	0.02	21.13	2.18	4.33	28.43	12.98	2.31	0.00	21.57	1.27	1.74	27.75	12.50	5.08	0.00	7.04	1.14	1.00	
0.00	4.34	0.44	1.49	0.06	0.09	0.02	20.25	1.94	4.36	27.44	12.48	2.19	0.00	20.74	1.32	1.85	26.98	12.15	4.77	0.00	6.87	1.22	0.97	
0.00	4.09	0.38	1.42	0.05	0.09	0.02	19.28	1.71	4.31	26.32	11.92	2.14	0.00	19.84	1.38	2.05	26.08	11.67	4.48	0.00	6.65	1.21	0.93	
0.00	3.83	0.33	1.37	0.05	0.08	0.02	18.23	1.55	4.25	25.13	11.32	2.17	0.00	18.83	1.43	2.24	25.04	11.09	4.15	0.00	6.41	1.17	0.87	
0.00	3.58	0.32	1.36	0.05	0.08	0.02	17.11	1.46	4.15	23.89	10.70	2.27	0.00	17.68	1.55	2.39	23.82	10.42	3.83	0.00	6.17	1.15	0.80	
0.00	3.38	0.35	1.37	0.05	0.08	0.02	15.97	1.39	3.94	22.54	10.00	2.37	0.00	16.49	1.74	2.48	22.50	9.78	3.49	0.00	5.88	1.16	0.79	
0.00	3.20	0.40	1.39	0.04	0.08	0.02	14.79	1.26	3.73	21.12	9.25	2.48	0.00	15.28	1.96	2.47	21.09	9.11	3.20	0.00	5.54	1.19	0.82	
0.00	3.04	0.42	1.40	0.04	0.07	0.02	13.58	1.15	3.49	19.61	8.51	2.53	0.00	14.05	2.14	2.43	19.66	8.34	2.83	0.00	5.17	1.20	0.92	
0.00	2.89	0.38	1.39	0.04	0.07	0.02	12.34	1.06	3.30	18.06	7.75	2.55	0.00	12.73	2.28	2.30	18.16	7.55	2.41	0.00	4.79	1.12	1.10	
0.00	2.77	0.39	1.57	0.04	0.06	0.02	11.14	0.97	3.04	16.53	6.95	2.55	0.00	11.45	2.36	2.28	16.57	6.76	2.07	0.00	4.36	1.07	1.28	
0.00	2.63	0.37	1.71	0.03	0.06	0.02	9.89	0.91	2.82	14.96	6.12	2.54	0.00	10.09	2.39	2.23	14.92	5.99	1.83	0.00	3.93	1.05	1.41	
0.00	2.53	0.39	1.79	0.03	0.05	0.02	8.57	0.86	2.58	13.33	5.32	2.48	0.00	8.75	2.42	2.18	13.28	5.13	1.76	0.00	3.53	1.04	1.43	
0.00	2.50	0.37	1.87	0.03	0.05	0.02	7.38	0.80	2.28	11.76	4.54	2.39	0.00	7.55	2.45	2.14	11.71	4.29	1.79	0.00	3.11	1.02	1.42	
0.00	2.52	0.36	1.92	0.03	0.04	0.02	6.31	0.80	1.98	10.24	3.82	2.27	0.00	6.51	2.44	2.09	10.17	3.61	1.83	0.00	2.65	0.98	1.40	
0.00	2.57	0.33	1.95	0.03	0.04	0.02	5.59	0.83	1.80	8.90	3.23	2.15	0.00	5.82	2.39	1.98	8.82	3.10	1.84	0.00	2.18	0.97	1.40	
0.00	2.63	0.39	1.95	0.03	0.04	0.02	5.34	0.82	1.68	7.86	2.74	2.06	0.00	5.74	2.34	2.13	7.88	2.56	1.83	0.00	1.72	0.96	1.40	
0.00	2.74	0.43	1.98	0.02	0.04	0.02	5.66	0.79	1.79	7.32	2.33	1.98	0.00	6.18	2.32	2.40	7.44	2.13	1.77	0.00	1.47	0.94	1.46	
0.00	2.86	0.45	2.04	0.02	0.04	0.02	6.50	0.77	2.06	7.51	2.04	1.94	0.00	7.05	2.33	2.73	7.61	2.07	1.71	0.00	1.49	0.89	1.55	
0.00	3.00	0.48	2.09	0.02	0.05	0.02	7.70	0.80	2.42	8.39	2.09	1.92	0.00	8.27	2.38	3.09	8.47	2.30	1.66	0.00	1.79	0.87	1.61	
0.00	3.16	0.51	2.10	0.02	0.05	0.02	9.10	0.82	2.86	9.87	2.58	1.89	0.00	9.73	2.40	3.51	9.95	2.78	1.65	0.00	2.31	0.86	1.59	
0.00	3.31	0.83	2.09	0.02	0.06	0.02	10.57	0.85	3.30	11.81	3.56	1.89	0.00	11.31	2.42	4.01	11.88	3.71	1.56	0.00	3.03	1.08	1.53	
0.00	3.47	1.33	2.02	0.02	0.07	0.02	12.00	0.87	3.72	14.02	5.04	1.90	0.00	13.00	2.51	4.64	14.12	5.12	1.46	0.00	3.91	1.86	1.46	
0.00	3.59	1.38	2.01	0.02	0.09	0.02	13.59	0.88	4.16	16.63	7.11	1.91	0.00	14.69	2.72	5.01	16.71	7.05	1.49	0.00	4.71	1.84	1.34	
0.00	3.64	1.43	1.99	0.02	0.10	0.02	15.13	0.92	4.54	19.49	9.98	1.82	0.00	16.35	3.07	5.29	19.58	9.73	1.84	0.00	5.46	1.86	1.24	
0.00	3.67	1.37	2.13	0.02	0.11	0.02	16.70	1.01	5.10	22.47	13.84	1.74	0.00	17.86	3.55	5.24	22.61	13.40	2.77	0.00	6.07	1.52	1.14	
0.00	3.65	1.42	2.09	0.02	0.12	0.02	17.88	1.13	5.56	25.26	18.63	1.97	0.00	19.15	3.95	5.31	25.44	17.83	4.23	0.00	6.62	1.54	1.06	
0.00	3.94	1.03	1.86	0.02	0.13	0.01	19.14	1.21	6.25	27.60	22.90	2.66	0.00	20.34	4.29	5.13	27.78	22.08	5.81	0.00	6.45	0.85	1.02	
0.00	3.97	1.06	1.79	0.02	0.14	0.01	19.77	1.35	6.50	29.32	25.30	3.21	0.00	21.07	4.44	5.17	29.56	24.48	6.80	0.00	6.75	0.91	1.08	
0.00	4.04	1.06	1.74	0.03	0.14	0.01	20.12	1.41	6.45	29.97	24.75	3.60	0.00	21.43	4.59	5.12	30.22	23.83	7.37	0.00	6.83	0.94	1.08	
